Date,BMY,dayofweek,weekly_ret
2013-01-18,27.50250768786938,4,0.023388305847076518
2013-01-25,29.282269502841768,4,0.009668912979783117
2013-02-01,29.457851385933214,4,0.06471271038885651
2013-02-08,29.55362332216492,4,0.005996184246388703
2013-02-15,29.194478561296048,4,0.0032511514494719673
2013-02-22,29.449870391247238,4,-0.012152308938698453
2013-03-01,29.649395258396613,4,0.008747949699289048
2013-03-08,29.848920125545984,4,0.00677506775067771
2013-03-15,31.093955296558065,4,0.006729475100942128
2013-03-22,32.23523753665247,4,0.0417112299465241
2013-04-05,32.687025575013216,4,0.0367043121149897
2013-04-12,33.338995304532084,4,0.014015346958341723
2013-04-19,33.12167206135913,4,0.019945826151194668
2013-04-26,32.42140827780184,4,-0.006518590053114615
2013-05-03,32.357016205750604,4,-0.02114216281895509
2013-05-10,32.59043746693636,4,-0.0019860973187683095
2013-05-17,34.85220899773633,4,0.007213930348258346
2013-05-24,38.15230269036264,4,0.06939985181526276
2013-05-31,37.033490438472256,4,0.09468822170900726
2013-06-07,38.2327927804267,4,-0.02932489451476794
2013-06-14,37.66936214997831,4,0.03238426429037178
2013-06-21,36.808118186292894,4,-0.014736842105263048
2013-06-28,35.971021249626716,4,-0.022863247863248337
2013-07-05,35.84345388001599,4,-0.022742182374808517
2013-07-12,37.165880992384174,4,-0.0035463927678185403
2013-07-19,35.851566929785115,4,0.03689452240832969
2013-07-26,35.87590607909252,4,-0.03536345776031469
2013-08-02,35.567610187865576,4,0.000678886625933961
2013-08-09,35.445914441328625,4,-0.00859339665309844
2013-08-16,33.815191437733525,4,-0.003421532846715425
2013-08-23,34.26952222480479,4,-0.046005951018539326
2013-08-30,33.82330448750264,4,0.013435700575815446
2013-09-06,33.985565482885235,4,-0.013020833333333481
2013-09-13,35.34044479432994,4,0.0047973135044374615
2013-09-20,37.95284681998977,4,0.03986631654332795
2013-09-27,37.482289933380244,4,0.07392102846648285
2013-10-04,38.8407391250238,4,-0.012398460880718054
2013-10-11,38.971516024434656,4,0.03624242793217869
2013-10-18,40.63892149192304,4,0.0033670033670034627
2013-10-25,39.8624336516711,4,0.04278523489932873
2013-11-01,42.89482300676029,4,-0.019106999195494745
2013-11-08,42.788566775988976,4,0.07607135534139853
2013-11-15,42.84578166948122,4,-0.00247713414634132
2013-11-22,43.654963734585884,4,0.0013371537726838412
2013-11-29,41.99573182331067,4,0.018885921404044215
2013-12-06,41.42358288838817,4,-0.038007863695937005
2013-12-13,41.46445066945407,4,-0.01362397820163519
2013-12-20,43.62226950973317,4,0.0009865824782953059
2013-12-27,43.44245127304324,4,0.05204021289178007
2014-01-03,43.489831756002424,4,-0.004122166010867678
2014-01-10,46.230061457941645,4,0.0010906493894966562
2014-01-17,44.73239837760249,4,0.0630085146641437
2014-01-24,41.918108413448685,4,-0.03239587041651826
2014-01-31,41.11990336513606,4,-0.06291390728476842
2014-02-07,41.41614441399435,4,-0.019042010208087934
2014-02-14,44.740627295626325,4,0.007204322593556078
2014-02-21,44.55136218107798,4,0.08027021657063371
2014-02-28,44.246892214195846,4,-0.0042302740481882095
2014-03-07,45.94204932710719,4,-0.006834133727373404
2014-03-14,44.436157328744194,4,0.03831132601822573
2014-03-21,42.83974723211894,4,-0.03277807630306284
2014-03-28,42.64225319954673,4,-0.03592592592592592
2014-04-04,41.34055129847082,4,-0.004610065309258782
2014-04-11,40.462199236406704,4,-0.03052610505792286
2014-04-25,41.8460180511681,4,-0.02124674283423522
2014-05-02,41.26597423659745,4,0.034200286708990335
2014-05-09,42.409489185322435,4,-0.013861386138613985
2014-05-16,40.42076753536594,4,0.027710843373493832
2014-05-23,40.42905387557409,4,-0.046893317702227266
2014-05-30,41.21625619534854,4,0.0002050020500203864
2014-06-06,39.15295748351867,4,0.01947120311539252
2014-06-13,39.02037604018824,4,-0.05006031363088059
2014-06-20,39.60041985475888,4,-0.0033862433862432706
2014-06-27,40.644498720986036,4,0.014865151836908064
2014-07-11,40.58959396803577,4,0.026365348399246313
2014-07-18,41.00701060695015,4,-0.0013508532440558163
2014-07-25,41.23241559196394,4,0.010283833813245158
2014-08-01,41.58304556865203,4,0.005496742671010191
2014-08-08,41.065448936398184,4,0.008503745697509668
2014-08-15,41.47451724253429,4,-0.012447299739008155
2014-08-22,41.891933881448686,4,0.00996137426306154
2014-08-29,42.28430552202821,4,0.010064412238325326
2014-09-05,42.67667716260775,4,0.00936628138700657
2014-09-12,41.958720543674985,4,0.009279368213228167
2014-09-19,43.00226214096097,4,-0.01682316118935856
2014-09-26,42.65998049705117,4,0.02487067250298458
2014-10-03,42.753715438704866,4,-0.007959619491360814
2014-10-10,42.274470250896385,4,0.002197257020784882
2014-10-17,42.3921795952704,4,-0.011209439528023335
2014-10-24,45.09108670556032,4,0.0027844073190135266
2014-10-31,48.92504820802824,4,0.06366521221737398
2014-11-07,49.034349742089844,4,0.08502703710609705
2014-11-14,48.72326076052994,4,0.002234060835195395
2014-11-21,49.43792463708645,4,-0.006344307270233385
2014-11-28,49.64811989489721,4,0.01466781708369247
2014-12-05,50.993369544885944,4,0.004251700680272474
2014-12-12,49.39588558552431,4,0.02709568162574061
2014-12-19,51.53987721519388,4,-0.03132728771640547
2014-12-26,50.093733841455965,4,0.043404255319149154
2015-01-02,50.34659671923747,4,-0.028058727569331476
2015-01-09,51.03187219130237,4,0.005047794572107467
2015-01-16,52.71545020291862,4,0.013611157788606887
2015-01-23,52.5124056186031,4,0.03299071618037153
2015-01-30,50.98957123623664,4,-0.003851709195955566
2015-02-06,50.48195977544782,4,-0.028999516674722114
2015-02-13,50.79498684293426,4,-0.009955201592832363
2015-02-20,51.20107601156531,4,0.006200770906653386
2015-02-27,51.539483652091185,4,0.00799467021985345
2015-03-06,55.0927638776129,4,0.006609385327164485
2015-03-13,56.573297304913616,4,0.06894287590282344
2015-03-20,57.3262543050837,4,0.026873464373464273
2015-03-27,55.21120655179697,4,0.013309406310752392
2015-04-10,55.00502067566409,4,-0.03689492325855959
2015-04-17,55.6091909213281,4,-0.0037344932127039154
2015-04-24,55.992115724917966,4,0.010983910891089188
2015-05-01,55.02203955582363,4,0.006885998469778221
2015-05-08,56.95368245393252,4,-0.01732522796352598
2015-05-15,57.557852699596516,4,0.03510671203216864
2015-05-22,58.11947574486165,4,0.010608098012848899
2015-05-29,54.970982915344976,4,0.009757539917208735
2015-06-05,56.33249332810895,4,-0.05417276720351416
2015-06-12,55.54962484076968,4,0.024767801857585425
2015-06-19,56.84305973289543,4,-0.013897280966767234
2015-06-26,57.47275829879877,4,0.02328431372548989
2015-07-10,59.26718506094415,4,0.01107784431137726
2015-07-17,59.284296995421116,4,0.031222214058636677
2015-07-24,56.45227183948456,4,0.00028872527789824964
2015-07-31,56.161368953376275,4,-0.04777024101601968
2015-08-07,54.253388259195454,4,-0.005153076689905944
2015-08-14,53.97104134032564,4,-0.03397318708104813
2015-08-21,52.25129192539136,4,-0.005204226462703132
2015-08-28,51.85771743242133,4,-0.03186429930247303
2015-09-04,49.025692276484776,4,-0.0075323399377761335
2015-09-11,50.66843798627274,4,-0.05461145025573344
2015-09-18,55.049093212374004,4,0.03350785340314122
2015-09-25,51.541146644597596,4,0.08645727794663971
2015-10-02,53.576557775836505,4,-0.06372396642834954
2015-10-09,52.89641185517267,4,0.03949099435590964
2015-10-16,55.52229167545711,4,-0.012694841716213934
2015-10-23,56.09912429171633,4,0.04964192708333304
2015-10-30,56.77927021238018,4,0.010389207629089903
2015-11-06,56.34879811069421,4,0.012124002455494498
2015-11-13,55.22957064631067,4,-0.007581501137225111
2015-11-20,58.38923587268572,4,-0.019862490450725856
2015-11-27,58.41506419878688,4,0.057209664848012265
2015-12-04,59.49985389503554,4,0.0004423473901504771
2015-12-11,58.217047032011344,4,0.018570375829034758
2015-12-18,58.234265916078776,4,-0.021559832151642144
2016-01-08,55.081320314628194,4,0.00029577048210582824
2016-01-15,54.34551767016122,4,-0.05414244606421725
2016-01-22,55.747870945498285,4,-0.013358478705013166
2016-01-29,53.8088145647853,4,0.025804396304555555
2016-02-05,51.61871963478358,4,-0.034782608695652195
2016-02-12,52.112140231661435,4,-0.04070141570141572
2016-02-19,55.228480843521595,4,0.00955894683883951
2016-02-26,53.886723080081794,4,0.05980066445182741
2016-03-04,56.016222498186224,4,-0.02429467084639525
2016-03-11,56.23263504067653,4,0.0395180722891566
2016-03-18,54.388800178659274,4,0.0038633905115130762
2016-04-01,56.52592179387815,4,-0.032789408866994996
2016-04-08,57.53609078603497,4,0.03929341350055049
2016-04-15,59.260344755406074,4,0.017870898166692406
2016-04-22,61.550641694520216,4,0.029968215528984432
2016-04-29,62.85689470161955,4,0.038648052902277685
2016-05-06,62.02089277707598,4,0.021222410865874508
2016-05-13,61.986059363553345,4,-0.013300083125519668
2016-05-20,61.62901687494618,4,-0.0005616399887670154
2016-05-27,62.09926795750194,4,-0.005760044956448662
2016-06-03,63.47518779164657,4,0.007630351844001737
2016-06-10,63.266187310510674,4,0.02215678025522383
2016-06-17,61.54193334113956,4,-0.0032926327342571726
2016-06-24,61.48968322085558,4,-0.027253957329662848
2016-07-01,64.58468450104823,4,-0.0008490165558229235
2016-07-08,65.89773718133519,4,0.05033366766708136
2016-07-15,66.52800246787294,4,0.020330712930333394
2016-07-22,66.24788456274507,4,0.009564293304994864
2016-07-29,65.48631400817861,4,-0.00421052631578922
2016-08-05,55.39331573903946,4,-0.011495771670190558
2016-08-12,53.07358933719915,4,-0.1541237802432831
2016-08-19,51.900595609476134,4,-0.041877370417193416
2016-08-26,51.44540401364333,4,-0.022101269998350603
2016-09-02,49.327012356113684,4,-0.008770450328891566
2016-09-09,48.72300812318168,4,-0.041177471499064366
2016-09-16,48.6704860159702,4,-0.01224489795918371
2016-09-23,49.44081025507188,4,-0.0010779734099892746
2016-09-30,47.1998670140488,4,0.015827338129496438
2016-10-07,48.85819894711287,4,-0.04532577903682711
2016-10-14,43.869250615150776,4,0.03513425011495208
2016-10-21,44.08961052380634,4,-0.1021107703409706
2016-10-28,44.95342136573617,4,0.005023106288928991
2016-11-04,44.962235762082386,4,0.019592163134745988
2016-11-11,49.68675220365781,4,0.0001960784313723707
2016-11-18,50.03051366116049,4,0.10507743579690287
2016-11-25,50.224430380777385,4,0.006918573709419729
2016-12-02,49.325361953462675,4,0.003875968992247847
2016-12-09,50.277316758854724,4,-0.017901017901017613
2016-12-16,51.669991381557935,4,0.019299499642601692
2016-12-23,52.54261661983399,4,0.02769985974754574
2016-12-30,51.511332247325925,4,0.016888433981576245
2017-01-06,53.19077581791342,4,-0.01962757926522396
2017-01-13,49.88132471197818,4,0.032603380602230114
2017-01-20,43.679431084501715,4,-0.06221851542952472
2017-01-27,42.35742514674206,4,-0.12433297758804673
2017-02-03,45.054672160694636,4,-0.0302660979077799
2017-02-10,45.826581667977116,4,0.06367825722664433
2017-02-17,48.435103451207574,4,0.017132729421031945
2017-02-24,50.07652021956685,4,0.0569215876089062
2017-03-03,50.80406711148827,4,0.03388899065762918
2017-03-10,51.74455455714279,4,0.014528703047484104
2017-03-17,49.94343237348367,4,0.018512050296891402
2017-03-24,49.58853145059518,4,-0.03480795610425247
2017-03-31,48.2487804666911,4,-0.0071060579143719105
2017-04-07,47.74526311080517,4,-0.027017355519771025
2017-04-21,47.79888938910259,4,-0.010435856637527663
2017-04-28,50.09588164284219,4,0.001123174840883534
2017-05-05,49.29148746838085,4,0.04805534779356768
2017-05-12,49.184234911786,4,-0.01605709188224802
2017-05-19,48.2815258937794,4,-0.0021758839528559504
2017-05-26,48.23683732853154,4,-0.018353625295293163
2017-06-02,49.13060863348858,4,-0.000925583117364126
2017-06-09,48.04020764144099,4,0.018528812303131303
2017-06-16,48.6747852679605,4,-0.02219392395852271
2017-06-23,50.623206712766844,4,0.013209302325581485
2017-06-30,49.80093711220636,4,0.04002937936099871
2017-07-07,50.316602709437596,4,-0.016242937853107375
2017-07-14,49.632635296467235,4,0.010354536021468519
2017-07-21,50.08261385763196,4,-0.013593274906099184
2017-07-28,49.74063015114678,4,0.009066183136899664
2017-08-04,50.35260099433078,4,-0.006828391734052142
2017-08-11,51.054567549747716,4,0.012303238646643733
2017-08-18,50.77558084182561,4,0.013941018766755908
2017-08-25,52.53049723036796,4,-0.005464480874316724
2017-09-01,53.90743162753197,4,0.034562211981566726
2017-09-08,56.35531500026797,4,0.026212095254411594
2017-09-15,56.22932100314186,4,0.04540901502504169
2017-09-22,57.02128327079174,4,-0.002235707441711754
2017-09-29,57.36326697727693,4,0.014084507042253502
2017-10-06,58.682760694224044,4,0.005997474747474918
2017-10-13,59.11738073948291,4,0.02300241577017914
2017-10-20,58.3296319074512,4,0.007406264465360302
2017-10-27,54.273178151701714,4,-0.01332516465002298
2017-11-03,56.33762336668136,4,-0.06954361999379088
2017-11-10,55.10619990511457,4,0.03803803803803807
2017-11-17,55.522710781820976,4,-0.02185792349726745
2017-11-24,55.62231120885947,4,0.007558330594807483
2017-12-01,57.261190962856475,4,0.0017938682322244937
2017-12-08,56.5187150522059,4,0.029464431059742946
2017-12-15,56.50966046792967,4,-0.01296647691334607
2017-12-22,55.196745747876825,4,-0.0001602050624800455
2017-12-29,55.486492444716085,4,-0.023233456176894762
2018-01-05,56.40182660109993,4,0.005249343832021136
2018-01-12,57.240244446842574,4,0.01649652223549425
2018-01-19,56.75724286179518,4,0.014865083212150632
2018-01-26,58.55255064017887,4,-0.008438146791912238
2018-02-02,57.8508313562421,4,0.03163134232498388
2018-02-09,57.139998834851596,4,-0.011984435797665394
2018-02-16,62.844885480883036,4,-0.012287334593572785
2018-02-23,61.924448498056876,4,0.09984051036682628
2018-03-02,60.302292231293954,4,-0.014646171693735499
2018-03-09,61.89710878569571,4,-0.02619573215599691
2018-03-16,60.69416144180408,4,0.02644703037630336
2018-03-23,56.55675163781324,4,-0.019434628975265267
2018-04-06,55.83755324926895,4,-0.06816816816816795
2018-04-13,53.7922552245339,4,-0.012716401980615966
2018-04-20,46.931793688651325,4,-0.03662943495400783
2018-04-27,47.940685090986996,4,-0.12753623188405783
2018-05-04,47.07854152899105,4,0.0214969708813757
2018-05-11,47.564643750116424,4,-0.017983546967667907
2018-05-18,48.34424165192125,4,0.010325345801675434
2018-05-25,48.399272092048655,4,0.016390281527188355
2018-06-01,48.72945473281306,4,0.0011383039271486428
2018-06-08,48.75696995287676,4,0.006822057987492913
2018-06-15,50.261135316359045,4,0.0005646527385656519
2018-06-22,50.572974477080976,4,0.030850263355906904
2018-06-29,50.75640927750565,4,0.0062043795620436715
2018-07-06,52.24623099037384,4,0.0036271309394269036
2018-07-13,52.5233503202379,4,0.029352385916874946
2018-07-20,52.38479065530586,4,0.00530410183875496
2018-07-27,52.57877418621073,4,-0.0026380583890256437
2018-08-03,54.64793184919582,4,0.0037030506083586268
2018-08-10,54.78649151412787,4,0.039353478566408695
2018-08-17,56.245986651412004,4,0.002535496957403849
2018-08-24,55.39615403982882,4,0.02663968976563824
2018-08-31,55.93191807756605,4,-0.015109213335523286
2018-09-07,56.633953713221715,4,0.009671502417875955
2018-09-14,56.06124043150261,4,0.0125516102394716
2018-09-21,57.502260946795815,4,-0.010112542815201686
2018-09-28,57.34522665987285,4,0.025704399406821787
2018-10-05,58.01984662011089,4,-0.0027309236947788973
2018-10-12,53.46453099058768,4,0.01176418683004532
2018-10-19,50.48033442512452,4,-0.07851305880467874
2018-10-26,46.8825647340521,4,-0.055816379760041834
2018-11-02,47.12427535929211,4,-0.07127071823204434
2018-11-09,49.6343472367845,4,0.005155661312710835
2018-11-16,50.26651348741221,4,0.05326494377589275
2018-11-23,49.206705361359866,4,0.012736467503277726
2018-11-30,49.699423174349114,4,-0.021083780284816167
2018-12-07,49.346153798998344,4,0.010013225014169791
2018-12-14,48.453683798112145,4,-0.007108118219229187
2018-12-21,46.31547442098903,4,-0.018085908063301126
2018-12-28,47.356689422022896,4,-0.044128933231004974
2019-01-04,43.98769305211348,4,0.022480931352870215
2019-01-11,45.01960736982141,4,-0.07114087599929841
2019-01-18,47.01776873047403,4,0.02345915973555135
2019-01-25,45.901425059499104,4,0.04438424671806618
2019-02-01,46.80200482768056,4,-0.023743016759776192
2019-02-08,47.111579122992936,4,0.01961986511342717
2019-02-15,48.47182981451703,4,0.006614552014431618
2019-02-22,47.8245381061366,4,0.02887295898048592
2019-03-01,49.92589089856003,4,-0.013353977162763653
2019-03-08,48.20916071546411,4,0.0439387995292273
2019-03-15,46.86767210244379,4,-0.0343855693348365
2019-03-22,45.17908503710354,4,-0.027826425374586683
2019-03-29,44.75693827076848,4,-0.03602882305844679
2019-04-05,44.137542440412,4,-0.009343853820597992
2019-04-12,43.12495302336137,4,-0.013839101920003705
2019-04-26,43.427783503226976,4,-0.02294168096054905
2019-05-03,46.01130603458042,4,0.007022163704191398
2019-05-10,44.487690182756594,4,0.059490084985835745
2019-05-17,44.3362749428238,4,-0.033113944878650714
2019-05-24,44.2984211328406,4,-0.003403531163582052
2019-05-31,42.93568397344536,4,-0.0008537886872997946
2019-06-07,44.2416404178658,4,-0.030762657551805628
2019-06-14,45.00818007002561,4,0.030416574829182697
2019-06-21,46.69267461427804,4,0.017326203208555935
2019-06-28,42.91675706845378,4,0.03742640874684611
2019-07-05,43.81020169988339,4,-0.0808674503445479
2019-07-12,42.26362234155237,4,0.020818083482042615
2019-07-19,41.36622444227387,4,-0.035301808672913215
2019-07-26,43.313768819431466,4,-0.021233340862886863
2019-08-02,43.90566956150878,4,0.04708054465728129
2019-08-09,45.17539212112622,4,0.013665417676879121
2019-08-16,44.85080139159996,4,0.028919330289193024
2019-08-23,44.468929945098466,4,-0.007185122569737912
2019-08-30,45.89140108331654,4,-0.008514261387824629
2019-09-06,46.08233680656728,4,0.031987977672821355
2019-09-13,47.189764001421594,4,0.004160599126274089
2019-09-20,48.27809762395084,4,0.02403148953801515
2019-09-27,47.943960108262026,4,0.02306291725672671
2019-10-04,48.85083735929021,4,-0.006921099466086877
2019-10-11,49.67865450468901,4,0.0189153597028775
2019-10-18,51.0455153726731,4,0.016945812807881433
2019-10-25,52.9225426209611,4,0.027514047665181396
2019-11-01,55.02096282673947,4,0.03677163869507827
2019-11-08,55.84877997213829,4,0.03965078210258266
2019-11-15,56.39744947548401,4,0.015045486354093862
2019-11-22,54.33753239274744,4,0.009824198552223384
2019-11-29,54.809195650009535,4,-0.03652500426693972
2019-12-06,57.70655565890538,4,0.008680248007085556
2019-12-13,61.43173281320003,4,0.05286266245170368
2019-12-20,61.133333609626035,4,0.06455379482902424
2019-12-27,61.73975779753446,4,-0.00485741146975871
2020-01-03,60.85998210395128,4,0.009919697685403683
2020-01-10,63.235053084433616,4,-0.014249743195758224
2020-01-17,64.67948400725757,4,0.03902516725071692
2020-01-24,62.197777186835204,4,0.02284225049823707
2020-01-31,61.02478294749496,4,-0.03836930455635512
2020-02-07,64.22385814569564,4,-0.018859102244388803
2020-02-14,64.34988232017021,4,0.052422557585385166
2020-02-21,63.6228197751246,4,0.0019622641509433603
2020-02-28,57.253751880525044,4,-0.011298583910816506
2020-03-06,58.4655227889344,4,-0.10010665854030165
2020-03-13,53.30822580274421,4,0.0211649170335253
2020-03-20,46.919769573610104,4,-0.08821091029679973
2020-03-27,51.17550900394374,4,-0.11983997090380072
2020-04-03,54.2704768173511,4,0.09070247933884268
2020-04-17,59.22547983308981,4,0.060477518907898986
2020-04-24,60.83805477904027,4,0.09130199891950297
2020-05-01,58.89319166240911,4,0.027227722772277252
2020-05-08,59.66527300016721,4,-0.03196787148594371
2020-05-15,62.63632017331231,4,0.013109857285097837
2020-05-22,59.41117028141137,4,0.04979524979524985
2020-05-29,58.365439861916215,4,-0.05149009205804356
2020-06-05,59.93892208190425,4,-0.017601579207106588
2020-06-12,54.89596043275007,4,0.026959142665773816
2020-06-19,55.13051678852467,4,-0.08413500733735524
2020-06-26,56.23488629696349,4,0.004272743457361283
2020-07-10,56.55445809436549,4,0.02003190923595133
2020-07-17,59.46933178336639,4,0.005682803299617678
2020-07-24,56.968055036723726,4,0.051541006442625825
2020-07-31,57.76570628270032,4,-0.042059943699288005
2020-08-07,60.08972719690375,4,0.014001728608470154
2020-08-14,62.19710209368142,4,0.040231844527787386
2020-08-21,61.24189010775883,4,0.03507046869878705
2020-08-28,61.41914594019808,4,-0.01535782140595321
2020-09-04,59.03603974851491,4,0.0028943560057888007
2020-09-11,58.09067530883895,4,-0.03880070546737213
2020-09-18,58.36640660374444,4,-0.016013344453711276
2020-09-25,58.583052621170175,4,0.004746567214782171
2020-10-02,58.25978246960972,4,0.0037118272313141354
2020-10-09,61.33548624440178,4,-0.005518151361126544
2020-10-16,60.76003198976328,4,0.05279291553133514
2020-10-23,59.65873160588612,4,-0.009382076997735078
2020-10-30,57.99189859245042,4,-0.01812540822991504
2020-11-06,63.29996801023672,4,-0.027939464493597188
2020-11-13,63.12137875879718,4,0.0915312232677501
2020-11-20,61.12713211772233,4,-0.0028213166144200885
2020-11-27,62.555846129238645,4,-0.03159383841559238
2020-12-04,61.821645873320534,4,0.023372829086187208
2020-12-11,60.2441074856046,4,-0.011736716891356136
2020-12-18,62.62529750479846,4,-0.025517573423206596
2021-01-08,62.49,4,0.03952569169960474
2021-01-15,66.54,4,-0.0021604289350974915
2021-01-22,64.56,4,0.06481036965914555
2021-01-29,61.43,4,-0.029756537421100182
2021-02-05,60.92,4,-0.048482032218091775
2021-02-12,59.99,4,-0.008302132508546278
2021-02-19,60.6,4,-0.015265922521339403
2021-02-26,61.33,4,0.010168361393565695
2021-03-05,60.43,4,0.012046204620461909
2021-03-12,60.64,4,-0.014674710582096795
2021-03-19,62.7,4,0.0034750951514148642
