Date,CMCSA,dayofweek,weekly_ret
2013-01-18,17.449556246437627,4,0.010244286840031647
2013-01-25,17.230705485120076,4,0.046931877275091294
2013-02-01,16.727998785856013,4,-0.012541909847262112
2013-02-08,16.793003962484985,4,-0.029175050301810668
2013-02-15,17.872089894525953,4,0.0038860103626940923
2013-02-22,17.295710661749045,4,0.06425806451612881
2013-03-01,17.34771480305223,4,-0.03225024248302644
2013-03-08,17.768081611919595,4,0.0030067652217493634
2013-03-15,17.642404937103578,4,0.02423182613040198
2013-03-22,17.86342253764209,4,-0.007073170731707323
2013-04-05,18.09564193243264,4,0.012527634487840889
2013-04-12,18.287222357126343,4,0.01299971460123106
2013-04-19,17.660231876310576,4,0.010587102983638186
2013-04-26,18.012914021769443,4,-0.0342857142857147
2013-05-03,18.522343787432252,4,0.019970414201183617
2013-05-10,18.75746521773816,4,0.028281363306744245
2013-05-17,18.565884793044454,4,0.012693935119887145
2013-05-24,18.265451854320236,4,-0.010213556174559102
2013-05-31,17.488244904142366,4,-0.01618198874296428
2013-06-07,17.930186111106256,4,-0.0425506555423123
2013-06-14,17.303195630290492,4,0.02527075812274382
2013-06-21,17.316257931974153,4,-0.0349684312773193
2013-06-28,18.178369843095826,4,0.0007549068948162763
2013-07-05,18.243675997234053,4,0.04978627105858702
2013-07-12,19.547420708786987,4,0.003592519829990648
2013-07-19,19.499295903998124,4,0.07146282973621076
2013-07-26,19.131797394701323,4,-0.0024619516562217614
2013-08-02,20.00241886315446,4,-0.01884675790890733
2013-08-09,19.52117081526579,4,0.04550651726503552
2013-08-16,18.61117450653085,4,-0.024059492563429652
2013-08-23,18.31367571329059,4,-0.04661586732407008
2013-08-30,18.414300305121856,4,-0.01598495533615396
2013-09-06,18.584924613009655,4,0.005494505494505475
2013-09-13,19.236796968786127,4,0.009265858873841681
2013-09-20,19.424921205688054,4,0.03507532956685511
2013-09-27,19.573670602308194,4,0.009779395042073702
2013-10-04,20.05372393045036,4,0.0076576576576579125
2013-10-11,20.236070456110674,4,0.02452546269403122
2013-10-18,20.666671890200092,4,0.009092900964066342
2013-10-25,21.165818042369065,4,0.0212789056562801
2013-11-01,21.374088531918442,4,0.024152227064951903
2013-11-08,21.16977254533519,4,0.009839945195242006
2013-11-15,20.97204739702882,4,-0.009559050262103241
2013-11-22,21.758554098069716,4,-0.009339975093399788
2013-11-29,21.91234032453022,4,0.03750261889796813
2013-12-06,21.648706793455066,4,0.007067851373182332
2013-12-13,21.534465596655828,4,-0.012031281331461585
2013-12-20,22.38248678828092,4,-0.005277044854881452
2013-12-27,22.755967623970733,4,0.03937971842481125
2014-01-03,22.52396681294625,4,0.016686297605025713
2014-01-10,23.61333822528181,4,-0.010195163521857786
2014-01-17,23.61333822528181,4,0.04836498923046806
2014-01-24,23.11055141958848,4,0.0
2014-01-31,24.01468558772123,4,-0.021292491595068963
2014-02-07,24.09848338867012,4,0.03912213740458004
2014-02-14,23.68390479450193,4,0.0034894398530762594
2014-02-21,22.515145991793734,4,-0.017203513909224033
2014-02-28,22.7974122686742,4,-0.049348230912476754
2014-03-07,22.770949805216667,4,0.012536728697355448
2014-03-14,22.334319158167187,4,-0.0011607661056293184
2014-03-21,22.052052881286716,4,-0.019174898314933353
2014-03-28,21.857994815931395,4,-0.012638230647709303
2014-04-04,22.23095214338443,4,-0.008799999999999919
2014-04-11,21.24743851727217,4,0.017062742058169267
2014-04-25,22.58094122655051,4,-0.044240733359904305
2014-05-02,23.050546831811324,4,0.0627606338615514
2014-05-09,22.5942319512277,4,0.02079654698842459
2014-05-16,22.2353823849435,4,-0.019796271381895214
2014-05-23,23.023965382456932,4,-0.015882352941176348
2014-05-30,23.125860938315416,4,0.035465232117951606
2014-06-06,23.440408089008976,4,0.004425630171252859
2014-06-13,23.245477460410147,4,0.013601532567049768
2014-06-20,23.365093982504888,4,-0.008316008316008427
2014-06-27,23.980897559214817,4,0.005145797598627988
2014-07-11,24.268263675886956,4,0.02635570724307912
2014-07-18,24.26381486494729,4,0.011983125984444953
2014-07-25,24.197082700852274,4,-0.00018331805682858526
2014-08-01,23.75220160688551,4,-0.002750275027502802
2014-08-08,23.801138527221852,4,-0.01838573267144694
2014-08-15,24.303854163404303,4,0.0020603109196477565
2014-08-22,24.10365767111925,4,0.021121495327103057
2014-08-29,24.343893461861306,4,-0.00823723228995088
2014-09-05,24.77987693394873,4,0.00996677740863805
2014-09-12,25.39381284362287,4,0.01790935672514604
2014-09-19,25.242553271674172,4,0.02477558348294462
2014-09-26,24.13035053675726,4,-0.00595655220742819
2014-10-03,23.96702635796285,4,-0.04406062742333461
2014-10-10,23.506895190233088,4,-0.006768413021834063
2014-10-17,22.640240369460525,4,-0.01919850885368135
2014-10-24,24.23953122428824,4,-0.03686811098441667
2014-10-31,24.726466149361485,4,0.07063930544593511
2014-11-07,24.637120291549877,4,0.02008846295613731
2014-11-14,24.16805453803896,4,-0.0036133694670281713
2014-11-21,24.1591199522578,4,-0.01903898458748854
2014-11-28,25.48143864786954,4,-0.0003696857670979492
2014-12-05,25.16872814552893,4,0.054733727810650556
2014-12-12,24.726466149361485,4,-0.01227208976157057
2014-12-19,25.53951345544708,4,-0.017571884984025732
2014-12-26,26.082289541652575,4,0.03288166214995458
2015-01-02,25.61992472747753,4,0.02125240510757398
2015-01-09,25.247498509672198,4,-0.01772715594758889
2015-01-16,25.462790733595504,4,-0.014536585168257954
2015-01-23,25.256469019002342,4,0.008527269497246692
2015-01-30,23.836885917508067,4,-0.008102871234807019
2015-02-06,25.530069553571533,4,-0.05620671283963785
2015-02-13,26.671566865831547,4,0.07103208203970257
2015-02-20,26.23873979065241,4,0.044711876317639065
2015-02-27,26.633442201178454,4,-0.01622803329689726
2015-03-06,27.077482413020267,4,0.015042735042734678
2015-03-13,26.485428797231194,4,0.016672280229033554
2015-03-20,26.664838983833942,4,-0.02186516481696177
2015-03-27,25.090514596394797,4,0.006773920406435208
2015-04-10,26.94477798109887,4,-0.05904121110176619
2015-04-17,26.318574312920852,4,0.07390296351157777
2015-04-24,26.86819192096199,4,-0.023240260825948766
2015-05-01,26.31406925055985,4,0.02088325915782252
2015-05-08,26.31406925055985,4,-0.020623742454728644
2015-05-15,25.516673212664102,4,0.0
2015-05-22,26.07079588306623,4,-0.030303030303030054
2015-05-29,26.336594562364823,4,0.021716101694915002
2015-06-05,26.437958465487167,4,0.010195265249697938
2015-06-12,26.246493315144964,4,0.003848785494355189
2015-06-19,27.26013234636837,4,-0.007242055039618389
2015-06-26,27.602517085803843,4,0.03861997940267736
2015-07-10,28.586143148223833,4,0.012559907453313812
2015-07-17,29.074717837258202,4,0.03563537554790153
2015-07-24,28.124711497469157,4,0.01709131191644242
2015-07-31,28.233283650587897,4,-0.032674653804263154
2015-08-07,26.609225193519954,4,0.0038603828212961933
2015-08-14,26.636368231799647,4,-0.05752283287934612
2015-08-21,25.686361892010588,4,0.0010200612036723733
2015-08-28,25.686361892010588,4,-0.03566576086956552
2015-09-04,25.233977920682477,4,0.0
2015-09-11,25.51897982261919,4,-0.01761183515322262
2015-09-18,25.975887633660587,4,0.01129437074220152
2015-09-25,25.577789738891845,4,0.01790462683921268
2015-10-02,26.563986796387137,4,-0.015325670498084198
2015-10-09,27.479452762545147,4,0.03855677396533408
2015-10-16,27.856505924934183,4,0.03446267208213327
2015-10-23,28.156331331171238,4,0.013721276244007541
2015-10-30,28.44707111903748,4,0.010763209393346074
2015-11-06,27.98824739131107,4,0.01032591158438212
2015-11-13,27.361339723724488,4,-0.016129032258064502
2015-11-20,28.574269776228967,4,-0.022398961207596213
2015-11-27,27.979161772940248,4,0.044330068072389484
2015-12-04,27.59756580136581,4,-0.020826709062003457
2015-12-11,26.334664847821827,4,-0.013638577691183484
2015-12-18,25.621443805712453,4,-0.045761316872428015
2016-01-08,24.94484650915041,4,-0.027082973952044287
2016-01-15,24.591196897066048,4,-0.02640746172201236
2016-01-22,25.2483006924228,4,-0.014177261501875038
2016-01-29,25.421703082864166,4,0.026721098534050913
2016-02-05,27.11009477926692,4,0.006867883607446279
2016-02-12,25.90996770858064,4,0.06641536528450898
2016-02-19,26.357163347087308,4,-0.04426864164282096
2016-02-26,26.42561165910364,4,0.01725959845015823
2016-03-04,27.26068106570284,4,0.0025969529085874132
2016-03-11,26.9960142592397,4,0.03160075979968924
2016-03-18,27.26980750730501,4,-0.009708737864077888
2016-04-01,28.23264709633469,4,0.010141987829614507
2016-04-08,28.235275980986337,4,0.035307898259705484
2016-04-15,28.40487098282018,4,9.31150608256548e-05
2016-04-22,28.006093546075736,4,0.006006493506493404
2016-04-29,27.850249490336523,4,-0.014039051153783899
2016-05-06,28.15277030441852,4,-0.005564648117839632
2016-05-13,28.345283549743428,4,0.01086240947992101
2016-05-20,28.30861436015773,4,0.006838163464669478
2016-05-27,28.821983014357482,4,-0.001293661060802087
2016-06-03,29.133671125835907,4,0.0181347150259068
2016-06-10,28.785313824771787,4,0.010814249363867878
2016-06-17,28.58821693074866,4,-0.01195720578980497
2016-06-24,28.2581942244774,4,-0.006847133757961976
2016-07-01,30.048109041129212,4,-0.011544011544011301
2016-07-08,30.89045033318293,4,0.06334144363341454
2016-07-15,30.7845823019412,4,0.028033088235294157
2016-07-22,31.05155385898555,4,-0.0034272090597529115
2016-07-29,30.95489174350397,4,0.008672248803827776
2016-08-05,31.019333153825027,4,-0.0031129558256746126
2016-08-12,31.074568648385924,4,0.0020817843866172137
2016-08-19,30.513007787016786,4,0.0017806796260571023
2016-08-26,30.15397707237094,4,-0.018071396830099062
2016-09-02,30.453169334575804,4,-0.01176648061547747
2016-09-09,29.969858757167934,4,0.009922149290184423
2016-09-16,30.34269834545401,4,-0.015870616686819883
2016-09-23,30.908862164703226,4,0.012440485332514406
2016-09-30,30.53602257641716,4,0.01865898058252413
2016-10-07,30.20992675906703,4,-0.012062546537602192
2016-10-14,30.135973449987308,4,-0.010679053453476639
2016-10-21,29.609056122794275,4,-0.002447980416156681
2016-10-28,28.601442286583048,4,-0.017484662576687238
2016-11-04,28.037548304850148,4,-0.03403059631595362
2016-11-11,30.718355758990125,4,-0.019715578539108214
2016-11-18,31.58730714067688,4,0.09561490273656448
2016-11-25,31.96631784971046,4,0.0282876918447188
2016-12-02,31.79067874064612,4,0.011998829382499077
2016-12-09,32.10035822241746,4,-0.005494505494505475
2016-12-16,32.28986357693425,4,0.009741203838325108
2016-12-23,32.65500804051539,4,0.005903527717782575
2016-12-30,32.04258219969893,4,0.011308330947609635
2017-01-06,32.60872195760816,4,-0.01875442321302201
2017-01-13,33.7688444123402,4,0.0176683562635771
2017-01-20,34.14008359785445,4,0.03557705991176885
2017-01-27,35.24452017475936,4,0.010993541294489262
2017-02-03,34.924326377253315,4,0.032350142721218056
2017-02-10,34.8732809892451,4,-0.00908492429229757
2017-02-17,34.95216931616688,4,-0.001461599787403789
2017-02-24,35.165631847837574,4,0.0022621423819029207
2017-03-03,34.543806212101195,4,0.006107275624004149
2017-03-10,34.63661600847977,4,-0.017682765901293362
2017-03-17,34.766549723409746,4,0.002686727565825109
2017-03-24,34.69230188630691,4,0.003751339764201056
2017-03-31,34.88720245870189,4,-0.0021356113187396275
2017-04-07,35.438910182080406,4,0.005617977528090012
2017-04-21,35.56472879811146,4,0.015814043101667563
2017-04-28,36.524678238940986,4,0.0035502958579880506
2017-05-05,36.356920084232904,4,0.02699161425576513
2017-05-12,36.32896039178157,4,-0.004593008420515687
2017-05-19,36.207801724492406,4,-0.0007690335811326721
2017-05-26,38.12770060615145,4,-0.00333504361210879
2017-06-02,39.134249534399906,4,0.05302445302445258
2017-06-09,37.922662861508265,4,0.026399413346370526
2017-06-16,38.47253681305139,4,-0.03095975232198156
2017-06-23,36.813595060938226,4,0.014499877119685367
2017-06-30,36.41982939224845,4,-0.043120155038759655
2017-07-07,36.092312940879296,4,-0.010696202531645382
2017-07-14,36.681842553343756,4,-0.008992805755396072
2017-07-21,37.08421990788299,4,0.016333938294011086
2017-07-28,36.98128616602412,4,0.010969387755102034
2017-08-04,37.0561470691942,4,-0.0027756749936915792
2017-08-11,38.46914661652964,4,0.002024291497975561
2017-08-18,37.91704745565024,4,0.03813131313131324
2017-08-25,37.617603842969885,4,-0.014351739236195371
2017-09-01,38.422358552048344,4,-0.007897334649555776
2017-09-08,35.7554388766139,4,0.021393034825870627
2017-09-15,34.55766442589248,4,-0.069410618606917
2017-09-22,35.65250513475503,4,-0.033499084009421365
2017-09-29,36.00809442481295,4,0.031681559707554596
2017-10-06,35.714553071493995,4,0.009973753280839714
2017-10-13,33.83533428320175,4,-0.008152093522524217
2017-10-20,34.972261650118554,4,-0.05261773217574328
2017-10-27,34.568229610635726,4,0.03360177728408775
2017-11-03,33.52526318313353,4,-0.01155292853304668
2017-11-10,34.62460617428449,4,-0.03017124218537648
2017-11-17,33.97627569232367,4,0.03279147982062769
2017-11-24,33.703788968021286,4,-0.018724559023066356
2017-12-01,36.10918901703536,4,-0.008019911504425048
2017-12-08,35.658176507845226,4,0.07136883189294707
2017-12-15,37.31188904154239,4,-0.012490241998438734
2017-12-22,38.31727109327874,4,0.04637681159420293
2017-12-29,37.631356235552076,4,0.026945353815159834
2018-01-05,38.70944991564185,4,-0.01790093182932806
2018-01-12,40.02994771978168,4,0.02864881279700593
2018-01-19,40.08654048281624,4,0.034113060428849984
2018-01-26,40.36950429798906,4,0.001413760603204306
2018-02-02,38.775474805848845,4,0.007058823529411784
2018-02-09,36.37971450405229,4,-0.03948598130841108
2018-02-16,37.53043401908842,4,-0.06178545366091004
2018-02-23,37.256902331088035,4,0.03163080114078287
2018-03-02,34.4178320521874,4,-0.00728826338275923
2018-03-09,35.02148819122275,4,-0.07620253164556967
2018-03-16,33.795311658807194,4,0.01753905179501225
2018-03-23,31.286365830941524,4,-0.03501211957985462
2018-04-06,32.36510866234725,4,-0.07423946413619853
2018-04-13,31.32168487780499,4,0.03447964641322665
2018-04-20,31.501912622407747,4,-0.03223915592028115
2018-04-27,30.173918714808497,4,0.005754088431253912
2018-05-04,30.31620377633699,4,-0.042155977115326926
2018-05-11,30.259289751725593,4,0.004715498270984053
2018-05-18,31.03711475474801,4,-0.001877346683354264
2018-05-25,30.117004690197106,4,0.025705329153605128
2018-06-01,29.65220682253737,4,-0.029645476772616197
2018-06-08,30.430031825559784,4,-0.015433070866141763
2018-06-15,32.137452563901675,4,0.026231605886116505
2018-06-22,32.071052868521704,4,0.05610972568578587
2018-06-29,31.122485791665106,4,-0.0020661157024796095
2018-07-06,32.0353379025197,4,-0.029577048210588486
2018-07-13,33.10381849962578,4,0.029330951163903052
2018-07-20,32.72221828637361,4,0.03335318642048857
2018-07-27,33.46633870221534,4,-0.011527377521613813
2018-08-03,33.78115887814838,4,0.02274052478134103
2018-08-10,33.46633870221534,4,0.00940706955530235
2018-08-17,33.962418979443164,4,-0.009319401299068164
2018-08-24,34.82101945926055,4,0.014823261117445918
2018-08-31,35.28847972049446,4,0.02528089887640439
2018-09-07,34.50619928332751,4,0.013424657534246709
2018-09-14,35.259859704500535,4,-0.02216815355501478
2018-09-21,36.15662020564314,4,0.02184130494885217
2018-09-28,33.78115887814838,4,0.025432900432900585
2018-10-05,33.1457303885939,4,-0.0656992084432716
2018-10-12,33.203275059407424,4,-0.01881014478652232
2018-10-19,34.5076209311808,4,0.0017361111111109384
2018-10-26,33.79790332448058,4,0.03928365106874665
2018-11-02,36.118871713959656,4,-0.02056698165647608
2018-11-09,36.77104464984635,4,0.06867196367763873
2018-11-16,37.0108141115694,4,0.018056293149230296
2018-11-23,35.85992069529877,4,0.006520605112154465
2018-11-30,37.413626807264116,4,-0.031096138896087422
2018-12-07,35.879102252236606,4,0.04332709280556313
2018-12-14,34.85288895606199,4,-0.041015124327095975
2018-12-21,32.368877332611234,4,-0.02860197808072651
2018-12-28,32.944324040746544,4,-0.07127132636213529
2019-01-04,34.344577697209125,4,0.01777777777777767
2019-01-11,34.171943684768536,4,0.04250363901018894
2019-01-18,34.728208835966,4,-0.005026528902541072
2019-01-25,34.31580536180236,4,0.016278417064271578
2019-02-01,35.284473987163466,4,-0.01187517260425297
2019-02-08,36.061327043146136,4,0.028228060368921115
2019-02-15,36.22437027711781,4,0.022016852405545073
2019-02-22,37.02999566850724,4,0.00452127659574475
2019-03-01,37.499943813484414,4,0.022239872915011727
2019-03-08,36.62718297281253,4,0.012691012691012693
2019-03-15,38.813880463726704,4,-0.023273657289002547
2019-03-22,37.8452118383656,4,0.05970149253731338
2019-03-29,38.34393231874953,4,-0.024956758092414044
2019-04-05,38.96934597617946,4,0.013177901672579706
2019-04-12,39.817763206734575,4,0.016310629077657568
2019-04-26,41.533879877630156,4,0.021771400296882515
2019-05-03,41.736343080376265,4,0.043099273607748234
2019-05-10,41.60136761187886,4,0.004874651810584885
2019-05-17,41.977370702693065,4,-0.0032340032340033575
2019-05-24,41.13859457703062,4,0.009038238702201884
2019-05-31,39.52853005995443,4,-0.019981626090950888
2019-06-07,39.99130309480267,4,-0.03913756737754859
2019-06-14,40.79151480089443,4,0.01170731707317052
2019-06-21,41.9966529124784,4,0.02000964320154308
2019-06-28,40.762591486216415,4,0.029543843063105424
2019-07-05,41.93100618193851,4,-0.029384756657483857
2019-07-12,43.24861635771108,4,0.02866389631084143
2019-07-19,42.68669437098455,4,0.03142329020332757
2019-07-26,43.2389280475951,4,-0.012992831541218552
2019-08-02,41.32064264463211,4,0.012936904221515944
2019-08-09,41.5919153278794,4,-0.044364777055792115
2019-08-16,41.834123080778774,4,0.006565064478311733
2019-08-23,41.107499822080655,4,0.005823433496389585
2019-08-30,42.880460573304035,4,-0.017369152385363962
2019-09-06,44.90531738754275,4,0.04312986094744309
2019-09-13,45.4187978236894,4,0.04722096701310452
2019-09-20,44.91500569765872,4,0.011434735706580268
2019-09-27,43.413317629682645,4,-0.011092150170648352
2019-10-04,43.520757332902726,4,-0.03343399482312337
2019-10-11,44.33841414703017,4,0.002474809783867382
2019-10-18,44.35788216641416,4,0.018787743234175647
2019-10-25,44.43575424395011,4,0.0004390779363336872
2019-11-01,43.559693371670704,4,0.001755540926047905
2019-11-08,43.98798979811841,4,-0.019715224534501474
2019-11-15,43.37474718752283,4,0.009832402234636772
2019-11-22,43.608363420130665,4,-0.01394113741978309
2019-11-29,42.97565279015109,4,0.0053859964093356805
2019-12-06,43.063258877379035,4,-0.014508928571428603
2019-12-13,42.42081423770747,4,0.0020385050962627993
2019-12-20,42.91724873199914,4,-0.014918625678119302
2019-12-27,43.900383710890466,4,0.01170261587884358
2020-01-03,43.81277762366253,4,0.022907688818325944
2020-01-10,43.988217278870174,4,-0.001995565410199518
2020-01-17,46.45265275114125,4,0.004004303418391197
2020-01-24,43.606816551018696,4,0.056024899955535945
2020-01-31,42.237685733090316,4,-0.06126315789473702
2020-02-07,43.75350913865388,4,-0.031397174254317206
2020-02-14,45.073742427370526,4,0.03588793702245918
2020-02-21,44.8096957696272,4,0.03017434063477875
2020-02-28,39.53854212060296,4,-0.00585810371013229
2020-03-06,39.47986508554888,4,-0.11763422086425135
2020-03-13,38.46279647794495,4,-0.0014840465001239034
2020-03-20,32.63421099590701,4,-0.025761704235818583
2020-03-27,33.80775169698848,4,-0.15153826595474207
2020-04-03,33.423537725600625,4,0.03596044351213701
2020-04-17,37.489493861292246,4,-0.011364670884697836
2020-04-24,36.583760291113954,4,0.12164948453608249
2020-05-01,36.40655154912256,4,-0.024159663865546577
2020-05-08,35.968452159199366,4,-0.004843918191603569
2020-05-15,35.362988957395416,4,-0.012033531638723782
2020-05-22,38.139259248594044,4,-0.01683317366908421
2020-05-29,38.98592323810853,4,0.07850779510022243
2020-06-05,41.437310835656255,4,0.022199277232834547
2020-06-12,38.84809421655966,4,0.06287878787878753
2020-06-19,38.49367673257685,4,-0.0624851508671892
2020-06-26,38.050654877598355,4,-0.009123162696401454
2020-07-10,40.11713298469183,4,-0.011508951406649426
2020-07-17,41.77093728201189,4,0.054308608189292285
2020-07-24,42.929590592110365,4,0.04122438903974346
2020-07-31,42.38492450616664,4,0.027738264580369654
2020-08-07,42.39482752591107,4,-0.012687427912341231
2020-08-14,43.34551742137649,4,0.0002336448598130314
2020-08-21,42.65230603926629,4,0.022424667133847276
2020-08-28,44.12785598118658,4,-0.015992689056431253
2020-09-04,43.99911672450897,4,0.034594845600185664
2020-09-11,44.23678919837532,4,-0.002917414721723466
2020-09-18,44.82106736329678,4,0.005401755570560329
2020-09-25,45.70243612055118,4,0.013207969554510868
2020-10-02,44.71213414610803,4,0.019664162615996572
2020-10-09,44.64455287791277,4,-0.021668472372697756
2020-10-16,45.35130053774149,4,-0.0015114748934689226
2020-10-23,44.853590918143794,4,0.01583054626532876
2020-10-30,42.046508663612826,4,-0.01097453906935919
2020-11-06,44.32601872137025,4,-0.06258322237017311
2020-11-13,48.7755427205736,4,0.05421401515151514
2020-11-20,48.94476399123681,4,0.10038176510217833
2020-11-27,51.51294562836089,4,0.0034693877551019714
2020-12-04,51.45322047400917,4,0.05247101891397188
2020-12-11,50.69670185222068,4,-0.00115942028985494
2020-12-18,50.66683927504482,4,-0.01470303733797651
2021-01-08,51.54,4,-0.0005890437855879949
2021-01-15,48.69,4,0.017233376651249577
2021-01-22,48.68,4,-0.05529685681024454
2021-01-29,49.57,4,-0.00020538098172107055
2021-02-05,51.11,4,0.01828266228430575
2021-02-12,53.23,4,0.03106717772846479
2021-02-19,52.1,4,0.041479162590491114
2021-02-26,52.72,4,-0.021228630471538557
2021-03-05,55.09,4,0.011900191938579496
2021-03-12,57.09,4,0.04495447647951445
2021-03-19,55.46,4,0.03630422944273004
