Date,COST,dayofweek,weekly_ret
2013-01-18,84.17694128167041,4,-0.018402505873140074
2013-01-25,85.14181531217173,4,0.009174311926605672
2013-02-01,86.63071575579023,4,0.011462450592884865
2013-02-08,85.73067742917024,4,0.017487299726455907
2013-02-15,85.21357440352489,4,-0.01038936731351936
2013-02-22,84.37119689400583,4,-0.006031715147387984
2013-03-01,84.58804654992164,4,-0.009885484976020487
2013-03-08,85.93918671370466,4,0.0025701858442073178
2013-03-15,84.85994265695452,4,0.01597318083218302
2013-03-22,87.6656435896496,4,-0.012558229813664723
2013-04-05,88.2411292149646,4,0.03306272482456318
2013-04-12,88.51636147055002,4,0.006564551422319598
2013-04-19,87.11517907847876,4,0.0031190926275992403
2013-04-26,91.13523808430227,4,-0.01582964289079425
2013-05-03,91.53557591060837,4,0.04614648157012913
2013-05-10,91.73574482376141,4,0.0043927885055370375
2013-05-17,94.5469770741971,4,0.0021867881548973678
2013-05-24,95.66765774009208,4,0.03064489480994026
2013-05-31,91.6875687184547,4,0.01185316231755884
2013-06-07,92.48124480198776,4,-0.04160328700061211
2013-06-14,92.83250292114886,4,0.00865631071503481
2013-06-21,90.86713011155695,4,0.0037981551817687365
2013-06-28,92.47288151343629,4,-0.0211711711711714
2013-07-05,93.46811285105943,4,0.017671421997238923
2013-07-12,97.39885847024321,4,0.010762412951071942
2013-07-19,98.74534792702744,4,0.04205440229062285
2013-07-26,97.4908546443092,4,0.01382448909496814
2013-08-02,99.83257543871656,4,-0.01270432794105203
2013-08-09,96.95590762128815,4,0.024019902204683863
2013-08-16,93.82829769802082,4,-0.028814921430072582
2013-08-23,94.80934424231646,4,-0.03225806451612867
2013-08-30,93.80314265842348,4,0.010455764075066876
2013-09-06,95.88262593180231,4,-0.010612894667020312
2013-09-13,98.1298094691633,4,0.022168588540269818
2013-09-20,98.89284567028216,4,0.023436816790555204
2013-09-27,97.03137274008014,4,0.007775783987011842
2013-10-04,95.95809105059428,4,-0.01882313040529071
2013-10-11,97.1823029776641,4,-0.011061182163843886
2013-10-18,98.64129527430893,4,0.012757777001048742
2013-10-25,97.63509369041591,4,0.015012942191544587
2013-11-01,100.29985088509251,4,-0.010200612036722512
2013-11-08,102.9511920586505,4,0.02729302645139131
2013-11-15,104.4796280856205,4,0.02643414870671612
2013-11-22,105.25299084882569,4,0.014846219809667272
2013-11-29,105.43792542263563,4,0.007402043607691811
2013-12-06,102.60506399654709,4,0.0017570481590927223
2013-12-13,99.11652544513245,4,-0.026867575540142186
2013-12-20,99.63770469859682,4,-0.033999672292315264
2013-12-27,99.63770469859682,4,0.005258247816131156
2014-01-03,98.59534619166813,4,0.0
2014-01-10,99.0660887431843,4,-0.010461486543490883
2014-01-17,97.75473449253204,4,0.004774490578906665
2014-01-24,94.25778982412605,4,-0.013237165888841829
2014-01-31,94.45113051492734,4,-0.03577263737208691
2014-02-07,95.86335816947592,4,0.0020511905823596965
2014-02-14,97.85853586976243,4,0.01495194019223911
2014-02-21,95.40575086217407,4,0.020812724886595912
2014-02-28,98.44855288189709,4,-0.025064599483204164
2014-03-07,95.66704411040514,4,0.03189327679123588
2014-03-14,95.6249000381098,4,-0.02825342465753411
2014-03-21,95.94519498755434,4,-0.00044052863436139233
2014-03-28,94.1161422499369,4,0.0033494931687969576
2014-04-04,93.2648319895712,4,-0.019063515769129458
2014-04-11,94.47015245721771,4,-0.009045316138276638
2014-04-25,96.93979509372421,4,0.012923633077270624
2014-05-02,97.05779849615112,4,0.02614204139900078
2014-05-09,97.26009004316872,4,0.0012172854534386879
2014-05-16,97.74599439474557,4,0.002084237950499279
2014-05-23,97.17952249573612,4,0.0049959274288269295
2014-05-30,98.09264137772146,4,-0.005795346423320025
2014-06-06,99.96115316400629,4,0.009396206716547839
2014-06-13,97.48389545639792,4,0.01904843992415106
2014-06-20,97.53462428317488,4,-0.024782204178296463
2014-06-27,97.64453674119163,4,0.0005203816131829075
2014-07-11,100.07552210414131,4,0.0011269070735089315
2014-07-18,99.84647034140656,4,0.024896276269844364
2014-07-25,99.68543024609622,4,-0.0022887890856706505
2014-08-01,99.96527875295466,4,-0.001612877197958995
2014-08-08,101.05075174925413,4,0.002807316035729368
2014-08-15,100.55041654002234,4,0.010858500169663943
2014-08-22,102.85704665715872,4,-0.00495132594830483
2014-08-29,102.67896124370334,4,0.022940035422113425
2014-09-05,107.707754109372,4,-0.0017313875834775727
2014-09-12,106.31699183286331,4,0.04897588371324746
2014-09-19,107.27526096240895,4,-0.012912369104794874
2014-09-26,106.4611562151843,4,0.009013320571109595
2014-10-03,107.77559617164071,4,-0.007588932806324444
2014-10-10,109.31052283047043,4,0.012346662418352805
2014-10-17,105.70641327244483,4,0.014241875836021656
2014-10-24,110.61648252914324,4,-0.03297129557796741
2014-10-31,113.101198059735,4,0.04645006016847186
2014-11-07,116.78162993781292,4,0.022462434835939904
2014-11-14,117.73913342830663,4,0.032541051210917216
2014-11-21,118.79341220828279,4,0.008199093393400858
2014-11-28,120.83395178243023,4,0.008954361640669983
2014-12-05,121.79470583192465,4,0.01717721156598917
2014-12-12,117.22899853476976,4,0.007951027300872493
2014-12-19,120.53637309453373,4,-0.03748691099476453
2014-12-26,121.9562485482113,4,0.028212938787351538
2015-01-02,120.40033712292393,4,0.011779643083868141
2015-01-09,121.85422156950395,4,-0.012757947573898143
2015-01-16,118.79341220828279,4,0.012075418402655025
2015-01-23,120.77443604485094,4,-0.025118615685180146
2015-01-30,121.57364737805868,4,0.016676209561981237
2015-02-06,130.66843484132096,4,0.00661738824357605
2015-02-13,129.57364366085147,4,0.07480887231243583
2015-02-20,129.9568152107663,4,-0.008378390556211701
2015-02-27,129.45032408156857,4,0.002957171991842422
2015-03-06,131.7273320276141,4,-0.003897380282644747
2015-03-13,131.49390568111428,4,0.01758982035928125
2015-03-20,134.40953287701788,4,-0.0017720418603094368
2015-03-27,132.54212210501922,4,0.022173097534833985
2015-04-10,131.80660890001027,4,-0.01389343993708625
2015-04-17,127.34508269238137,4,-0.005549278926031964
2015-04-24,130.4721148813414,4,-0.033849032646105504
2015-05-01,128.42199303433526,4,0.024555578612436957
2015-05-08,128.8548066844269,4,-0.01571310351541899
2015-05-15,127.92734886280195,4,0.003370245546461259
2015-05-22,126.91156172483177,4,-0.007197696737044179
2015-05-29,125.94877217666873,4,-0.007940343851411957
2015-06-05,122.58342522391531,4,-0.007586302895322916
2015-06-12,122.58342522391531,4,-0.026719966337050316
2015-06-19,123.92603083236288,4,0.0
2015-06-26,121.94745414622965,4,0.010952586828073319
2015-07-10,126.06360028791752,4,-0.015965787598004266
2015-07-17,127.79485488828409,4,0.033753440533101475
2015-07-24,128.06867576895434,4,0.01373318385650224
2015-07-31,128.34249664962456,4,0.002142659662704105
2015-08-07,128.30716492308645,4,0.002138078488171713
2015-08-14,129.3926507595001,4,-0.0002752924982796223
2015-08-21,123.10414490425707,4,0.00846005628028923
2015-08-28,123.95442175228993,4,-0.04860017797248295
2015-09-04,122.65243532873959,4,0.006906971724584654
2015-09-11,124.9286973073276,4,-0.010503751339764444
2015-09-18,125.60183314535358,4,0.01855863662622803
2015-09-25,128.9143700324816,4,0.00538816022686972
2015-10-02,129.18893859799223,4,0.02637331640928009
2015-10-09,136.37200655376978,4,0.002129852284438627
2015-10-16,134.6803099082044,4,0.055601261483614106
2015-10-23,137.93970449233038,4,-0.012405013963759148
2015-10-30,140.04768251141184,4,0.02420097330001325
2015-11-06,139.5428306328923,4,0.015281880056504438
2015-11-13,136.4543707245565,4,-0.003604857070579448
2015-11-20,144.82792910246087,4,-0.02213270215551877
2015-11-27,145.254154767508,4,0.06136526322639413
2015-12-04,148.1134186038656,4,0.0029429797670144087
2015-12-11,142.09298108507537,4,0.019684558014427145
2015-12-18,140.03289037068106,4,-0.040647482014388614
2016-01-08,135.06913731315345,4,-0.014498187726534217
2016-01-15,133.541828680068,4,-0.035447051363348026
2016-01-22,136.47213012726678,4,-0.01130760633751915
2016-01-29,134.1900468789938,4,0.021942948334330747
2016-02-05,127.85881981277342,4,-0.016721972802394403
2016-02-12,132.3533881637435,4,-0.047181048173636775
2016-02-19,132.39790662595794,4,0.03515258749886452
2016-02-26,133.27046848536244,4,0.00033636057853980716
2016-03-04,134.3567189633965,4,0.00659045057162122
2016-03-11,135.96828729556185,4,0.008150721539283534
2016-03-18,136.36004976304957,4,0.011994698475811916
2016-04-01,140.90093290892975,4,0.0028812782398011105
2016-04-08,135.02449589661418,4,0.03330068560235033
2016-04-15,136.37785714793534,4,-0.041706161137440856
2016-04-22,133.48415710399206,4,0.01002307945928127
2016-04-29,132.2814528758963,4,-0.02121825422732926
2016-05-06,130.77226732698477,4,-0.009010089692957246
2016-05-13,129.0398294779384,4,-0.01140889758995467
2016-05-20,127.42348282496216,4,-0.01324774651734495
2016-05-27,133.12981161640872,4,-0.012525951557093351
2016-06-03,135.47842581382722,4,0.04478239540262119
2016-06-10,138.30033488753165,4,0.017641534746444698
2016-06-17,139.21120427208174,4,0.020829213631270438
2016-06-24,138.91651123590378,4,0.006586169045005086
2016-07-01,139.40766629620046,4,-0.0021168772852649953
2016-07-08,147.73944213723274,4,0.0035356132681925168
2016-07-15,148.6056610617559,4,0.05976554993273964
2016-07-22,149.55225081432766,4,0.005863152804642002
2016-07-29,149.32899851419282,4,0.006369809506640456
2016-08-05,149.75764293045168,4,-0.0014928046814355334
2016-08-12,151.35792029967968,4,0.002870470039468831
2016-08-19,150.4446152907725,4,0.010685780958579638
2016-08-26,146.78244128446815,4,-0.006034074775200904
2016-09-02,141.45482873250944,4,-0.024342340197595402
2016-09-09,134.93633808070118,4,-0.03629597999145995
2016-09-16,136.41374324216872,4,-0.04608178250411443
2016-09-23,136.57491471432886,4,0.010948905109489093
2016-09-30,136.5570067729777,4,0.0011814899901545495
2016-10-07,134.3006061627364,4,-0.0001311217465419512
2016-10-14,134.44386969354537,4,-0.016523506655301223
2016-10-21,133.38730115382918,4,0.0010667377825188673
2016-10-28,134.09466483719848,4,-0.007858807858807881
2016-11-04,127.75310616408022,4,0.005303081157279843
2016-11-11,134.1479466863542,4,-0.04729165534525481
2016-11-18,135.04609844510057,4,0.05005624296962874
2016-11-25,136.41128911839502,4,0.006695232994108347
2016-12-02,136.59990098773173,4,0.01010907156158547
2016-12-09,143.4348358717914,4,0.0013826705293651376
2016-12-16,144.0725236205013,4,0.050036162798342776
2016-12-23,145.57243705760771,4,0.004445835942392007
2016-12-30,143.80307809287746,4,0.010410822267938435
2017-01-06,146.24605087666745,4,-0.012154491609081663
2017-01-13,145.37484367068353,4,0.016988320529635503
2017-01-20,147.51244485649985,4,-0.005957133206411336
2017-01-27,145.55447402243274,4,0.014704065241566866
2017-02-03,151.1769040321849,4,-0.013273258645884578
2017-02-10,154.8948619517469,4,0.038627668764655176
2017-02-17,158.3709908304314,4,0.024593425453205864
2017-02-24,159.9019284194894,4,0.02244186046511598
2017-03-03,153.32790230176985,4,0.009666780393495111
2017-03-10,148.92420535442082,4,-0.04111286325749075
2017-03-17,151.12155107048045,4,-0.028720779983554268
2017-03-24,149.50956384435474,4,0.014754792283969032
2017-03-31,151.01348488772345,4,-0.010666825576544747
2017-04-07,153.652100850041,4,0.010059029032646771
2017-04-21,153.78718357848732,4,0.01747271751446111
2017-04-28,159.86590635857036,4,0.0008791466416600002
2017-05-05,162.2793844401441,4,0.0395268489781575
2017-05-12,160.5930872670987,4,0.015096890491212323
2017-05-19,161.30733554848325,4,-0.010391320985490782
2017-05-26,167.15289385139383,4,0.00444756554307113
2017-06-02,170.0756730028491,4,0.03623863901188562
2017-06-09,169.52119078440575,4,0.017485662880917685
2017-06-16,157.05003987128313,4,-0.003260208874399484
2017-06-23,147.67083217625947,4,-0.07356691429204987
2017-06-30,150.30227321293944,4,-0.05972114176291066
2017-07-07,144.83263505812602,4,0.017819639788709818
2017-07-14,143.78945664715647,4,-0.03639092102794983
2017-07-21,141.38356769933478,4,-0.007202647459606637
2017-07-28,143.68607860642976,4,-0.016732026143790768
2017-08-04,147.02236992079187,4,0.016285562350438765
2017-08-11,147.2197279985429,4,0.023219307999215122
2017-08-18,148.08585969078985,4,0.001342367680900347
2017-08-25,143.72096581271268,4,0.005883258337873842
2017-09-01,149.17944001445497,4,-0.029475426534250282
2017-09-08,148.3026902722062,4,0.03797966546408693
2017-09-15,153.00697114728285,4,-0.005877148634984897
2017-09-22,152.05480207236752,4,0.031720806051744876
2017-09-29,154.88302704736353,4,-0.006223043746149237
2017-10-06,148.09528710737317,4,0.018600037200074526
2017-10-13,150.69725408436946,4,-0.043824943697120866
2017-10-20,151.5645764100349,4,0.017569546120058455
2017-10-27,153.0823904799494,4,0.0057553956834532904
2017-11-03,156.9099216127773,4,0.010014306151645114
2017-11-10,161.54821057177074,4,0.025003079196945555
2017-11-17,161.66133957077056,4,0.029560201874549552
2017-11-24,162.26645863338197,4,0.0007002801120448154
2017-12-01,175.04014384569402,4,0.0037431278512107813
2017-12-08,177.819909539565,4,0.07872042885444608
2017-12-15,182.2259327142041,4,0.015880732458272373
2017-12-22,176.45839164868943,4,0.02477800818844056
2017-12-29,175.97618739567096,4,-0.03165049551185595
2018-01-05,177.5173500082593,4,-0.0027326796334995462
2018-01-12,181.38443901776012,4,0.00875779067268434
2018-01-19,181.80991335865875,4,0.021784287616511078
2018-01-26,188.0691136625452,4,0.002345704753961675
2018-02-02,180.58076526272941,4,0.03442716729939166
2018-02-09,170.87049530488747,4,-0.039817002664521595
2018-02-16,181.5926462093275,4,-0.05377244881930998
2018-02-23,179.93370315823998,4,0.06275015991092148
2018-03-02,179.4786787785131,4,-0.009135518897473549
2018-03-09,178.7677031851899,4,-0.002528844634107852
2018-03-16,176.1987113746487,4,-0.003961337347488492
2018-03-23,171.43043506209432,4,-0.01437055891398864
2018-04-06,174.3880935303189,4,-0.027061925001344966
2018-04-13,179.08053244625214,4,0.01725282017252816
2018-04-20,183.4885811248561,4,0.02690802348336585
2018-04-27,186.35144284730427,4,0.02461489598221389
2018-05-04,185.03376808101189,4,0.01560239718950207
2018-05-11,186.11530800946733,4,-0.007070912605555146
2018-05-18,189.15765060054974,4,0.005845094869288525
2018-05-25,188.58721136472184,4,0.016346546791990102
2018-06-01,187.41781093127446,4,-0.0030156815440286477
2018-06-08,193.7211644871734,4,-0.0062008469449489345
2018-06-15,197.10577061975258,4,0.033632628214883775
2018-06-22,200.69953780546868,4,0.01747153513937949
2018-06-29,198.68398583887662,4,0.01823268377387599
2018-07-06,199.29245435709308,4,-0.010042633822832547
2018-07-13,205.87152021030883,4,0.0030624940185661753
2018-07-20,207.91559413869237,4,0.033012117164392674
2018-07-27,208.8282969160171,4,0.009928881499954079
2018-08-03,211.09103921813463,4,0.004389775481274949
2018-08-10,209.45578007542787,4,0.010835419986341632
2018-08-17,214.56121123608804,4,-0.007746700896275049
2018-08-24,219.8853107704823,4,0.02437474467795364
2018-08-31,222.19148204190202,4,0.02481389578163773
2018-09-07,230.13063635670082,4,0.010488064270136377
2018-09-14,224.33591147867241,4,0.03573113713378806
2018-09-21,223.74500203387345,4,-0.025180154062784732
2018-09-28,223.85937160383455,4,-0.002634038575919817
2018-10-05,208.55291082404239,4,0.0005111603339580384
2018-10-12,216.301449188906,4,-0.06837534059945505
2018-10-19,218.89382610802397,4,0.03715382506169429
2018-10-26,207.95247058174667,4,0.011985018726591745
2018-11-02,219.36083518536515,4,-0.04998476074367553
2018-11-09,227.12625028875385,4,0.05486044273339763
2018-11-16,220.7062603756537,4,0.03540018935844569
2018-11-23,210.23556254119273,4,-0.028266173130310546
2018-11-30,220.9546528425296,4,-0.04744177993247356
2018-12-07,214.82126962197856,4,0.05098609470144533
2018-12-14,197.81593919739785,4,-0.0277585610515394
2018-12-21,185.8357794488449,4,-0.07916036645023572
2018-12-28,193.0200538754093,4,-0.06056215589684166
2019-01-04,197.03254757109696,4,0.03865926382891205
2019-01-11,201.1119161617126,4,0.020787962779647895
2019-01-18,204.0544115385502,4,0.020704034134988003
2019-01-25,199.73620403747688,4,0.014631133912878402
2019-02-01,200.88263080767337,4,-0.021162039421321333
2019-02-08,199.0163009462352,4,0.0057397044052232005
2019-02-15,207.3697168030399,4,-0.009290648245367739
2019-02-22,207.19728390691319,4,0.04197352587244296
2019-03-01,210.21485958913047,4,-0.0008315239987065626
2019-03-08,218.24256886436248,4,0.014563780110037339
2019-03-15,223.77958075109768,4,0.03818811520233312
2019-03-22,227.57310446588517,4,0.025370906856289954
2019-03-29,231.96056371177562,4,0.016952054794520777
2019-04-05,235.5337565037345,4,0.01927933995622122
2019-04-12,231.77855121030856,4,0.015404311555298644
2019-04-26,233.5699374089582,4,-0.015943384715500053
2019-05-03,234.33630583618802,4,0.007728869601157262
2019-05-10,237.267164587408,4,0.003281109014847239
2019-05-17,238.54465357170585,4,0.012507062193208629
2019-05-24,237.53610963673387,4,0.005384179418670643
2019-05-31,230.12091041960656,4,-0.004227904167505514
2019-06-07,245.90222170683475,4,-0.031217145167812377
2019-06-14,249.87876636472424,4,0.06857834543784946
2019-06-21,255.622664203898,4,0.016171243310808103
2019-06-28,253.82649548161461,4,0.022986738420142316
2019-07-05,257.6589624345081,4,-0.007026641115244314
2019-07-12,268.4071592272095,4,0.015098766366457239
2019-07-19,270.39543155615416,4,0.04171481826654233
2019-07-26,270.2609590314913,4,0.007407672487832473
2019-08-02,261.74116407606135,4,-0.0004973180348829542
2019-08-09,263.1243100440229,4,-0.03152432739808797
2019-08-16,263.277992929352,4,0.005284403669724602
2019-08-23,263.1915463063544,4,0.0005840695042713673
2019-08-30,283.74282182202256,4,-0.00032834731849706866
2019-09-06,292.40643084766447,4,0.07808486178255336
2019-09-13,280.9897193983186,4,0.030533315239516856
2019-09-20,275.6567867314235,4,-0.039043982091124585
2019-09-27,275.26211120914417,4,-0.01897910243233969
2019-10-04,280.76831605655224,4,-0.0014317642128791608
2019-10-11,286.4766717812252,4,0.020003497114880586
2019-10-18,291.5400699451003,4,0.020331196214900427
2019-10-25,285.4177862336467,4,0.01767473118279539
2019-11-01,285.6466677170636,4,-0.02099980188866135
2019-11-08,291.9463493685629,4,0.0008019173802629176
2019-11-15,292.9496677326608,4,0.022054105170725036
2019-11-22,288.75309572898215,4,0.003436653228471531
2019-11-29,289.23546032710607,4,-0.014325232167555768
2019-12-06,284.54205278735964,4,0.001670508836991491
2019-12-13,281.5755105088972,4,-0.01622694373102973
2019-12-20,284.4311089297911,4,-0.010425672583023626
2019-12-27,283.73650390849264,4,0.010141501353341908
2020-01-03,281.44044842142245,4,-0.002442085269476979
2020-01-10,286.75610629274877,4,-0.008092210397470323
2020-01-17,293.93369151283366,4,0.018887327323209746
2020-01-24,299.5580627269594,4,0.025030278562777397
2020-01-31,294.744064037682,4,0.01913482998555871
2020-02-07,303.20118871388786,4,-0.01607033589900486
2020-02-14,307.7255695549458,4,0.02869311279878617
2020-02-21,311.2445324313242,4,0.01492204189650237
2020-02-28,271.791544798082,4,0.011435393170180053
2020-03-06,300.98733569550694,4,-0.126758813480354
2020-03-13,292.2189309458499,4,0.10741979085153264
2020-03-20,280.7629666367609,4,-0.02913213849810481
2020-03-27,274.87547105512783,4,-0.039203361233334455
2020-04-03,279.05182260071973,4,-0.02096963019075826
2020-04-17,307.348537818191,4,0.015193613055252575
2020-04-24,300.22360474156767,4,0.10140308331889858
2020-05-01,292.55488067666033,4,-0.02318193256165102
2020-05-08,296.45018612287174,4,-0.0255433748172752
2020-05-15,289.92894093555753,4,0.01331478537360864
2020-05-22,293.0490612183438,4,-0.021997777341962288
2020-05-29,298.90170920220385,4,0.010761672403996947
2020-06-05,302.3609729939887,4,0.019971563667625425
2020-06-12,289.4347603938739,4,0.011573248614127785
2020-06-19,290.5975381390116,4,-0.04275092936802993
2020-06-26,287.3611400817116,4,0.004017408771342268
2020-07-10,315.4324359141002,4,-0.011137045681893665
2020-07-17,314.0401064624432,4,0.09768647154032895
2020-07-24,314.9973632411278,4,-0.004414033856797728
2020-07-31,316.1123024476393,4,0.0030481991280280063
2020-08-07,331.0473536307705,4,0.0035395191726035335
2020-08-14,326.55130116146637,4,0.04724602955180779
2020-08-21,334.64031132762267,4,-0.013581297116540991
2020-08-28,338.29153320334257,4,0.024771024146544862
2020-09-04,336.54360783730635,4,0.010910884768288609
2020-09-11,329.3188496576903,4,-0.005166920228492855
2020-09-18,326.2405588741711,4,-0.021467524598205112
2020-09-25,332.66903994259286,4,-0.00934744788134334
2020-10-02,344.73943566472036,4,0.019704726753184687
2020-10-09,358.77139207539955,4,0.03628349582579271
2020-10-16,370.5019134207978,4,0.040703078786513025
2020-10-23,363.7626900650806,4,0.032696367671737114
2020-10-30,347.94018778974686,4,-0.01818944278450485
2020-11-06,375.22122035398974,4,-0.043496770580025546
2020-11-13,368.5858194235996,4,0.07840724791678344
2020-11-20,370.804105951648,4,-0.017683970336566213
2020-11-27,377.8773265915211,4,0.006018371872030803
2020-12-04,372.69686018791197,4,0.01907535684298889
2020-12-11,374.3635815453653,4,-0.013709386721710182
2020-12-18,366.279483943346,4,0.004472056342554209
2021-01-08,369.2137119618567,4,-0.02159424153559042
2021-01-15,361.4489861169542,4,0.008010899182561149
2021-01-22,361.58871126069283,4,-0.021030437368221744
2021-01-29,351.73808862712104,4,0.0003865694720566193
2021-02-05,355.17,4,-0.027242616616064197
2021-02-12,352.75,4,0.009757008080285345
2021-02-19,354.77,4,-0.006813638539291067
2021-02-26,331.0,4,0.005726435152374254
2021-03-05,317.32,4,-0.06700115567832676
2021-03-12,331.14,4,-0.04132930513595168
2021-03-19,328.91,4,0.04355225009454178
