Date,HD,dayofweek,weekly_ret
2013-01-18,54.41379402985615,4,0.008230452674897082
2013-01-25,56.36693922567349,4,0.027786499215070704
2013-02-01,55.934753905747954,4,0.035894302734076566
2013-02-08,55.693727477327954,4,-0.007667354762606826
2013-02-15,56.117601541101074,4,-0.004309063893016107
2013-02-22,54.50521784753271,4,0.007610804357558454
2013-03-01,57.372601220115634,4,-0.02873222748815152
2013-03-08,59.31743515978057,4,0.052607502287282726
2013-03-15,57.7055742236663,4,0.033898305084745894
2013-03-22,58.13178483704893,4,-0.027173476597099677
2013-04-05,58.5496383795809,4,0.007385952208544877
2013-04-12,61.5247556024086,4,0.00718803910293242
2013-04-19,61.8423242947329,4,0.050813588352840666
2013-04-26,61.29911468944132,4,0.005161640858462269
2013-05-03,61.808896011330326,4,-0.00878378378378386
2013-05-10,63.52209553571146,4,0.008316291751874427
2013-05-17,64.23244655801582,4,0.027717685235262524
2013-05-24,66.01250264920205,4,0.011182739113274609
2013-05-31,65.73671931113094,4,0.02771272443403583
2013-06-07,66.13847597701468,4,-0.004177744018230234
2013-06-14,64.33256127863291,4,0.006111602010167694
2013-06-21,62.0058711788573,4,-0.027305054610109014
2013-06-28,65.07172636448219,4,-0.03616660138399286
2013-07-05,65.76049383084175,4,0.049444594960715404
2013-07-12,67.65040456170642,4,0.010584742480960418
2013-07-19,67.10443035056774,4,0.0287393025929239
2013-07-26,66.13847597701468,4,-0.008070523963248144
2013-08-02,67.3900168610095,4,-0.014394792840155435
2013-08-09,66.33166685172529,4,0.018923037846075852
2013-08-16,63.31620928559013,4,-0.015704848560388895
2013-08-23,62.06466840159531,4,-0.04546030138027091
2013-08-30,62.56864459649257,4,-0.019766516317325622
2013-09-06,61.38738077188089,4,0.008120178643930442
2013-09-13,63.4223682225031,4,-0.018879485599051837
2013-09-20,65.01827124394539,4,0.033149931224209395
2013-09-27,64.1401023855856,4,0.025163094128611174
2013-10-04,63.988111621638716,4,-0.013506493506493578
2013-10-11,64.44408391347936,4,-0.0023696682464455776
2013-10-18,63.067723106627035,4,0.0071258907363418444
2013-10-25,64.3849763941667,4,-0.02135744234800796
2013-11-01,65.009827312615,4,0.020886330164680444
2013-11-08,63.73479368172725,4,0.009704918032786836
2013-11-15,67.57678243705129,4,-0.019612936745031728
2013-11-22,66.85904827396878,4,0.06028086910439856
2013-11-29,68.11719404219578,4,-0.010621017118580545
2013-12-06,67.75038884988345,4,0.01881788330386458
2013-12-13,67.04606992772159,4,-0.00538491341973224
2013-12-20,67.92010425281401,4,-0.01039579158316628
2013-12-27,69.27782747625858,4,0.01303632451588399
2014-01-03,69.48997172992178,4,0.019990004997501476
2014-01-10,69.59180097168013,4,0.003062224399803748
2014-01-17,68.73473818688075,4,0.0014653803883259986
2014-01-24,67.1733564799195,4,-0.012315571271796166
2014-01-31,65.21314357607143,4,-0.022716049382716097
2014-02-07,64.87371277021029,4,-0.02918140474987363
2014-02-14,66.12960675189649,4,-0.005204944697462577
2014-02-21,65.96837711911246,4,0.019359058207978785
2014-02-28,69.60877251197319,4,-0.00243808546131119
2014-03-07,70.05003255959268,4,0.05518394648829439
2014-03-14,67.74950363238015,4,0.006339144215531167
2014-03-21,68.63712625492583,4,-0.03284122566617553
2014-03-28,67.18620466038001,4,0.013101536911060752
2014-04-04,67.18620466038001,4,-0.021139020144242848
2014-04-11,64.60868512183393,4,0.0
2014-04-25,67.74950363238015,4,-0.03836382113821146
2014-05-02,67.76657329819835,4,0.048612945838837573
2014-05-09,66.32418653656161,4,0.00025195263290522796
2014-05-16,66.02546738474337,4,-0.021284634760705634
2014-05-23,67.57880697419829,4,-0.004503924848796692
2014-05-30,68.47496442965306,4,0.023526370217166415
2014-06-06,69.22588054858119,4,0.0132609244758779
2014-06-13,67.01964898843916,4,0.010966287097521343
2014-06-20,68.8224062943918,4,-0.03187003968253965
2014-06-27,69.64652391997014,4,0.026898936851543542
2014-07-11,68.34167101280443,4,0.011974554072595511
2014-07-18,68.74514526699382,4,-0.01873536299765799
2014-07-25,69.56067833397239,4,0.00590378093204369
2014-08-01,68.46185483320127,4,0.01186313686313678
2014-08-08,70.76251653794083,4,-0.015796618536344398
2014-08-15,71.8441709215124,4,0.03360501567398111
2014-08-22,78.14523693374684,4,0.015285696954991934
2014-08-29,80.26562290789114,4,0.0877046242083881
2014-09-05,79.04865177056219,4,0.027133911897176954
2014-09-12,76.65846767052446,4,-0.015161797706665703
2014-09-19,79.67855588356855,4,-0.03023687370374406
2014-09-26,80.10999705686054,4,0.03939666816749243
2014-10-03,80.71401469946936,4,0.005414771496642601
2014-10-10,79.85976117635117,4,0.007539853511417505
2014-10-17,77.86650295574208,4,-0.010583707504810858
2014-10-24,81.9651941020162,4,-0.02495948136142634
2014-10-31,84.14828643887375,4,0.05263741134751787
2014-11-07,84.26046114392969,4,0.02663438256658579
2014-11-14,84.76956172841425,4,0.001333059885151977
2014-11-21,84.80407702227761,4,0.006041986687147727
2014-11-28,85.77050525045172,4,0.0004071661237785573
2014-12-05,86.38926643698566,4,0.01139601139601143
2014-12-12,86.51064838501031,4,0.007214148788410979
2014-12-19,88.37472830110346,4,0.0014050582095541664
2014-12-26,89.95269362542416,4,0.021547404289437022
2015-01-02,89.67524917279634,4,0.017855390954576666
2015-01-09,90.94108948791073,4,-0.0030843373493976145
2015-01-16,90.27348877377509,4,0.014115827129459468
2015-01-23,91.3572561668525,4,-0.0073410239298309365
2015-01-30,90.53359294811364,4,0.012005378409527534
2015-02-06,94.53919723292772,4,-0.009015848913353275
2015-02-13,97.0101868891442,4,0.04424439762497623
2015-02-20,97.31364175920584,4,0.026137197358767406
2015-02-27,99.48984668450527,4,0.0031280722137811967
2015-03-06,99.2297425101667,4,0.0223627940128297
2015-03-13,100.07234662456705,4,-0.0026143790849672
2015-03-20,102.39940781153443,4,0.008491447151684595
2015-03-27,99.2356504674552,4,0.023253788538582176
2015-04-10,100.43840119330349,4,-0.03089624648906275
2015-04-17,97.70170751275008,4,0.012120147549622207
2015-04-24,99.09620110793655,4,-0.02724748351266948
2015-05-01,95.47923334542169,4,0.01427297056199861
2015-05-08,98.02418415663695,4,-0.03649956024626233
2015-05-15,98.7911556339895,4,0.026654495664080402
2015-05-22,97.75400102256958,4,0.007824308704543537
2015-05-29,97.10904773479588,4,-0.010498456109395704
2015-06-05,96.70250892631296,4,-0.00659771754636207
2015-06-12,96.90402724698934,4,-0.0041864153543464955
2015-06-19,98.50741214628404,4,0.0020838996104013408
2015-06-26,98.6563604702622,4,0.016546112115732647
2015-07-10,99.09444377608041,4,0.0015120519434310697
2015-07-17,100.29479203402235,4,0.00444049733570151
2015-07-24,99.52376541578228,4,0.012113174182140085
2015-07-31,102.5377785598116,4,-0.007687603738971038
2015-08-07,102.45016189864796,4,0.030284356017254987
2015-08-14,104.9209517434627,4,-0.0008544817568144625
2015-08-21,101.77551360768793,4,0.02411699307277848
2015-08-28,102.96710019951344,4,-0.029979123173277444
2015-09-04,100.77409399250949,4,0.0117079889807159
2015-09-11,101.67244721635464,4,-0.02129812535027875
2015-09-18,101.3906109108346,4,0.008914525432616838
2015-09-25,102.8174072075298,4,-0.002772002772002846
2015-10-02,103.75979735411244,4,0.014072272411396858
2015-10-09,106.85999671483287,4,0.00916566729484325
2015-10-16,108.10183793603056,4,0.029878618113912125
2015-10-23,109.74881884641329,4,0.011621198384571096
2015-10-30,108.89450254530568,4,0.015235457063711877
2015-11-06,110.95543052942098,4,-0.007784286975362931
2015-11-13,105.68861457001522,4,0.018925913943707462
2015-11-20,114.68095419301402,4,-0.047467852040006364
2015-11-27,118.6706993930321,4,0.0850833333333334
2015-12-04,119.00576655325091,4,0.03478995468857993
2015-12-11,115.38773648410056,4,0.0028235037118058415
2015-12-18,115.2550458947674,4,-0.030402140786441767
2016-01-08,109.60242678917555,4,-0.0011499540018400367
2016-01-15,105.47132644127036,4,-0.049044439327653566
2016-01-22,108.59397831024367,4,-0.03769168684422941
2016-01-29,111.24779009690651,4,0.0296066426235011
2016-02-05,102.99443544038506,4,0.024437927663734094
2016-02-12,102.8971290082074,4,-0.07418893129770998
2016-02-19,107.6474521063339,4,-0.0009447736837586707
2016-02-26,111.69009206135031,4,0.04616574965612119
2016-03-04,111.07086931112896,4,0.03755444161393706
2016-03-11,114.25497853544589,4,-0.005544115317598797
2016-03-18,116.82540425526086,4,0.028667365656405153
2016-04-01,119.93837658029638,4,0.022497275416471618
2016-04-08,118.84438916321248,4,0.02664636467453385
2016-04-15,120.08068388658371,4,-0.009121245828698443
2016-04-22,120.65880731837605,4,0.010402634336177163
2016-04-29,119.08453274257236,4,0.004814458188282522
2016-05-06,120.69438414494785,4,-0.013047324192835164
2016-05-13,118.40857303770753,4,0.013518560011949843
2016-05-20,117.27011458740878,4,-0.018938835666912013
2016-05-27,119.12900377578717,4,-0.009614662360099557
2016-06-03,117.78421346447928,4,0.01585134622677331
2016-06-10,115.18248231842165,4,-0.011288521423707398
2016-06-17,113.67151130919912,4,-0.022088963109154203
2016-06-24,113.00990270161059,4,-0.013118062563068023
2016-07-01,115.88879421030668,4,-0.005820355513606934
2016-07-08,120.10878424789848,4,0.025474683544303822
2016-07-15,120.50217314970787,4,0.036414133621354816
2016-07-22,122.05784744322688,4,0.0032752716986748087
2016-07-29,123.59564042302729,4,0.012909927288915268
2016-08-05,122.40653306073976,4,0.012598886610020621
2016-08-12,122.10255072752341,4,-0.009620949074074181
2016-08-19,121.1101378161406,4,-0.0024833832444671744
2016-08-26,120.12666556161707,4,-0.008127700080544753
2016-09-02,121.45471313167454,4,-0.00812047836999863
2016-09-09,114.79559789448835,4,0.0110553936034814
2016-09-16,113.3307722755122,4,-0.05482796892341868
2016-09-23,114.84053119568395,4,-0.012760294347893941
2016-09-30,115.64034395696545,4,0.013321703274918661
2016-10-07,115.30783752811807,4,0.0069645512168403645
2016-10-14,113.60935874292484,4,-0.0028753497046940524
2016-10-21,113.77111862722894,4,-0.014729950900163713
2016-10-28,111.05714723501544,4,0.0014238253440910231
2016-11-04,108.65770895117106,4,-0.023854660347551238
2016-11-11,116.69178320494218,4,-0.0216054377731022
2016-11-18,115.3258108485963,4,0.0739392936895209
2016-11-25,118.2374887660704,4,-0.011705814401232195
2016-12-02,117.33103203847814,4,0.025247409023611
2016-12-09,120.5111755109925,4,-0.007666407135774489
2016-12-16,122.06510925324386,4,0.027104027104026818
2016-12-23,122.01090226223509,4,0.012894519829072859
2016-12-30,121.13455590759337,4,-0.00044408259936346006
2017-01-06,120.637658490013,4,-0.00718252499074401
2017-01-13,122.00186776373363,4,-0.0041020286396181715
2017-01-20,122.50779967981545,4,0.011308320227664037
2017-01-27,124.97421777071442,4,0.004146919431279539
2017-02-03,124.65801032316324,4,0.020132743362831995
2017-02-10,126.34746154293651,4,-0.0025301814501557107
2017-02-17,129.19332857089682,4,0.013552688795477774
2017-02-24,131.8585056288279,4,0.0225241329996424
2017-03-03,133.53892235009974,4,0.020629370629370536
2017-03-10,133.4802513194602,4,0.012744090441932254
2017-03-17,135.97988149398194,4,-0.00043935528014615866
2017-03-24,134.26195384676518,4,0.01872659176029967
2017-03-31,133.46207219091824,4,-0.012633689839572249
2017-04-07,133.73475911904788,4,-0.005957619660144853
2017-04-21,136.34346406482146,4,0.0020431791868147364
2017-04-28,141.88809827012417,4,0.01950655882552832
2017-05-05,141.55178439209763,4,0.04066666666666641
2017-05-12,142.6334425403452,4,-0.0023702754644457924
2017-05-19,142.06988955554397,4,0.007641430681307293
2017-05-26,140.79735055760563,4,-0.0039510578638793925
2017-06-02,142.02308018976186,4,-0.00895713371721052
2017-06-09,139.83810972530398,4,0.008705629951855753
2017-06-16,143.20241571241903,4,-0.015384615384615441
2017-06-23,138.32965731260296,4,0.024058577405857706
2017-06-30,140.2403637020243,4,-0.03402706843718062
2017-07-07,139.17073380938172,4,0.013812702399048415
2017-07-14,139.7649726386276,4,-0.007627118644067954
2017-07-21,134.06942201370185,4,0.004269854824936026
2017-07-28,135.37674743804274,4,-0.040750915750915606
2017-08-04,139.64612487277842,4,0.009751108080463533
2017-08-11,141.59339980553796,4,0.03153700702323059
2017-08-18,134.8373614238042,4,0.013944353518821728
2017-08-25,136.81206276406738,4,-0.047714359504132164
2017-09-01,138.66387852114602,4,0.014645060682080047
2017-09-08,146.83031466166716,4,0.01353547135877986
2017-09-15,145.67156358767429,4,0.05889375248706741
2017-09-22,147.11540421161774,4,-0.007891770011274057
2017-09-29,150.41692512878794,4,0.009911616161615955
2017-10-06,152.52290922358446,4,0.022441707820216594
2017-10-13,151.25380090444943,4,0.01400097823428692
2017-10-20,150.29737144655059,4,-0.008320771781730407
2017-10-27,153.8931783507665,4,-0.006323341642852642
2017-11-03,151.18022940768796,4,0.023924616043565772
2017-11-10,150.92272916902292,4,-0.017628779729891297
2017-11-17,154.26103583457382,4,-0.001703266622057109
2017-11-24,158.4822004612621,4,0.022119310218756016
2017-12-01,166.7552390026231,4,0.02736377727435313
2017-12-08,169.5187805424626,4,0.05220168900534161
2017-12-15,168.75164359327636,4,0.016572442079591854
2017-12-22,173.88129427759384,4,-0.00452538029551286
2017-12-29,175.17526021598022,4,0.030397633913900934
2018-01-05,177.92031652812852,4,0.007441662680061523
2018-01-12,181.5434211556104,4,0.015670342426001405
2018-01-19,186.0815445538084,4,0.02036363636363614
2018-01-26,191.53468672272243,4,0.02499745443437562
2018-02-02,179.2789807634342,4,0.029305120945710694
2018-02-09,170.1750061255014,4,-0.06398687448728468
2018-02-16,172.80915107150227,4,-0.05078104861576527
2018-02-23,174.08463178219742,4,0.015479035411688047
2018-03-02,164.9436866888821,4,0.007380863240092017
2018-03-09,169.33452760180478,4,-0.05250862755508379
2018-03-16,166.35983234309938,4,0.02662024234492044
2018-03-23,159.70395170174606,4,-0.017566974088713216
2018-04-06,162.16737121286144,4,-0.040008940545373184
2018-04-13,160.6335439700915,4,0.015424912689173231
2018-04-20,164.54712741982576,4,-0.009458297506448665
2018-04-27,173.33177435569016,4,0.024363425925925775
2018-05-04,172.0024574119562,4,0.05338681430427683
2018-05-11,176.91070458882007,4,-0.00766920519146197
2018-05-18,174.22418293330173,4,0.02853591309517367
2018-05-25,173.6943153403449,4,-0.015185749566496876
2018-06-01,175.11792212617593,4,-0.0030412976203175734
2018-06-08,185.3810381386948,4,0.008196047078694146
2018-06-15,187.44674728146958,4,0.05860688550840676
2018-06-22,184.5211049208881,4,0.01114304442091485
2018-06-29,182.36192477617783,4,-0.015607858781290895
2018-07-06,181.7824045641777,4,-0.011701534876652708
2018-07-13,185.71753374566262,4,-0.003177857508969595
2018-07-20,189.23204341843774,4,0.021647470176881844
2018-07-27,184.26873321566222,4,0.018923951884845636
2018-08-03,182.8666681866296,4,-0.026228698444060283
2018-08-10,183.483576799404,4,-0.007608805924723461
2018-08-17,182.7918913850812,4,0.0033735432426909018
2018-08-24,188.15712689617942,4,-0.003769740193581561
2018-08-31,188.620137877192,4,0.029351605645326462
2018-09-07,193.7497187548603,4,0.0024607677033039455
2018-09-14,196.4178523981896,4,0.02719529810230603
2018-09-21,199.53693820658867,4,0.013771032342530187
2018-09-28,194.6140437379106,4,0.015879848854450707
2018-10-05,184.49580453415834,4,-0.024671594707848965
2018-10-12,180.8224233561944,4,-0.051991310644460165
2018-10-19,168.96613934956906,4,-0.01991037783888372
2018-10-26,161.80727372908692,4,-0.06556866005091722
2018-11-02,169.04129804374736,4,-0.04236864053377809
2018-11-09,174.73456912775288,4,0.04470765836381574
2018-11-16,166.30740054301202,4,0.033679764352803954
2018-11-23,158.63181890005413,4,-0.04822839937631085
2018-11-30,170.3911263547994,4,-0.04615297706473842
2018-12-07,163.2757471320197,4,0.07412956326343467
2018-12-14,162.80327839212725,4,-0.04175909494232477
2018-12-21,151.6435667558685,4,-0.0028936859771978574
2018-12-28,160.84725780897267,4,-0.06854721690173537
2019-01-04,164.0600452402411,4,0.060692921236291
2019-01-11,169.53123324819518,4,0.019974151098578474
2019-01-18,169.6918726197586,4,0.03334869254694128
2019-01-25,170.46672135318218,4,0.00094755030377347
2019-02-01,174.21812314792794,4,0.004566210045662267
2019-02-08,174.37876251949137,4,0.022006651884700634
2019-02-15,181.7965217358022,4,0.0009220589032923332
2019-02-22,181.7965217358022,4,0.04253820309959888
2019-03-01,174.97407313175583,4,0.0
2019-03-08,171.2510194614036,4,-0.03752793804251753
2019-03-15,173.48880502245163,4,-0.021277744775071716
2019-03-22,179.69605415127998,4,0.013067283150115072
2019-03-29,182.68543486669722,4,0.03577896065411856
2019-04-05,192.36760106917947,4,0.016635761589403497
2019-04-12,194.07173848338238,4,0.052999114075772846
2019-04-26,193.84325078538868,4,0.00885875482529963
2019-05-03,190.93955295671898,4,-0.0011773362766741569
2019-05-10,185.24640114837644,4,-0.014979617896959896
2019-05-17,183.34233699842912,4,-0.02981651376146799
2019-05-24,184.30388939415246,4,-0.010278548668927856
2019-05-31,180.743289433751,4,0.005244573683663711
2019-06-07,189.13470749959825,4,-0.019319179709695544
2019-06-14,197.25417517583543,4,0.046427273134934444
2019-06-21,200.72436088870182,4,0.04292954891028877
2019-06-28,199.3631278190139,4,0.017592457598289313
2019-07-05,202.7086936029652,4,-0.006781603706003114
2019-07-12,209.1985160549281,4,0.016781266528826277
2019-07-19,204.22330504670245,4,0.032015511207793335
2019-07-26,207.93314446902104,4,-0.023782248086880897
2019-08-02,203.370137841053,4,0.01816560270371803
2019-08-09,201.32828823652116,4,-0.021944585311880704
2019-08-16,195.2219117196816,4,-0.01004006599104379
2019-08-23,208.4699687781937,4,-0.030330444719550598
2019-08-30,218.47790768491348,4,0.06786152712987947
2019-09-06,222.90896118359882,4,0.04800662160297997
2019-09-13,225.65758983143016,4,0.02028147168580441
2019-09-20,216.67873624851447,4,0.012330722969757346
2019-09-27,221.68413368088105,4,-0.0397897256175741
2019-10-04,219.8227816491917,4,0.0231005474696222
2019-10-11,226.31340298249168,4,-0.008396415209258046
2019-10-18,229.467092694214,4,0.029526609046637065
2019-10-25,226.04336227323105,4,0.013935054973152727
2019-11-01,228.89807834255765,4,-0.01492035472618014
2019-11-08,224.55813837229763,4,0.012629063913303318
2019-11-15,228.84985678733253,4,-0.01896014156905712
2019-11-22,210.2749137146197,4,0.019111836454217546
2019-11-29,212.66670285378518,4,-0.08116650512031698
2019-12-06,207.97102609664543,4,0.0113745814796129
2019-12-13,207.7769146293161,4,-0.02207998099433639
2019-12-20,214.67757729287385,4,-0.0009333582228858717
2019-12-27,213.49349734216491,4,0.03321188340807191
2020-01-03,212.4841177120524,4,-0.005515620055156267
2020-01-10,217.61836602291316,4,-0.004727917443287599
2020-01-17,225.081951941726,4,0.02416297446672422
2020-01-24,225.16930210202415,4,0.03429667291053451
2020-01-31,221.38412848910218,4,0.00038808158337255705
2020-02-07,230.31325598625145,4,-0.016810344827586254
2020-02-14,237.81566419853007,4,0.04033318719859724
2020-02-21,238.11653697289054,4,0.03257479983143696
2020-02-28,211.42621021510755,4,0.0012651512059747017
2020-03-06,221.7820569971273,4,-0.11208934539822268
2020-03-13,201.02098987887715,4,0.04898090341535055
2020-03-20,148.71076778368825,4,-0.09361021986787277
2020-03-27,186.24276569951888,4,-0.2602226868284143
2020-04-03,174.66062571768052,4,0.2523825172527112
2020-04-17,204.68622405034498,4,-0.06218840199422726
2020-04-24,207.3838364005453,4,0.17190822607722422
2020-05-01,213.6293954287265,4,0.013179256995511368
2020-05-08,229.13089248458783,4,0.030115939296823546
2020-05-15,233.92013180197242,4,0.07256256576840392
2020-05-22,236.41249103857052,4,0.02090176171991609
2020-05-29,242.86330318035397,4,0.010654744495048663
2020-06-05,250.62705769195813,4,0.027286257648420964
2020-06-12,238.38575966031877,4,0.031967590039071014
2020-06-19,242.5153541770164,4,-0.04884268340525688
2020-06-26,236.9698986831653,4,0.017323159414312395
2020-07-10,245.91735346934345,4,-0.02286640989256039
2020-07-17,256.0151952994588,4,0.03775776938716224
2020-07-24,260.8625526726301,4,0.041061932749590024
2020-07-31,261.03953529477434,4,0.018933865888317136
2020-08-07,267.0864415513672,4,0.0006784516226303605
2020-08-14,275.8470813475044,4,0.023164714301856737
2020-08-21,278.48215594387335,4,0.03280076571933477
2020-08-28,281.49086052032436,4,0.00955266440919611
2020-09-04,266.52441491203496,4,0.010803940260565303
2020-09-11,273.11685668116365,4,-0.0531684957039974
2020-09-18,271.9901125107279,4,0.024734851294222038
2020-09-25,265.427321903979,4,-0.004125502117033775
2020-10-02,276.0622054775661,4,-0.02412878374940941
2020-10-09,282.5953449219351,4,0.04006702662446471
2020-10-16,284.31511233996866,4,0.023665461315384162
2020-10-23,279.7092984502925,4,0.006085618354784383
2020-10-30,263.60871727801236,4,-0.016199680177987674
2020-11-06,280.9348798286613,4,-0.057561837455830656
2020-11-13,273.94708922780063,4,0.06572681939184899
2020-11-20,266.67267072393435,4,-0.024873346467773616
2020-11-27,272.78081017419163,4,-0.02655410037161321
2020-12-04,262.36402105341745,4,0.02290500722730826
2020-12-11,262.9205718765165,4,-0.038187397105105214
2020-12-18,268.78423233416703,4,0.0021212924731996985
2021-01-08,267.43260890664084,4,0.022302022302022495
2021-01-15,273.8925738176117,4,-0.005028655943797311
2021-01-22,282.25077457165247,4,0.024155487011780385
2021-01-29,269.1519534137146,4,0.030516346746978895
2021-02-05,277.1424330882079,4,-0.04640845070422517
2021-02-12,275.80074806823694,4,0.029687615390296296
2021-02-19,277.91762887752435,4,-0.004841138922757171
2021-02-26,256.74882078465043,4,0.0076753990847178155
2021-03-05,251.95850834297661,4,-0.07616936060649393
2021-03-12,273.1,4,-0.018657583030115332
2021-03-19,289.1,4,0.08390862367007146
