Date,JNJ,dayofweek,weekly_ret
2013-01-18,58.75919298246378,4,0.011180992313067684
2013-01-25,59.3128437151949,4,0.01216309606081567
2013-02-01,59.52146573042693,4,0.009422367882015559
2013-02-08,60.564575806587,4,0.0035173160173163076
2013-02-15,61.11020261565535,4,0.017524939336748258
2013-02-22,61.671877272049244,4,0.009009009009008917
2013-03-01,62.03584244939248,4,0.009191176470588314
2013-03-08,63.24097159215121,4,0.005901639344262355
2013-03-15,64.04978309735841,4,0.019426336375488962
2013-03-22,64.49462942522237,4,0.012789359253101429
2013-04-05,66.35489588719895,4,0.006945321378961866
2013-04-12,66.92106394084398,4,0.028843742162026675
2013-04-19,68.3364840749566,4,0.00853242320819092
2013-04-26,68.84603532323713,4,0.02115059221658222
2013-05-03,69.35558657151766,4,0.007456503728251684
2013-05-10,69.36367468656974,4,0.0074013157894736725
2013-05-17,71.24820549370254,4,0.00011661807580187755
2013-05-24,70.7524432712899,4,0.027168843283582378
2013-05-31,68.60102136117469,4,-0.006958241530117593
2013-06-07,69.19592211662321,4,-0.0304077401520384
2013-06-14,69.19592211662321,4,0.008671893561415844
2013-06-21,67.80238747029857,4,0.0
2013-06-28,69.97010803124803,4,-0.020138970674832057
2013-07-05,71.60812244008575,4,0.03197115384615401
2013-07-12,73.33577942851163,4,0.023410202655485435
2013-07-19,75.16122832194273,4,0.024126550586093032
2013-07-26,75.65018784696893,4,0.024891654628291793
2013-08-02,76.92148261203705,4,0.006505475441830333
2013-08-09,75.26716955236509,4,0.01680491220510638
2013-08-16,72.83052125265124,4,-0.021506515520712144
2013-08-23,72.58604149013811,4,-0.03237332178432217
2013-08-30,70.94400910714666,4,-0.0033568311513935134
2013-09-06,71.55977125076845,4,-0.022621875353466603
2013-09-13,72.71740408077744,4,0.008679550977895856
2013-09-20,73.62873205333771,4,0.016177145479577826
2013-09-27,71.2067342884253,4,0.012532460200971096
2013-10-04,71.68292367949282,4,-0.0328947368421052
2013-10-11,73.4398983292937,4,0.006687420731004146
2013-10-18,75.2297136267544,4,0.02451036536479223
2013-10-25,75.60738107484245,4,0.02437115707098947
2013-11-01,76.658281799957,4,0.005020189894139548
2013-11-08,77.2165728101741,4,0.01389944619394079
2013-11-15,77.49571831528264,4,0.007282853164828129
2013-11-22,78.74366292635615,4,0.0036150983519402935
2013-11-29,78.25590690403016,4,0.016103400783981092
2013-12-06,78.07403177706115,4,-0.006194225721784963
2013-12-13,75.51951294826912,4,-0.0023241073315021232
2013-12-20,76.13127473898308,4,-0.032719186785260534
2013-12-27,76.34621807085556,4,0.008100711548987505
2014-01-03,75.93286550956233,4,0.0028233250081444172
2014-01-10,78.32204331383706,4,-0.005414185165132812
2014-01-17,78.58658895306473,4,0.03146434403919418
2014-01-24,74.90775115755518,4,0.003377665188938561
2014-01-31,73.13860219522023,4,-0.046812539448769175
2014-02-07,74.43652923768094,4,-0.023617702240371075
2014-02-14,76.68516717111598,4,0.017746128631174862
2014-02-21,76.20567820001584,4,0.0302087960906261
2014-02-28,76.70527836304043,4,-0.006252695127210273
2014-03-07,77.70447868908957,4,0.006555944055944174
2014-03-14,77.2798185505187,4,0.013026487190620717
2014-03-21,79.87773939824652,4,-0.005465066438062327
2014-03-28,81.13506647519169,4,0.033617067126387346
2014-04-04,81.95108007479851,4,0.015740644219743416
2014-04-11,80.66044632031836,4,0.010057471264367956
2014-04-25,83.09183378037129,4,-0.015748831538305086
2014-05-02,82.69215364995163,4,0.030143491276968915
2014-05-09,84.02442075135052,4,-0.004810101212546214
2014-05-16,83.749640661687,4,0.016111167052663466
2014-05-23,84.66568975880698,4,-0.003270240808641356
2014-05-30,85.06814104702472,4,0.010937946597531445
2014-06-06,86.51025816313829,4,0.004753416518122444
2014-06-13,85.96527204367678,4,0.016952493593534346
2014-06-20,88.26259814725303,4,-0.006299670478774888
2014-06-27,88.0278348957927,4,0.026723885691992466
2014-07-11,88.12006331600925,4,-0.0026598271112376892
2014-07-18,85.3532107095123,4,0.0010477188303648077
2014-07-25,85.61312716648625,4,-0.03139866793529966
2014-08-01,83.76017436031708,4,0.0030451866404714867
2014-08-08,84.74953377718569,4,-0.021643325825090542
2014-08-15,84.82499339372652,4,0.01181181181181179
2014-08-22,87.0300910770862,4,0.0008903838543727893
2014-08-29,87.56189473740206,4,0.02599584857171089
2014-09-05,88.14434636536707,4,0.006110572259941938
2014-09-12,88.27940761243141,4,0.006651884700665578
2014-09-19,91.15790044049021,4,0.0015322735108216357
2014-09-26,90.4066222536948,4,0.03260661694396605
2014-10-03,88.74368064921507,4,-0.008241503842948306
2014-10-10,85.45156275202173,4,-0.018394024276377374
2014-10-17,83.31590678281678,4,-0.03709692761343064
2014-10-24,87.0554150609108,4,-0.02499259112911212
2014-10-31,90.98063255371828,4,0.044883485309017424
2014-11-07,91.33516832726215,4,0.04508872297100752
2014-11-14,91.30140301549608,4,0.0038968268695487307
2014-11-21,91.63905613315693,4,-0.0003696857670978382
2014-11-28,91.97040447259631,4,0.0036982248520709415
2014-12-05,92.19130336555591,4,0.0036157982569999803
2014-12-12,88.72488996834394,4,0.0024018475750577917
2014-12-19,89.6764544303237,4,-0.03760022117777184
2014-12-26,89.26014497820756,4,0.01072488748443945
2015-01-02,88.80135496975305,4,-0.004642349597347217
2015-01-09,89.15819164299545,4,-0.0051399200456880845
2015-01-16,88.39354162890459,4,0.0040183696900113475
2015-01-23,86.83025715565212,4,-0.00857632933104624
2015-01-30,85.08005823451082,4,-0.017685505574779214
2015-02-06,85.89568491620773,4,-0.02015655577299391
2015-02-13,84.63826044859164,4,0.009586578789694267
2015-02-20,85.77673935846029,4,-0.014638971315529048
2015-02-27,87.70171106758194,4,0.013451114234089845
2015-03-06,85.6484079111855,4,0.02244165170556567
2015-03-13,84.87841922753684,4,-0.023412350014632932
2015-03-20,87.6076013395804,4,-0.008990110878034252
2015-03-27,85.84518279700683,4,0.0321540167321841
2015-04-10,87.3167167257576,4,-0.0201171874999998
2015-04-17,85.19497013081462,4,0.017141718158262043
2015-04-24,86.47828460356239,4,-0.024299431706839236
2015-05-01,85.66551877082212,4,0.015063265716007246
2015-05-08,86.8119463664768,4,-0.00939849624060174
2015-05-15,87.52204704139723,4,0.013382602616598627
2015-05-22,87.3442349374843,4,0.00817975756381184
2015-05-29,86.30144732747586,4,-0.0020316264292679076
2015-06-05,84.96564501713446,4,-0.011938825851011359
2015-06-12,84.75881111101707,4,-0.015478330337527435
2015-06-19,86.06014110367224,4,-0.002434323967948293
2015-06-26,85.87054335639797,4,0.015353329944077343
2015-07-10,85.77574448276084,4,-0.0022030843180452786
2015-07-17,86.2497388509465,4,-0.001103974307506972
2015-07-24,85.44825746474167,4,0.005525972068723073
2015-07-31,86.36177388342674,4,-0.009292565947242037
2015-08-07,85.18971508209493,4,0.010690872415531683
2015-08-14,85.1552427644087,4,-0.01357149985031425
2015-08-21,83.00072290901936,4,-0.00040465351542751105
2015-08-28,82.66197990007716,4,-0.02530108288634736
2015-09-04,79.30929268336708,4,-0.004081205525324316
2015-09-11,80.71637902820396,4,-0.04055899968477472
2015-09-18,81.11592206439221,4,0.017741758843500266
2015-09-25,79.0400354198489,4,0.004949962337243097
2015-10-02,81.58495084600449,4,-0.025591605096905723
2015-10-09,82.83569426363727,4,0.03219780219780222
2015-10-16,85.32849538072479,4,0.01533056531459609
2015-10-23,87.12643904357193,4,0.030093320750759878
2015-10-30,87.75181075238831,4,0.021070846905537843
2015-11-06,88.52483967023079,4,0.007177748978167475
2015-11-13,86.75295316191769,4,0.008809264574878739
2015-11-20,89.66266875154949,4,-0.020015698587127262
2015-11-27,89.56642662076621,4,0.03354024829795765
2015-12-04,90.0738851285326,4,-0.0010733801717408564
2015-12-11,88.96272598221655,4,0.0056657223796034994
2015-12-18,89.19895666686642,4,-0.012336085478387604
2016-01-08,85.88297779715161,4,0.002655389457120405
2016-01-15,84.86806078161884,4,-0.03717508582638562
2016-01-22,84.64932866620232,4,-0.011817440912795574
2016-01-29,91.3775285364152,4,-0.0025773195876285238
2016-02-05,87.96530753591713,4,0.07948320413436694
2016-02-12,89.0852159668498,4,-0.0373420145538107
2016-02-19,91.78874491339829,4,0.01273125124328578
2016-02-26,93.21633484004677,4,0.030347672362993627
2016-03-04,93.85081925189051,4,0.015552995391705071
2016-03-11,94.91710555512795,4,0.006806579693703574
2016-03-18,94.73204760167354,4,0.01136150234741784
2016-04-01,96.22132351280682,4,-0.0019496796954783235
2016-04-08,96.14201296132634,4,0.01572093023255805
2016-04-15,97.093739579092,4,-0.0008242513050645828
2016-04-22,99.86079659741064,4,0.00989917506874427
2016-04-29,98.76807344367971,4,0.0284988201125429
2016-05-06,99.34968415453649,4,-0.010942463819272885
2016-05-13,100.07229140135858,4,0.005888650963597364
2016-05-20,99.9665439993846,4,0.007273372361185304
2016-05-27,100.33928857040505,4,-0.0010567101091936149
2016-06-03,101.84801659596394,4,0.0037286931818183433
2016-06-10,103.84486251214486,4,0.015036263930656268
2016-06-17,102.48700728914184,4,0.019606134541652498
2016-06-24,102.62013035022056,4,-0.013075805486710612
2016-07-01,107.6433071882578,4,0.0012989262209905927
2016-07-08,109.02778702347656,4,0.04894923462769141
2016-07-15,109.16091008455528,4,0.012861736334405238
2016-07-22,110.96250884448736,4,0.0012210012210012167
2016-07-29,111.140006259259,4,0.016504065040650273
2016-08-05,110.26139405613941,4,0.0015996160921378788
2016-08-12,109.35615724080408,4,-0.007905453964704878
2016-08-19,107.13743955615864,4,-0.008209916291049502
2016-08-26,106.35124086695402,4,-0.020288914137315484
2016-09-02,106.6013949953373,4,-0.007338225483655703
2016-09-09,105.6275807098452,4,0.0023521505376342677
2016-09-16,105.64544886187258,4,-0.009135098893731097
2016-09-23,106.14575711863917,4,0.0001691618032648723
2016-09-30,105.53823994970831,4,0.004735729386892151
2016-10-07,106.52992238722778,4,-0.005723423954212659
2016-10-14,105.02899761692804,4,0.009396427664437379
2016-10-21,101.34815829928816,4,-0.014089231801408864
2016-10-28,103.03669866587539,4,-0.03504593399115352
2016-11-04,102.84014899357423,4,0.016660789844852086
2016-11-11,105.84199853417374,4,-0.0019075695829359196
2016-11-18,103.77822697501158,4,0.029189470940839124
2016-11-25,102.67171501957412,4,-0.01949860724233987
2016-12-02,100.71957604128202,4,-0.010662274618585377
2016-12-09,100.98945700602287,4,-0.019013405765355373
2016-12-16,104.24602064722905,4,0.00267952840300123
2016-12-23,104.31798890449323,4,0.03224657046142898
2016-12-30,103.64328649264117,4,0.0006903693476005834
2017-01-06,104.6238539978662,4,-0.006467747499137255
2017-01-13,103.09452853100143,4,0.009460984289558105
2017-01-20,102.68970708389018,4,-0.014617368873602876
2017-01-27,101.997012607722,4,-0.003926701570680424
2017-02-03,102.23090944383075,4,-0.0067455102934737
2017-02-10,103.67027458911524,4,0.002293173399188886
2017-02-17,106.92683823032141,4,0.014079549454417473
2017-02-24,111.1279852481205,4,0.031412703922249374
2017-03-03,112.08778044377769,4,0.03928992091536254
2017-03-10,114.27901098480636,4,0.008636845107145685
2017-03-17,115.95412524137792,4,0.019549236610388432
2017-03-24,113.61801995383492,4,0.014658109500039984
2017-03-31,112.77593548972057,4,-0.020146806184601074
2017-04-07,113.11095834103487,4,-0.0074115396875997774
2017-04-21,110.24968209737759,4,0.002970694500200821
2017-04-28,111.7980309507491,4,-0.02529618956131907
2017-05-05,111.83424963737768,4,0.014044021024967046
2017-05-12,111.95196036892055,4,0.0003239653357092198
2017-05-19,114.99433004572072,4,0.0010525463525221657
2017-05-26,115.67884703492628,4,0.027175671303785176
2017-06-02,118.55896960528842,4,0.005952615132706063
2017-06-09,119.8805448353597,4,0.02489757327450337
2017-06-16,122.45078080005,4,0.011146986469865006
2017-06-23,124.34655768180738,4,0.021439975670949574
2017-06-30,120.57323254215565,4,0.015481950130256772
2017-07-07,120.8010903404438,4,-0.03034523198709982
2017-07-14,120.85577621203295,4,0.001889787587875169
2017-07-21,123.32575474547649,4,0.0004526935264823617
2017-07-28,120.17220281716853,4,0.020437405731523528
2017-08-04,121.38440630406149,4,-0.02557091124085442
2017-08-11,121.31149180860923,4,0.01008722032612841
2017-08-18,120.88311914782754,4,-0.0006006907944139384
2017-08-25,120.78286171658077,4,-0.003531179564237208
2017-09-01,120.18665226855694,4,-0.0008293749528763827
2017-09-08,120.14079000332431,4,-0.004936208991494495
2017-09-15,123.3236312104669,4,-0.00038159200183185416
2017-09-22,120.51686057823166,4,0.026492594289204474
2017-09-29,119.25106205781185,4,-0.022759390107846778
2017-10-06,122.19541948574492,4,-0.010503082426364219
2017-10-13,125.13977691367796,4,0.024690408430120936
2017-10-20,130.61573138245063,4,0.024095481158985077
2017-10-27,130.04703929356637,4,0.043758704097339285
2017-11-03,128.48772227565792,4,-0.0043539325842696375
2017-11-10,128.01075471723885,4,-0.011990407673860837
2017-11-17,126.57985204198168,4,-0.003712164477441493
2017-11-24,126.58902449502816,4,-0.011177987962166736
2017-12-01,129.17697267716923,4,7.246376811553823e-05
2017-12-08,129.73989561853998,4,0.020443701122309532
2017-12-15,131.46557742241413,4,0.004357765395056612
2017-12-22,129.3061681063363,4,0.013301088270858408
2017-12-29,128.93703830871615,4,-0.016425663344096564
2018-01-05,130.77345905187636,4,-0.0028546959748786405
2018-01-12,134.5108982527803,4,0.01424277125679918
2018-01-19,135.9874174432609,4,0.028579493331451378
2018-01-26,134.1140837203387,4,0.010976948408342846
2018-02-02,127.05447634085344,4,-0.013775787187839228
2018-02-09,119.53345671434299,4,-0.05263882199133019
2018-02-16,122.87408138280529,4,-0.059195235328297735
2018-02-23,121.8312897045284,4,0.027947193700301076
2018-03-02,119.6343483260038,4,-0.008486669170108763
2018-03-09,124.25924395295227,4,-0.01803265305532542
2018-03-16,124.14780068483302,4,0.03865859338612032
2018-03-23,116.17960701430736,4,-0.0008968609865472876
2018-04-06,118.96568871728836,4,-0.06418312387791747
2018-04-13,121.30599734779241,4,0.023980815347721895
2018-04-20,117.62836949985748,4,0.019672131147541183
2018-04-27,119.12356668045729,4,-0.030316949931098014
2018-05-04,115.33449556440313,4,0.012711195326069902
2018-05-11,118.16701196243379,4,-0.0318079051999689
2018-05-18,115.3809302594528,4,0.024559143248248594
2018-05-25,113.6442726645947,4,-0.02357749135491982
2018-06-01,113.4478019536408,4,-0.015051513200257105
2018-06-08,116.06741143302557,4,-0.0017288219313413844
2018-06-15,114.71082795262987,4,0.023090879102754647
2018-06-22,114.92601015986507,4,-0.011687892955022039
2018-06-29,113.5226479387661,4,0.001875866568795681
2018-07-06,117.64853286879705,4,-0.012211006186909845
2018-07-13,117.81693633532896,4,0.03634415691445492
2018-07-20,117.74209035020365,4,0.0014314115308153852
2018-07-27,123.07486679037977,4,-0.000635273564679073
2018-08-03,123.44909671600614,4,0.045292014302741546
2018-08-10,122.32640693912695,4,0.003040668947168257
2018-08-17,125.80674524745241,4,-0.009094353921940246
2018-08-24,127.19139597227007,4,0.028451242829828027
2018-08-31,126.8531536405515,4,0.011006172380456647
2018-09-07,129.33012887311995,4,-0.002659317708819886
2018-09-14,131.37386889390842,4,0.01952631969708185
2018-09-21,134.56662404159175,4,0.01580250509758252
2018-09-28,130.13067219923522,4,0.02430281740626561
2018-10-05,131.00656077957316,4,-0.032964725643897186
2018-10-12,126.08086478476969,4,0.006730838821741525
2018-10-19,130.95946999568406,4,-0.037598849748382235
2018-10-26,129.00049338589602,4,0.03869425562112494
2018-11-02,132.49462955046982,4,-0.014958647968356886
2018-11-09,136.8834906089372,4,0.027086223260567976
2018-11-16,137.49567079949594,4,0.033124822291725975
2018-11-23,133.954443851033,4,0.004472271914132353
2018-11-30,139.23351425790057,4,-0.025755188711555577
2018-12-07,137.84023130378816,4,0.03940944589145756
2018-12-14,126.05893394350426,4,-0.010006807351940039
2018-12-21,121.40517931446209,4,-0.08547067317609847
2018-12-28,120.62797385706604,4,-0.036917293233082904
2019-01-04,121.15874831577557,4,-0.006401748770395899
2019-01-11,122.97854645992237,4,0.0044000942877351346
2019-01-18,123.86948930132759,4,0.015019948368927283
2019-01-25,121.53787292913948,4,0.007244701348747551
2019-02-01,127.196307783596,4,-0.018823169332006895
2019-02-08,125.49024702345837,4,0.04655696794821784
2019-02-15,129.26253692642942,4,-0.01341281669150507
2019-02-22,129.47105546377958,4,0.030060422960725308
2019-03-01,131.99622163169985,4,0.0016131397565626315
2019-03-08,131.7195399961871,4,0.019503711921362354
2019-03-15,131.28066567778748,4,-0.0020961329960242914
2019-03-22,130.62235420018814,4,-0.0033318846878171993
2019-03-29,133.37008906321162,4,-0.005014534883720723
2019-04-05,129.92587973838013,4,0.021035716894310275
2019-04-12,129.73506481733682,4,-0.025824450962157575
2019-04-26,133.9425338263415,4,-0.0014686444411808885
2019-05-03,135.4881346867922,4,0.03243123988821894
2019-05-10,132.66407385535143,4,0.011539283424745417
2019-05-17,132.2442810290562,4,-0.020843602563199615
2019-05-24,133.37962980926378,4,-0.0031643293779215487
2019-05-31,125.98299207407234,4,0.00858523916023346
2019-06-07,133.0914491182823,4,-0.055455527547713324
2019-06-14,134.57077666532058,4,0.056423942051086584
2019-06-21,136.4919812718638,4,0.011115120894983788
2019-06-28,133.79268879967057,4,0.014276536512242144
2019-07-05,135.03186577089093,4,-0.01977619818424936
2019-07-12,129.00888932937792,4,0.009261918437679206
2019-07-19,125.17608613932418,4,-0.04460411183040469
2019-07-26,125.57953910669822,4,-0.029709605361131763
2019-08-02,125.9061438898106,4,0.0032230834164681532
2019-08-09,126.83792812398407,4,0.002600780234070399
2019-08-16,126.18471855775938,4,0.00740062561989796
2019-08-23,122.69773219688344,4,-0.005149954559224401
2019-08-30,123.30291164794454,4,-0.027633982947624758
2019-09-06,123.1588213024538,4,0.0049322790260704075
2019-09-13,125.62756922186183,4,-0.001168588345278887
2019-09-20,126.46329322570816,4,0.020045238280945066
2019-09-27,123.53345620072972,4,0.006652393332313933
2019-10-04,128.3941038552841,4,-0.023167489555640075
2019-10-11,126.15590048866123,4,0.03934681181959565
2019-10-18,122.66891412778529,4,-0.01743229088732612
2019-10-25,123.29330562491181,4,-0.027640295438970397
2019-11-01,126.03102218923591,4,0.005090054815974687
2019-11-08,127.76010633512483,4,0.02220490845344769
2019-11-15,129.62367480347174,4,0.01371951219512213
2019-11-22,132.63036001271192,4,0.01458646616541337
2019-11-29,132.98784509978398,4,0.023195494293760444
2019-12-06,135.78321110704542,4,0.0026953488404750647
2019-12-13,136.7504657808383,4,0.021019710524401658
2019-12-20,141.27721765418903,4,0.007123521869212279
2019-12-27,140.97736870531324,4,0.03310227754986572
2020-01-03,139.55550433483768,4,-0.0021224154457072375
2020-01-10,140.30996298039614,4,-0.010085763293310568
2020-01-17,144.2853796896849,4,0.005406154699196142
2020-01-24,143.46321321696095,4,0.028333103543361382
2020-01-31,143.99520328754704,4,-0.00569819668834215
2020-02-07,146.91631240240153,4,0.0037081984897520126
2020-02-14,145.2139441765261,4,0.020286155706320752
2020-02-21,145.0204932417675,4,-0.011587332938310269
2020-02-28,130.92331818902522,4,-0.0013321787783922012
2020-03-06,138.2736383282812,4,-0.09720815822382078
2020-03-13,130.73834324512342,4,0.05614217727543158
2020-03-20,116.71918960203924,4,-0.05449552911356781
2020-03-27,119.90270574182293,4,-0.10723062029935204
2020-04-03,130.6215169647644,4,0.027275002085244804
2020-04-17,147.99942616817088,4,0.08939590776226058
2020-04-24,150.76431480333468,4,0.13304017291495884
2020-05-01,144.3680759536775,4,0.018681752400999674
2020-05-08,144.76723241157092,4,-0.04242541650523057
2020-05-15,146.46121347677692,4,0.002764852653584393
2020-05-22,141.53503865497092,4,0.011701412239408127
2020-05-29,145.8290295762757,4,-0.03363467162988587
2020-06-05,144.40750290141457,4,0.03033871302902269
2020-06-12,139.35863229759724,4,-0.009747899159663564
2020-06-19,141.00564251398814,4,-0.03496266123557401
2020-06-26,135.10385590525414,4,0.01181850158283515
2020-07-10,139.57431220688653,4,-0.041854967670166277
2020-07-17,146.417247510701,4,0.03308903562876431
2020-07-24,145.21140074512908,4,0.049027182692982896
2020-07-31,142.89774353638956,4,-0.008235687981252293
2020-08-07,145.68197509266938,4,-0.015933027275181977
2020-08-14,145.32904433201418,4,0.019484083424808007
2020-08-21,149.76028610468487,4,-0.0024226110363392284
2020-08-28,151.6228692699344,4,0.03049109552077711
2020-09-04,146.63917042970292,4,0.012437096734360997
2020-09-11,145.8398048731509,4,-0.03286904451965622
2020-09-18,147.22142435361113,4,-0.005451241671714291
2020-09-25,143.74763823131116,4,0.009473541751251924
2020-10-02,144.32002344464468,4,-0.023595656254189468
2020-10-09,148.98792354648526,4,0.003981875600713947
2020-10-16,146.1556036115418,4,0.032344091903719896
2020-10-23,143.3331523871731,4,-0.019010399417102808
2020-10-30,135.30989068992912,4,-0.019311276164753366
2020-11-06,140.38240792533304,4,-0.05597631506472034
2020-11-13,147.9319715149907,4,0.037488148202173166
2020-11-20,144.43844797154128,4,0.05377855887521976
2020-11-27,143.10707269155208,4,-0.023615743829219493
2020-12-04,149.3381931483301,4,-0.00921759613653228
2020-12-11,152.00157477897838,4,0.04354166666666681
2020-12-18,153.5519013998035,4,0.01783456445065501
2021-01-08,159.0476105108055,4,0.010199411572409112
2021-01-15,159.30599828094304,4,0.03579056371755884
2021-01-22,162.5358454076621,4,0.0016245938515373481
2021-01-29,162.1184497789784,4,0.020274485339987436
2021-02-05,163.43026461198428,4,-0.0025680220116172103
2021-02-12,165.5470567288802,4,0.008091706001348564
2021-02-19,161.96937991159137,4,0.01295226512617842
2021-02-26,158.46,4,-0.0216112378436788
2021-03-05,156.1,4,-0.021666934290338724
2021-03-12,159.6,4,-0.014893348479111501
2021-03-19,160.04,4,0.022421524663677195
