Date,LLY,dayofweek,weekly_ret
2013-01-18,43.459418707095224,4,0.03006206361520558
2013-01-25,43.0068006212486,4,0.012427038222556863
2013-02-01,43.80696473729889,4,-0.01041472940301269
2013-02-08,43.419006378001775,4,0.018605525277203494
2013-02-15,43.711086789012185,4,-0.008856088560885711
2013-02-22,44.26573390632004,4,0.006727017391130241
2013-03-01,44.68171924430093,4,0.012688934502705473
2013-03-08,44.99166910397297,4,0.009397457158651035
2013-03-15,44.96719937820939,4,0.006936838262139533
2013-03-22,45.3260886894086,4,-0.0005438723712833937
2013-04-05,46.06833703757058,4,0.007981135497914016
2013-04-12,46.908464288786895,4,0.016375742306999896
2013-04-19,46.83505511149615,4,0.01823654390934837
2013-04-26,46.05202388706153,4,-0.0015649452269169695
2013-05-03,44.85300732464601,4,-0.016718913270637348
2013-05-10,44.71434554531904,4,-0.02603613177470776
2013-05-17,45.9951424685781,4,-0.003091471176577598
2013-05-24,44.54699487028297,4,0.028643982320191608
2013-05-31,43.74063995759592,4,-0.03148479427549211
2013-06-07,43.189356496881295,4,-0.01810121906169182
2013-06-14,42.82731959730752,4,-0.012603461249059422
2013-06-21,41.066503767562295,4,-0.008382549056963007
2013-06-28,40.41648297060029,4,-0.04111431316042313
2013-07-05,41.61778722827693,4,-0.015828491284311408
2013-07-12,42.333632916070535,4,0.029723127035830688
2013-07-19,41.634243450984826,4,0.01720047449584783
2013-07-26,43.9052021846749,4,-0.01652089407191437
2013-08-02,44.33306397508029,4,0.05454545454545423
2013-08-09,44.579907315698776,4,0.009745127436282308
2013-08-16,43.881568821168095,4,0.0055679287305121505
2013-08-23,43.68233354842727,4,-0.01566487093805069
2013-08-30,42.66955424532804,4,-0.004540295119182525
2013-09-06,43.50800268477904,4,-0.02318510072215907
2013-09-13,44.221929078767026,4,0.01964980544747097
2013-09-20,44.76982607880429,4,0.016409082236214623
2013-09-27,41.92242197254992,4,0.012389712783930529
2013-10-04,40.16251039667258,4,-0.06360096421286843
2013-10-11,40.57758388154932,4,-0.041980198019801906
2013-10-18,41.142083820981675,4,0.010334849111203193
2013-10-25,42.055245487710465,4,0.013911620294599025
2013-11-01,41.82280433617951,4,0.02219531880548775
2013-11-08,42.030341078617866,4,-0.0055270430319775965
2013-11-15,42.7562705274069,4,0.004962286621674972
2013-11-22,42.94067318406303,4,0.01727155740733055
2013-11-29,42.0940973512326,4,0.004312879827484739
2013-12-06,42.43775684772812,4,-0.019715010735896654
2013-12-13,41.398396419302614,4,0.00816407805655106
2013-12-20,42.077333473354756,4,-0.024491408255974845
2013-12-27,42.95743706194087,4,0.016400080988054233
2014-01-03,42.831707977857135,4,0.020916334661354785
2014-01-10,43.52740890978711,4,-0.0029268292682929076
2014-01-17,46.23477518705674,4,0.016242661448141016
2014-01-24,45.36305353740956,4,0.062199114192181604
2014-01-31,45.270852209081475,4,-0.01885424220449572
2014-02-07,44.600297093968265,4,-0.002032520325203624
2014-02-14,45.84760254918291,4,-0.014812071838548158
2014-02-21,49.028174238941716,4,0.0279663037353024
2014-02-28,50.4239038368412,4,0.06937269372693722
2014-03-07,49.561089176321524,4,0.028467908902691574
2014-03-14,49.79794025960143,4,-0.017111222949169558
2014-03-21,48.87591282826178,4,0.004778972520907976
2014-03-28,48.732110384841825,4,-0.018515372855444023
2014-04-04,49.916365801241376,4,-0.0029421945309797692
2014-04-11,49.442663634681566,4,0.024301336573511412
2014-04-25,49.48495847098154,4,-0.00948991696322632
2014-05-02,49.975578572061366,4,0.0008554319931564081
2014-05-09,50.21242965534128,4,0.009914529914530013
2014-05-16,49.752368348376955,4,0.004739336492891155
2014-05-23,50.997456757506704,4,-0.009162299257817086
2014-05-30,51.04862477432025,4,0.02502571134727427
2014-06-06,50.85248070986832,4,0.0010033444816053283
2014-06-13,50.22993650530343,4,-0.00384229869695929
2014-06-20,52.89920138241038,4,-0.012242159986584067
2014-06-27,53.81169768225207,4,0.05314091680814936
2014-07-11,53.589969609393336,4,0.01724971787844609
2014-07-18,54.12723378593563,4,-0.0041204437400952365
2014-07-25,54.39160187280565,4,0.010025461489497234
2014-08-01,51.747921004105464,4,0.004884197258547385
2014-08-08,52.00376108817322,4,-0.04860457823769215
2014-08-15,52.30396536572625,4,0.004943968358602557
2014-08-22,53.576316922946404,4,0.00577274164928232
2014-08-29,54.64234120061736,4,0.024326101249178
2014-09-05,55.639589718438565,4,0.019897304236200286
2014-09-12,56.11242306740552,4,0.01825047199496521
2014-09-19,57.19564128503891,4,0.008498145859085371
2014-09-26,56.29295943701109,4,0.01930442776160568
2014-10-03,56.456301866654215,4,-0.015782353825341877
2014-10-10,55.14956242950919,4,0.002901649358582725
2014-10-17,53.799838142458064,4,-0.023146033196284277
2014-10-24,56.782986725940475,4,-0.024473889321901865
2014-10-31,57.02370188541456,4,0.055449025247682915
2014-11-07,57.255820074907426,4,0.004239212717638052
2014-11-14,58.30421291102788,4,0.00407055630936215
2014-11-21,58.33019132165214,4,0.018310677145988885
2014-11-28,58.9883110574665,4,0.00044556661220851446
2014-12-05,62.21829344508173,4,0.01128266033254155
2014-12-12,60.22661529722247,4,0.054756312389899975
2014-12-19,62.694564306526345,4,-0.032011134307585065
2014-12-26,60.9540107947015,4,0.040977713874910116
2015-01-02,60.66824827783474,4,-0.0277624309392267
2015-01-09,60.55567516512965,4,-0.004688165932660859
2015-01-16,61.20513543073594,4,-0.0018555523836711885
2015-01-23,62.46075861090807,4,0.010725010725010975
2015-01-30,62.348185498202994,4,0.020514997170344884
2015-02-06,60.928032384077255,4,-0.0018023014002493953
2015-02-13,61.5379710504851,4,-0.022777777777777897
2015-02-20,62.6891915973479,4,0.010010805249099697
2015-02-27,61.19783770709381,4,0.018707482993197022
2015-03-06,59.662876977943384,4,-0.023789649415692615
2015-03-13,60.95363940927442,4,-0.025081943850648547
2015-03-20,66.38705153575575,4,0.02163426399649171
2015-03-27,64.17182411982274,4,0.08914007726427231
2015-04-10,64.46835062431772,4,-0.03336836573830804
2015-04-17,63.203752296324474,4,0.004620820875238074
2015-04-24,62.42755056397,4,-0.019615800865800948
2015-05-01,63.770641201976616,4,-0.012280943838829828
2015-05-08,63.892740350886314,4,0.02151438949427198
2015-05-15,64.01388451838027,4,0.001914660831509929
2015-05-22,65.24323209486492,4,0.0018960552768381156
2015-05-29,69.28251698902885,4,0.019204389574759784
2015-06-05,68.59759476784454,4,0.061911170928667714
2015-06-12,73.94525672555284,4,-0.009885931558935246
2015-06-19,72.5578501749487,4,0.07795698924731154
2015-06-26,75.38534960086346,4,-0.018762617266358084
2015-07-10,77.52792680559388,4,0.03896889749485699
2015-07-17,76.72006982676109,4,0.028421665695981257
2015-07-24,74.39309048555796,4,-0.010420206138860633
2015-07-31,74.20868834908526,4,-0.03033077715462984
2015-08-07,72.2417322267098,4,-0.002478753541076517
2015-08-14,74.12366862026231,4,-0.026505738965802772
2015-08-21,74.67135869944909,4,0.02605054357842085
2015-08-28,73.48764143152928,4,0.00738886902633773
2015-09-04,70.95236638755176,4,-0.01585236010883695
2015-09-11,72.25975560883634,4,-0.034499338862844287
2015-09-18,78.16950823748078,4,0.018426294820717226
2015-09-25,74.2561742845817,4,0.08178484107579465
2015-10-02,77.31263827488209,4,-0.05006215391569668
2015-10-09,76.0935861631438,4,0.04116107542231706
2015-10-16,72.0035779911522,4,-0.015767824497257443
2015-10-23,69.17679048567206,4,-0.053749709774785326
2015-10-30,72.05658025687995,4,-0.039258986627407566
2015-11-06,71.07603834091653,4,0.04162942152981719
2015-11-13,70.71104255663646,4,-0.013607944097094538
2015-11-20,75.08437165001988,4,-0.0051352859951108165
2015-11-27,74.35548346778931,4,0.06184789440603389
2015-12-04,76.99548090830736,4,-0.009707588492955943
2015-12-11,74.03548377802957,4,0.03550508069336522
2015-12-18,75.35103805815302,4,-0.038443777418609715
2016-01-08,72.22215220272423,4,0.017769240004802178
2016-01-15,72.21326332245313,4,-0.04152412410050721
2016-01-22,73.31548447607008,4,-0.00012307692307689244
2016-01-29,70.31104294443675,4,0.015263417035942695
2016-02-05,66.06215817484879,4,-0.0409796314258003
2016-02-12,63.793215223063825,4,-0.060429835651074626
2016-02-19,64.99263866068003,4,-0.03434557717263309
2016-02-26,65.87877985712778,4,0.018801739862495115
2016-03-04,65.87877985712778,4,0.01363448560804259
2016-03-11,66.81862658063301,4,0.0
2016-03-18,63.50678574542414,4,0.014266304347826164
2016-04-01,65.71766327595546,4,-0.049564634963161436
2016-04-08,66.58590263005077,4,0.03481324876673697
2016-04-15,67.60630764414215,4,0.013211658948515614
2016-04-22,69.66501951467738,4,0.015324640408657109
2016-04-29,67.60630764414215,4,0.030451476234608643
2016-05-06,66.7738719747518,4,-0.029551586791725426
2016-05-13,68.77899796099726,4,-0.012312988216602871
2016-05-20,67.40936509186697,4,0.030028601411696387
2016-05-27,67.57155845794819,4,-0.019913533342067136
2016-06-03,67.68869811122907,4,0.002406095441785716
2016-06-10,66.63444123170115,4,0.001733564475263405
2016-06-17,66.55334454866053,4,-0.015575079872204411
2016-06-24,66.97684944898371,4,-0.0012170385395537942
2016-07-01,71.13981251173503,4,0.0063633901976711815
2016-07-08,71.77957523349983,4,0.06215525359881613
2016-07-15,72.28417681686362,4,0.008993033565547703
2016-07-22,73.51864854759293,4,0.007029876977152849
2016-07-29,74.69004508040172,4,0.017078035402643188
2016-08-05,73.4916163199127,4,0.015933325162396983
2016-08-12,72.74178518549073,4,-0.01604536132223444
2016-08-19,71.68992192426948,4,-0.010202947927528405
2016-08-26,70.94636341202687,4,-0.014460234355522128
2016-09-02,69.68594105590829,4,-0.010371869466228256
2016-09-09,70.94636341202687,4,-0.0177658486707567
2016-09-16,71.45415946916816,4,0.0180871828236826
2016-09-23,73.59415713854935,4,0.007157464212678821
2016-09-30,72.77805633242941,4,0.02994923857868037
2016-10-07,74.4374613048733,4,-0.011089206505667693
2016-10-14,71.88034544569747,4,0.022800897084475524
2016-10-21,70.95543119876154,4,-0.03435253989523701
2016-10-28,67.58221453346579,4,-0.012867415163365648
2016-11-04,65.73238603959389,4,-0.04753993610223639
2016-11-11,70.88800154389456,4,-0.027371528243660737
2016-11-18,69.97531966486926,4,0.0784334148648611
2016-11-25,63.08457147822829,4,-0.012874983906270177
2016-12-02,61.797690028802634,4,-0.09847397939220037
2016-12-09,61.92546549186617,4,-0.02039930555555547
2016-12-16,66.90870855134428,4,0.0020676414119036313
2016-12-23,67.34679585327642,4,0.08047162859248336
2016-12-30,67.12775220231035,4,0.006547537852953145
2017-01-06,69.06263778584398,4,-0.0032524732348556684
2017-01-13,70.64157743655772,4,0.028823929299796047
2017-01-20,70.10309512793279,4,0.022862428967886705
2017-01-27,68.79796004092663,4,-0.007622739018088076
2017-02-03,70.48642151712345,4,-0.018617367530269435
2017-02-10,70.99752336937759,4,0.02454231891748515
2017-02-17,73.86107948812763,4,0.00725106823773114
2017-02-24,76.13966484862716,4,0.04033318322741852
2017-03-03,76.97575867042335,4,0.0308496081602192
2017-03-10,77.50865363376596,4,0.010981054663931289
2017-03-17,77.14113986594347,4,0.006922893291954946
2017-03-24,77.34327243824586,4,-0.004741583688951945
2017-03-31,77.27895752887693,4,0.002620295378751969
2017-04-07,78.39068667653999,4,-0.0008315514373959942
2017-04-21,75.23925611746202,4,0.014385923195814776
2017-04-28,75.3954494687866,4,-0.04020159399906231
2017-05-05,75.80890245758691,4,0.0020759555501284055
2017-05-12,74.15491183077077,4,0.005483792347063199
2017-05-19,71.94478289604646,4,-0.02181789437911341
2017-05-26,72.17596793105946,4,-0.029804214989400224
2017-06-02,74.09942742236764,4,0.0032133676092545027
2017-06-09,74.94094094981497,4,0.026649583600256266
2017-06-16,75.71772266745866,4,0.0113565456133784
2017-06-23,77.5764503489632,4,0.01036525172754188
2017-06-30,76.1061135262805,4,0.02454811919882771
2017-07-07,76.09686612488001,4,-0.0189533913458102
2017-07-14,78.00183081338713,4,-0.00012150668286714517
2017-07-21,78.28850025680325,4,0.02503341839834694
2017-07-28,76.84590563832211,4,0.0036751630112625833
2017-08-04,76.11536092768101,4,-0.01842664776754077
2017-08-11,75.52352723804775,4,-0.009506618531889388
2017-08-18,71.72641089631962,4,-0.0077754829303847695
2017-08-25,73.32715602077364,4,-0.05027726432532387
2017-09-01,74.52771486411416,4,0.02231737381601162
2017-09-08,77.17080565100329,4,0.016372636121335438
2017-09-15,76.72408608138824,4,0.035464535464535096
2017-09-22,78.09216476333438,4,-0.005788712011577268
2017-09-29,79.60914996848557,4,0.01783114992721968
2017-10-06,81.0423752543339,4,0.019425575020855845
2017-10-13,80.54912239621727,4,0.01800327332242202
2017-10-20,81.18197511983863,4,-0.006086357372530937
2017-10-27,78.04563147483282,4,0.00785673021374933
2017-11-03,77.71989845532184,4,-0.03863349764989121
2017-11-10,77.51515198591494,4,-0.004173622704507385
2017-11-17,77.62917856858618,4,-0.002634415040114857
2017-11-24,78.69682561368438,4,0.0014710231451517952
2017-12-01,79.90495253313756,4,0.013753166847629616
2017-12-08,80.96323425327876,4,0.01535166012138478
2017-12-15,81.04752217789176,4,0.013244256915143193
2017-12-22,79.67081940921253,4,0.0010410641989588854
2017-12-29,79.09953458683545,4,-0.01698636468685011
2018-01-05,81.07561815276277,4,-0.0071705654167154576
2018-01-12,81.45959647599985,4,0.024982240113663234
2018-01-19,80.0641630574066,4,0.004736051750029002
2018-01-26,81.55324972556986,4,-0.017130374798804415
2018-02-02,76.02770800093892,4,0.018598666510702966
2018-02-09,71.39187214722313,4,-0.06775378961874146
2018-02-16,74.49803815664512,4,-0.060975609756097615
2018-02-23,74.29049645227053,4,0.043508678453151095
2018-03-02,72.85657194931878,4,-0.0027858680511585465
2018-03-09,75.1017958420985,4,-0.019301587301587153
2018-03-16,75.93196265959689,4,0.030817040010358454
2018-03-23,70.52644463202215,4,0.011053887702550114
2018-04-06,72.49809082358081,4,-0.07118896757361182
2018-04-13,75.20556669428579,4,0.02795612627073285
2018-04-20,74.58294158116202,4,0.03734547820429435
2018-04-27,78.04511455868371,4,-0.008278976417460893
2018-05-04,73.96031646803823,4,0.04642044017202118
2018-05-11,77.78097057129786,4,-0.05233893388130062
2018-05-18,77.95895347996651,4,0.051658163265306145
2018-05-25,78.62388911340109,4,0.002288257749438971
2018-06-01,80.5996978527496,4,0.008529304252467229
2018-06-08,81.76808475149893,4,0.025129877975112125
2018-06-15,82.52801118970989,4,0.014496169711254892
2018-06-22,81.61609946385674,4,0.009293680297397744
2018-06-29,81.05565371567616,4,-0.011049723756906049
2018-07-06,83.01246429406937,4,-0.006866852886405983
2018-07-13,85.21625096488114,4,0.024141568030001226
2018-07-20,84.03836498565416,4,0.02654765991532204
2018-07-27,91.76111741397301,4,-0.013822316352692043
2018-08-03,95.54175144407252,4,0.09189555781620906
2018-08-10,97.12809788383791,4,0.041200828157349934
2018-08-17,100.8133393640793,4,0.016603698548419477
2018-08-24,101.02346664650564,4,0.037942074029379436
2018-08-31,100.9088517651822,4,0.002084320227380587
2018-09-07,102.2269229004018,4,-0.0011345372033656487
2018-09-14,101.02346664650564,4,0.013061997160435324
2018-09-21,101.55833609268171,4,-0.011772400261608862
2018-09-28,102.49435762348983,4,0.005294506949040434
2018-10-05,109.85836374852111,4,0.009216589861751112
2018-10-12,105.52210073845082,4,0.07184791724909134
2018-10-19,106.89747931433214,4,-0.039471396278907944
2018-10-26,101.61564353334343,4,0.01303403330919628
2018-11-02,101.95948817731377,4,-0.04941029306647604
2018-11-09,107.17446527753046,4,0.0033837766707398576
2018-11-16,109.27869171472544,4,0.05114754098360641
2018-11-23,108.35707576070509,4,0.01963365463728728
2018-11-30,113.8963716510149,4,-0.008433629096020412
2018-12-07,109.03868756003263,4,0.051120758394613386
2018-12-14,107.4546601390602,4,-0.04265003371544185
2018-12-21,105.04501842594446,4,-0.014527205493924611
2018-12-28,109.63389786367078,4,-0.022424729741803096
2019-01-04,110.07550550830555,4,0.04368488393346737
2019-01-11,111.53473076883778,4,0.00402802101576194
2019-01-18,111.92833758253396,4,0.013256584685156225
2019-01-25,110.37311066012458,4,0.0035290067137199177
2019-02-01,116.0564090432501,4,-0.013894845183978322
2019-02-08,114.81798760503527,4,0.05149169348525717
2019-02-15,118.21091769381495,4,-0.01067085780461563
2019-02-22,119.67793757375128,4,0.029550509981511652
2019-03-01,124.34923771775898,4,0.012410189418680773
2019-03-08,122.28382814995392,4,0.03903225806451616
2019-03-15,119.6200288942801,4,-0.016609748525302725
2019-03-22,123.82805960251845,4,-0.02178374112075776
2019-03-29,125.23717080298357,4,0.03517831208649347
2019-04-05,122.56372010073125,4,0.011379579111457483
2019-04-12,118.77070159536959,4,-0.021347102342786473
2019-04-26,115.69189013681908,4,-0.030947318686510905
2019-05-03,112.83506194957468,4,-0.025922314318218453
2019-05-10,112.16911213565622,4,-0.024693417869358636
2019-05-17,112.58511031900451,4,-0.005901975878881194
2019-05-24,113.34208287351557,4,0.003708669663402331
2019-05-31,112.51717688462531,4,0.006723558313938671
2019-06-07,114.85602798253757,4,-0.007278020378457373
2019-06-14,108.44117082187368,4,0.02078661376574087
2019-06-21,112.08046194933053,4,-0.05585128855090815
2019-06-28,107.51921706958464,4,0.033560050116341555
2019-07-05,109.48928666658124,4,-0.04069616417005795
2019-07-12,105.0930229846134,4,0.018322953335138115
2019-07-19,103.63730653363069,4,-0.040152455238432805
2019-07-26,105.07361343193364,4,-0.013851694523963176
2019-08-02,109.10109561298586,4,0.013858975559509101
2019-08-09,110.41124041887029,4,0.03833010067424025
2019-08-16,107.25718810840773,4,0.012008539405799379
2019-08-23,106.27700569807936,4,-0.02856640590665349
2019-08-30,109.63485831167952,4,-0.009138617444806374
2019-09-06,110.68297415638708,4,0.031595288101543106
2019-09-13,107.61626483298346,4,0.009560060192971509
2019-09-20,112.7306819641028,4,-0.027707145988601467
2019-09-27,109.05257173128643,4,0.047524573902065104
2019-10-04,105.00567999755444,4,-0.03262741046831952
2019-10-11,105.1609564189926,4,-0.03710954881196049
2019-10-18,105.43269015650937,4,0.0014787430683917968
2019-10-25,106.94663526553141,4,0.0025839793281652312
2019-11-01,109.1884386000448,4,0.014359351988217917
2019-11-08,110.17832578671309,4,0.020961887477313867
2019-11-15,110.48443659689623,4,0.009065860812372373
2019-11-22,113.42248902340616,4,0.002778321489252944
2019-11-29,114.54500074782024,4,0.026592455163883866
2019-12-06,116.78026322513178,4,0.009896729776247781
2019-12-13,118.62508684177756,4,0.019514273540690352
2019-12-20,129.26454579491977,4,0.015797392176529756
2019-12-27,128.37629738690515,4,0.0896897885295811
2020-01-03,128.62032167482127,4,-0.006871554783659195
2020-01-10,134.70140692969062,4,0.0019008515815086557
2020-01-17,136.24364042932044,4,0.04727935038324338
2020-01-24,135.74583088197156,4,0.011449275362318989
2020-01-31,136.30220625842026,4,-0.0036538185986532135
2020-02-07,142.91038397518844,4,0.004098655353419023
2020-02-14,138.4656780981145,4,0.04848181036952193
2020-02-21,139.36837384535278,4,-0.03110135004497372
2020-02-28,123.75762456430824,4,0.0065192743764173056
2020-03-06,138.79928304818085,4,-0.1120107012109266
2020-03-13,136.74859379630257,4,0.12154126694680145
2020-03-20,120.0977820238748,4,-0.014774494556765383
2020-03-27,131.58752898057068,4,-0.12176221568486778
2020-04-03,137.03313919488852,4,0.09566993464052298
2020-04-17,154.33153704685674,4,0.04138393855790001
2020-04-24,159.86545445383925,4,0.12623514248890144
2020-05-01,150.74037787849582,4,0.03585733358764087
2020-05-08,150.62263495494298,4,-0.0570797274903333
2020-05-15,156.96502576815294,4,-0.0007810974419060202
2020-05-22,149.00981784283113,4,0.04210782008366287
2020-05-29,150.77435590805118,4,-0.0506814042579915
2020-06-05,147.0875557047422,4,0.01184175707859203
2020-06-12,141.49820887245292,4,-0.024452435436417064
2020-06-19,157.66492634150842,4,-0.03800013403927316
2020-06-26,160.51381740770177,4,0.1142538665180437
2020-07-10,161.03627839907975,4,0.018069275978492172
2020-07-17,163.59929458319831,4,0.003254928452987693
2020-07-24,157.27061615933633,4,0.01591576885406476
2020-07-31,148.15219319660682,4,-0.0386840202458425
2020-08-07,150.7546403989426,4,-0.05797919017174402
2020-08-14,148.68271807493514,4,0.017566038991283728
2020-08-21,147.86050036554616,4,-0.013743671959446924
2020-08-28,145.9585027727427,4,-0.00553001532413866
2020-09-04,149.49502954686162,4,-0.012863459734691052
2020-09-11,146.70147058243154,4,0.024229672865480723
2020-09-18,152.7244629596426,4,-0.018686634417864667
2020-09-25,148.85112411179796,4,0.04105611452495128
2020-10-02,143.8484741932263,4,-0.025361613802945104
2020-10-09,155.409053311985,4,-0.033608412085717965
2020-10-16,144.74994180231545,4,0.08036636595275803
2020-10-23,141.04500899133362,4,-0.06858745537990818
2020-10-30,129.236773936012,4,-0.02559540104024116
2020-11-06,141.40163353998432,4,-0.08371962354263207
2020-11-13,141.7850877451703,4,0.0941284684960908
2020-11-20,144.88209310327878,4,0.0027118088779189975
2020-11-27,146.82394533746253,4,0.02184295547127424
2020-12-04,147.82972521260385,4,0.013402983022888115
2020-12-11,159.3712982352652,4,0.006850244167118769
2020-12-18,170.68383227645876,4,0.07807342539575601
2021-01-08,165.71468220026546,4,0.07098225443639117
2021-01-15,189.97289780268397,4,-0.029113185530921903
2021-01-22,205.27867669468614,4,0.14638543356769418
2021-01-29,207.10103032984318,4,0.08056822351522785
2021-02-05,200.92693604679744,4,0.008877461919084118
2021-02-12,207.29,4,-0.02981199211424712
2021-02-19,200.92,4,0.03166854618098869
2021-02-26,204.89,4,-0.030729895315741218
2021-03-05,206.92,4,0.01975910810272752
2021-03-12,208.08,4,0.009907755380936134
2021-03-19,184.29,4,0.005606031316450988
