Date,MRK,dayofweek,weekly_ret
2013-01-18,33.17451971768711,4,0.030021443888491817
2013-01-25,33.545012259904176,4,-0.0057830210501966794
2013-02-01,32.28688133529204,4,0.011167985109352907
2013-02-08,31.785172684373087,4,-0.037505752416014615
2013-02-15,31.970418955481623,4,-0.015539086779822964
2013-02-22,33.16680112305759,4,0.005828071879553143
2013-03-01,32.90436890565383,4,0.0374215354901013
2013-03-08,33.16680112305759,4,-0.00791249709099362
2013-03-15,34.35946160898891,4,0.007975604034717199
2013-03-22,34.211394072003024,4,0.03595946686284979
2013-04-05,35.1699365482801,4,-0.004309367203447323
2013-04-12,36.71295614423832,4,0.028018223234623996
2013-04-19,37.0090912182101,4,0.0438732550409926
2013-04-26,37.305226292181885,4,0.008066227977074902
2013-05-03,35.59076007445052,4,0.008001684565171585
2013-05-10,35.808964865798146,4,-0.045957802381449864
2013-05-17,35.840136978847816,4,0.00613093934749287
2013-05-24,36.75192128555039,4,0.0008705114254627944
2013-05-31,36.393441985479285,4,0.025440313111545487
2013-06-07,37.55460319657917,4,-0.009754028837998363
2013-06-14,37.70302052502152,4,0.031905781584582904
2013-06-21,36.956036802419426,4,0.0039520409166742265
2013-06-28,36.52357254196558,4,-0.019812304483837306
2013-07-05,37.08184458727872,4,-0.011702127659574568
2013-07-12,38.166936731690186,4,0.015285252960172135
2013-07-19,37.57721274016221,4,0.029262086513994978
2013-07-26,38.127621798921645,4,-0.015451174289246139
2013-08-02,38.166936731690186,4,0.014647415777359285
2013-08-09,38.04899193338459,4,0.0010311404413283487
2013-08-16,37.50644586117886,4,-0.0030902348578492056
2013-08-23,37.530034820839965,4,-0.014259144451332917
2013-08-30,37.184063412476895,4,0.0006289308176097297
2013-09-06,37.34132314355103,4,-0.009218520846427714
2013-09-13,37.91489720156807,4,0.004229223937407767
2013-09-20,38.08943742722918,4,0.01536030353857698
2013-09-27,37.91489720156807,4,0.00460347353002688
2013-10-04,38.263977652890304,4,-0.004582378671109888
2013-10-11,37.51821487052006,4,0.009206947060054205
2013-10-18,36.978726900294774,4,-0.019489944018245886
2013-10-25,36.923191373948065,4,-0.01437936138718554
2013-11-01,35.88388366660229,4,-0.0015018236429947818
2013-11-08,37.129466186093005,4,-0.028147829823807813
2013-11-15,38.137039306954954,4,0.03471147468494329
2013-11-22,38.827266562978465,4,0.027136752136752706
2013-11-29,39.5333611122439,4,0.018098606199292266
2013-12-06,39.18428066092167,4,0.018185533306088963
2013-12-13,38.73249626435226,4,-0.0088300220750549
2013-12-20,39.48504993298581,4,-0.011529735622274107
2013-12-27,39.861326767302586,4,0.019429516329061647
2014-01-03,39.81329142675151,4,0.009529602595296005
2014-01-10,39.93337977812921,4,-0.001205061257280482
2014-01-17,41.59059902714139,4,0.0030162879549568977
2014-01-24,41.61461669741692,4,0.041499599037690516
2014-01-31,42.4071998165097,4,0.0005774783445620102
2014-02-07,43.84826003304203,4,0.019045786841092704
2014-02-14,44.384654669195726,4,0.03398149896167646
2014-02-21,44.85700218461466,4,0.012232974255979467
2014-02-28,45.6255676334319,4,0.010642135642135786
2014-03-07,46.00985035784052,4,0.017133678386578532
2014-03-14,44.944498713843934,4,0.008422530268468176
2014-03-21,44.10531956371112,4,-0.023154860007386202
2014-03-28,45.170431561956605,4,-0.018671454219030492
2014-04-04,45.28339798601296,4,0.02414928649835324
2014-04-11,45.12201738021818,4,0.0025008931761345554
2014-04-25,46.18712937846368,4,-0.0035637918745545782
2014-05-02,46.977894346858065,4,0.02360515021459242
2014-05-09,44.54911622964674,4,0.01712089447938503
2014-05-16,45.08167222876949,4,-0.05170044658193074
2014-05-23,45.840161076004925,4,0.011954356094910468
2014-05-30,46.68740925642747,4,0.01682477179165942
2014-06-06,46.679340226137725,4,0.01848266150325628
2014-06-13,47.34870435013517,4,-0.00017283097131026715
2014-06-20,47.90153949708044,4,0.014339622641509342
2014-06-27,46.771479417295275,4,0.011675824175824356
2014-07-11,47.511302922766134,4,-0.023591310251188102
2014-07-18,47.43000363645065,4,0.01581783417347471
2014-07-25,47.27553499245124,4,-0.0017111567419576534
2014-08-01,46.17799462719228,4,-0.0032567706547822484
2014-08-08,45.97474641140357,4,-0.02321582115219245
2014-08-15,47.64951170950244,4,-0.004401408450704358
2014-08-22,48.10478771286913,4,0.03642793987621551
2014-08-29,48.869001004234626,4,0.009554683501109107
2014-09-05,49.73890336781026,4,0.015886428933580943
2014-09-12,48.768168245466654,4,0.01780069871901513
2014-09-19,49.53797644279224,4,-0.019516616905788875
2014-09-26,48.63713706294315,4,0.015785054575986557
2014-10-03,49.05479895723683,4,-0.018184823937841044
2014-10-10,48.03930729267965,4,0.008587304259976669
2014-10-17,44.23940299949804,4,-0.020701168614357668
2014-10-24,47.17941515736918,4,-0.0790998977156494
2014-10-31,47.44966697132389,4,0.06645686782673121
2014-11-07,48.59618981840456,4,0.005728172192327463
2014-11-14,48.37507469789614,4,0.024162927166033965
2014-11-21,48.85825218345157,4,-0.004550050556117458
2014-11-28,49.46427140262278,4,0.009988149652954359
2014-12-05,50.35692133356414,4,0.012403620516258762
2014-12-12,47.627963446431075,4,0.018046357615893793
2014-12-19,49.16275228929944,4,-0.05419230991220558
2014-12-26,47.677472763942966,4,0.032224532224532254
2015-01-02,47.190631141742784,4,-0.030211480362537735
2015-01-09,51.62171505905629,4,-0.010211145725164461
2015-01-16,52.0095380462327,4,0.09389753453400962
2015-01-23,51.56395418862574,4,0.007512787723785053
2015-01-30,49.740360993604746,4,-0.008567348881485248
2015-02-06,48.51087960872632,4,-0.035365658505360664
2015-02-13,48.527382714563615,4,-0.024717982747179956
2015-02-20,48.14781128030585,4,0.0003401939105289742
2015-02-27,48.30459078576015,4,-0.007821799013773112
2015-03-06,46.90182678959014,4,0.003256212510711176
2015-03-13,46.74524560346004,4,-0.029039972668261083
2015-03-20,48.724848531151046,4,-0.003338488004583473
2015-03-27,48.034482804267206,4,0.042348754448398473
2015-04-10,47.6185998362649,4,-0.014168658245134802
2015-04-17,47.31084643994319,4,-0.008658008658008587
2015-04-24,47.90971791386652,4,-0.006462882096069822
2015-05-01,49.78950892923697,4,0.012658227848101333
2015-05-08,50.52146295292107,4,0.03923611111111103
2015-05-15,50.09726232555869,4,0.014700968927497948
2015-05-22,49.39026127995476,4,-0.0083964438590719
2015-05-29,50.64622784332175,4,-0.014112568487464672
2015-06-05,49.06587256491296,4,0.02542943752105109
2015-06-12,48.501981571492955,4,-0.03120381014944995
2015-06-19,48.644461904431495,4,-0.011492529612593505
2015-06-26,49.021615726915904,4,0.0029376188007601556
2015-07-10,48.56903113993464,4,0.007753273604411026
2015-07-17,49.29819519673779,4,-0.00923234740981349
2015-07-24,48.11644655295335,4,0.015012942191544143
2015-07-31,49.415531941510714,4,-0.02397143828629733
2015-08-07,48.58579353204505,4,0.026998780700226765
2015-08-14,49.599918254725296,4,-0.016791044776119368
2015-08-21,46.74193039989913,4,0.020872865275141983
2015-08-28,46.40668255769077,4,-0.05762081784386586
2015-09-04,43.23859044882187,4,-0.007172314864622775
2015-09-11,44.034804074066706,4,-0.06826801517067005
2015-09-18,44.06861847535222,4,0.01841442139949634
2015-09-25,41.929857594043156,4,0.000767901708581098
2015-10-02,42.386352011397655,4,-0.04853251486667953
2015-10-09,43.07109363742942,4,0.010887096774193417
2015-10-16,43.51913445446254,4,0.01615476665337079
2015-10-23,44.7026384994557,4,0.010402355250245243
2015-10-30,46.20737935666127,4,0.02719502719502742
2015-11-06,46.16511135505438,4,0.033661119515884685
2015-11-13,44.82944250427639,4,-0.0009147457006950521
2015-11-20,45.733977738664024,4,-0.028932429957883143
2015-11-27,45.61562733416471,4,0.020177258155761102
2015-12-04,45.34511212388055,4,-0.0025878003696857554
2015-12-11,44.474391290778435,4,-0.005930318754633235
2015-12-18,44.03945477000572,4,-0.019202087994034445
2016-01-08,43.561877413863144,4,-0.009779482262703754
2016-01-15,43.61304641630698,4,-0.010844306738961751
2016-01-22,43.792137924860455,4,0.0011746280344553384
2016-01-29,43.212222563830174,4,0.004106374657802281
2016-02-05,42.11208901128743,4,-0.013242453748782745
2016-02-12,41.81360316369831,4,-0.02545885139135573
2016-02-19,42.74317337476156,4,-0.00708788983394093
2016-02-26,43.18663806260825,4,0.022231286967163033
2016-03-04,44.41469412126062,4,0.010375099760574713
2016-03-11,45.76214451894863,4,0.02843601895734582
2016-03-18,44.94496336682455,4,0.03033794162826431
2016-04-01,46.19223986217183,4,-0.017857142857142794
2016-04-08,47.62015640167286,4,0.02775119617224875
2016-04-15,48.291105137101056,4,0.03091247672253261
2016-04-22,48.807219548968895,4,0.014089595375722519
2016-04-29,47.172857244720724,4,0.010687566797292325
2016-05-06,46.106220793527186,4,-0.033486076841734325
2016-05-13,46.34707418573218,4,-0.022611232676878146
2016-05-20,47.40510873006126,4,0.005223880597015063
2016-05-27,48.58356997049283,4,0.02282850779510026
2016-06-03,48.721200480324256,4,0.024859372164761417
2016-06-10,48.86743289702014,4,0.0028328611898016387
2016-06-17,48.4701937412714,4,0.0030014124293784583
2016-06-24,48.461521314407705,4,-0.008128913924859704
2016-07-01,50.24804124833182,4,-0.00017892288423659863
2016-07-08,51.47085343611483,4,0.036864710093056585
2016-07-15,51.7136813882987,4,0.024335519502934
2016-07-22,51.01121481233824,4,0.0047177759056447055
2016-07-29,50.87245598251889,4,-0.013583766560456345
2016-08-05,55.38211795164774,4,-0.0027201632097925144
2016-08-12,54.93982418159856,4,0.08864643709512454
2016-08-19,54.94849660846228,4,-0.00798621985593495
2016-08-26,54.5062028384131,4,0.00015785319652739105
2016-09-02,54.618944387641314,4,-0.008049242424242431
2016-09-09,54.19399547131956,4,0.0020684168655527024
2016-09-16,54.4138395981589,4,-0.007780247697681708
2016-09-23,55.007953453758574,4,0.0040566141124562805
2016-09-30,54.527420188200004,4,0.010918432883750606
2016-10-07,54.84195105292926,4,-0.008735705209657052
2016-10-14,54.29152203965309,4,0.005768306361160436
2016-10-21,53.470247003971174,4,-0.010036641707822147
2016-10-28,51.408322446301696,4,-0.015127132281944067
2016-11-04,51.390848509372304,4,-0.03856209150326795
2016-11-11,55.872913331764,4,-0.00033990482664836286
2016-11-18,54.05562389110615,4,0.08721523291397482
2016-11-25,54.352680818906,4,-0.032525410476935246
2016-12-02,53.409088224718275,4,0.005495393567157114
2016-12-09,53.49645790936528,4,-0.01736055296576111
2016-12-16,54.968588313435355,4,0.0016358580075248597
2016-12-23,52.43320179289253,4,0.02751827806177709
2016-12-30,51.82576543901247,4,-0.046124279308135785
2017-01-06,53.058244997609684,4,-0.011584956346541442
2017-01-13,54.88055405924983,4,0.02378121284185508
2017-01-20,55.04781914220231,4,0.03434544549527119
2017-01-27,54.36115195955529,4,0.003047802374077646
2017-02-03,56.59722201586739,4,-0.012474012474012475
2017-02-10,56.47397406000765,4,0.04113360323886672
2017-02-17,57.56559881190803,4,-0.002177632602271329
2017-02-24,58.2434625691365,4,0.01932969602494161
2017-03-03,58.61320643671565,4,0.011775500841107345
2017-03-10,57.75047074569761,4,0.0063482466747277755
2017-03-17,56.66603694456779,4,-0.014719134875337825
2017-03-24,56.02754638744591,4,-0.018777921411326504
2017-03-31,56.34679166600685,4,-0.011267605633802691
2017-04-07,55.983206765423546,4,0.005698005698005604
2017-04-21,54.88358413926919,4,-0.00645262826565951
2017-04-28,55.273772813065904,4,-0.019642008553777734
2017-05-05,56.728112415399096,4,0.007109387623202457
2017-05-12,56.373395439220275,4,0.026311567463500607
2017-05-19,56.55962185171414,4,-0.006252931061434874
2017-05-26,57.570565233823814,4,0.00330344502123614
2017-06-02,58.05830107606971,4,0.0178739416745064
2017-06-09,57.10056524038686,4,0.00847196549599527
2017-06-16,56.25613616569373,4,-0.016496105086299395
2017-06-23,59.1060182423741,4,-0.014788453864478801
2017-06-30,57.25672172239656,4,0.05065904398920118
2017-07-07,56.425878358348676,4,-0.03128778718258751
2017-07-14,56.33654036221449,4,-0.014510844125448674
2017-07-21,55.95238697883751,4,-0.0015832805573148256
2017-07-28,57.274589321623395,4,-0.0068189026324136925
2017-08-04,56.37227556066815,4,0.023630847836500157
2017-08-11,55.72904198850206,4,-0.01575417251598843
2017-08-18,54.933933822907846,4,-0.01141045958795539
2017-08-25,56.22933476685347,4,-0.014267393395319128
2017-09-01,57.024442932447684,4,0.023581070092697942
2017-09-08,57.41753011543808,4,0.014140451223387362
2017-09-15,59.526160840285705,4,0.006893310355632121
2017-09-22,58.59943856601886,4,0.03672451114856767
2017-09-29,57.609735166316405,4,-0.015568319226118565
2017-10-06,58.077594955266655,4,-0.016889298326424163
2017-10-13,57.033907733762256,4,0.008121193190691933
2017-10-20,57.474775611811545,4,-0.017970565453137022
2017-10-27,52.400296362428044,4,0.0077299258558134465
2017-11-03,50.43888417029046,4,-0.08829054477144671
2017-11-10,49.91704055953826,4,-0.03743131868131866
2017-11-17,49.665116057795814,4,-0.010346057795219354
2017-11-24,48.90034524893482,4,-0.005046863734679219
2017-12-01,50.26793540125095,4,-0.015398550724637805
2017-12-08,49.99801629224118,4,0.02796688132474734
2017-12-15,51.034479647571594,4,-0.005369608018614858
2017-12-22,51.14337256289358,4,0.020730089555398123
2017-12-29,51.061702876402094,4,0.002133712660028486
2018-01-05,51.71506036833401,4,-0.0015968772178849289
2018-01-12,53.23048677323167,4,0.012795450506486228
2018-01-19,55.60798209109507,4,0.029303386559045297
2018-01-26,56.29763722146766,4,0.04466416638254356
2018-02-02,53.13974267713002,4,0.012402088772845987
2018-02-09,49.79128553097889,4,-0.0560928433268858
2018-02-16,51.07985169562242,4,-0.06301229508196737
2018-02-23,49.79128553097889,4,0.02587935119373097
2018-03-02,49.32849064086045,4,-0.0252265055960208
2018-03-09,50.036294590453366,4,-0.009294696555494641
2018-03-16,50.95972505862244,4,0.014348785871964642
2018-03-23,48.89094512989086,4,0.018455212875520433
2018-04-06,48.845175662441044,4,-0.04059637147476214
2018-04-13,52.33280908211685,4,-0.000936154278225132
2018-04-20,53.85235540145065,4,0.07140179910045008
2018-04-27,54.438204584808275,4,0.029036207801294234
2018-05-04,52.86373490453468,4,0.010878803331633602
2018-05-11,54.639590241587456,4,-0.028922145619640238
2018-05-18,54.136126099639505,4,0.03359307359307384
2018-05-25,54.09035663218968,4,-0.009214273747696455
2018-06-01,55.43597897521421,4,-0.000845451471085723
2018-06-08,57.28506546018667,4,0.02487730580470493
2018-06-15,57.224342848985216,4,0.03335535006604995
2018-06-22,56.707727791828496,4,-0.001060007712545219
2018-06-29,55.997382088238,4,-0.009027889730775285
2018-07-06,57.3811724199078,4,-0.012526435659671376
2018-07-13,58.01771597247591,4,0.02471169686985175
2018-07-20,57.676381023997365,4,0.011093247588424449
2018-07-27,58.57123210514382,4,-0.00588328828112572
2018-08-03,60.822197711326716,4,0.015515035188739423
2018-08-10,60.95135147561588,4,0.03843124901559336
2018-08-17,63.7097068700777,4,0.0021234642802969717
2018-08-24,63.691256332322105,4,0.04525503254124441
2018-08-31,63.27611923282116,4,-0.0002896032435563134
2018-09-07,64.27244827162342,4,-0.0065179606025492776
2018-09-14,65.0012445129695,4,0.015745735529960614
2018-09-21,66.04156165864721,4,0.011339170374623064
2018-09-28,65.8929449235504,4,0.016004572735067057
2018-10-05,65.97654183704236,4,-0.0022503516174401383
2018-10-12,64.84333923192915,4,0.001268677755849934
2018-10-19,67.20262990159108,4,-0.01717584119386173
2018-10-26,65.39136344259866,4,0.036384472138661916
2018-11-02,67.12832153404267,4,-0.026952315134761373
2018-11-09,69.53405493342237,4,0.026562499999999822
2018-11-16,70.64868044664848,4,0.0358378303583784
2018-11-23,69.3575725604949,4,0.016029922522041273
2018-11-30,73.6953235161332,4,-0.01827504601630292
2018-12-07,71.26172447892284,4,0.06254185081023178
2018-12-14,71.54966940317294,4,-0.03302243508948843
2018-12-21,68.20045632180057,4,0.004040667361835615
2018-12-28,70.51122624107144,4,-0.04680962343096229
2019-01-04,71.35320718331589,4,0.03388203017832625
2019-01-11,70.07152508234378,4,0.011941090619609795
2019-01-18,70.97899343120724,4,-0.01796250163891433
2019-01-25,68.24723304081414,4,0.012950600801068024
2019-02-01,71.52160337176478,4,-0.03848688546197443
2019-02-08,72.5226251586554,4,0.04797806716929398
2019-02-15,74.6649988894774,4,0.01399607586657936
2019-02-22,75.56311189453814,4,0.02954076367389069
2019-03-01,76.38638214917717,4,0.01202856784864026
2019-03-08,74.65564354567469,4,0.010895134332054024
2019-03-15,76.82658844366051,4,-0.02265768524188594
2019-03-22,77.50471941925737,4,0.02907944791417716
2019-03-29,78.3335461672091,4,0.008826774549466787
2019-04-05,76.43101204122902,4,0.010693887471138863
2019-04-12,74.81103248841431,4,-0.02428760370325833
2019-04-26,72.17385647220429,4,-0.02119531731361679
2019-05-03,75.34788617742848,4,-0.035251164547400515
2019-05-10,73.64314025266418,4,0.043977554482578896
2019-05-17,74.14231999858963,4,-0.022624999999999673
2019-05-24,76.44984901277337,4,0.006778360404143591
2019-05-31,74.60382580142637,4,0.03112296747967469
2019-06-07,77.66483367738441,4,-0.024146852285327203
2019-06-14,78.48424193956394,4,0.041030172957960076
2019-06-21,80.1813522690133,4,0.010550569973320378
2019-06-28,79.49871571191636,4,0.021623580575017787
2019-07-05,81.15790178819368,4,-0.008513657325292523
2019-07-12,75.59251763519491,4,0.020870602265951055
2019-07-19,77.16637414183509,4,-0.06857476635513993
2019-07-26,77.20429839500716,4,0.02082026840586959
2019-08-02,80.08654163608318,4,0.0004914608674286836
2019-08-09,81.08205328184958,4,0.03733267837406351
2019-08-16,80.64592437037095,4,0.012430448680004869
2019-08-23,80.53215161085481,4,-0.005378858746492354
2019-08-30,81.98275429468583,4,-0.001410768869033352
2019-09-06,82.07756492761597,4,0.018012714857546408
2019-09-13,78.84452234469846,4,0.0011564704521800362
2019-09-20,81.27828983022054,4,-0.03939008894536189
2019-09-27,79.13084793123045,4,0.03086793366420504
2019-10-04,81.1255828507368,4,-0.026420854861437304
2019-10-11,80.49566656036639,4,0.025208056929200362
2019-10-18,80.82016889176934,4,-0.007764705882352785
2019-10-25,78.51047582707777,4,0.0040313018733697525
2019-11-01,81.0683177334304,4,-0.028578176665092214
2019-11-08,79.77985259403636,4,0.03257962557743732
2019-11-15,81.03014098855948,4,-0.015893571933129236
2019-11-22,81.55507123053484,4,0.015671731068309658
2019-11-29,83.20621544620279,4,0.006478209658421719
2019-12-06,84.80009454456429,4,0.020245757753072136
2019-12-13,85.70679223524901,4,0.019155769671942657
2019-12-20,88.00345367086113,4,0.010692177827799965
2019-12-27,87.92657797427161,4,0.026796726090368983
2020-01-03,87.68634142242931,4,-0.0008735531775496685
2020-01-10,86.03351394575449,4,-0.002732240437158806
2020-01-17,87.41727648436598,4,-0.018849315068492967
2020-01-24,82.62215490959423,4,0.016083994191891104
2020-01-31,82.10324395761491,4,-0.05485324832362326
2020-02-07,81.75730332296204,4,-0.006280530355896929
2020-02-14,79.42220403905516,4,-0.004213483146067287
2020-02-21,79.12431071477074,4,-0.028561354019746132
2020-02-28,73.57004163617741,4,-0.003750756200846972
2020-03-06,78.98977824573906,4,-0.0701967452028176
2020-03-13,74.33879860207267,4,0.07366771159874608
2020-03-20,69.1181324852626,4,-0.0588807785888078
2020-03-27,69.4765084524648,4,-0.07022801302931614
2020-04-03,73.85450675450217,4,0.00518497757847558
2020-04-17,80.83799519646888,4,0.06301408057995261
2020-04-24,78.87177029533262,4,0.09455737704918055
2020-05-01,75.22989560160241,4,-0.0243230289959262
2020-05-08,73.99979430877333,4,-0.04617462851528931
2020-05-15,77.27360719834995,4,-0.01635122956096291
2020-05-22,73.97073679791909,4,0.04424083769633502
2020-05-29,78.1840758717825,4,-0.04274254199047389
2020-06-05,79.67569476229966,4,0.05695953908602869
2020-06-12,74.49377199329523,4,0.019078295341922624
2020-06-19,76.05589565239448,4,-0.06503768538779497
2020-06-26,73.41004870479512,4,0.020969855832241313
2020-07-10,74.91359272667815,4,-0.034788189987163265
2020-07-17,77.97926040766043,4,0.02048144700093113
2020-07-24,75.27483382284484,4,0.04092271601720343
2020-07-31,78.34050150382711,4,-0.03468135720545917
2020-08-07,79.102036787638,4,0.04072632944228283
2020-08-14,81.5038019135031,4,0.009720837487537493
2020-08-21,82.96829284390864,4,0.030362873364601528
2020-08-28,83.62243212615645,4,0.017968375658840463
2020-09-04,83.22213793851226,4,0.007884208048952734
2020-09-11,82.48012920044012,4,-0.004786923525977982
2020-09-18,84.38588038964433,4,-0.008916001877053104
2020-09-25,81.55367743518475,4,0.02310557958236137
2020-10-02,79.45902733344903,4,-0.03356252185060027
2020-10-09,79.02632965985104,4,-0.02568431207042088
2020-10-16,78.50512564392619,4,-0.005445544554455339
2020-10-23,78.50512564392619,4,-0.006595321055251402
2020-10-30,73.9618000711473,4,0.0
2020-11-06,79.02632965985104,4,-0.05787298008267572
2020-11-13,79.74421443650225,4,0.06847493684350492
2020-11-20,79.11483600217791,4,0.009084121453459382
2020-11-27,78.53462775803514,4,-0.007892465162165352
2020-12-04,80.58010766958927,4,-0.007333747669359902
2020-12-11,81.5831795492937,4,0.02604557976458799
2020-12-18,78.8430299003322,4,0.012448132780082943
2021-01-08,82.31279734219268,4,-0.03358718873301414
2021-01-15,82.65977408637872,4,0.04400855023261685
2021-01-22,80.2805049833887,4,0.004215343851619702
2021-01-29,76.40427906976744,4,-0.02878388102662499
2021-02-05,75.1452491694352,4,-0.04828352679673986
2021-02-12,74.35215946843853,4,-0.016478526015310857
2021-02-19,73.66811960132891,4,-0.01055408970976246
2021-02-26,71.99271760797342,4,-0.009199999999999764
2021-03-05,72.4983122923588,4,-0.02274256493069593
2021-03-12,74.6,4,0.007022858716607017
2021-03-19,77.51,4,0.02898947080541503
