Date,TXN,dayofweek,weekly_ret
2013-01-18,27.03748616643271,4,0.0187952322142928
2013-01-25,26.456728707010523,4,0.033929673041332764
2013-02-01,27.373639320937556,4,-0.02147971360381884
2013-02-08,27.82824305817733,4,0.034656991198011244
2013-02-15,27.264047348567253,4,0.01660735468564667
2013-02-22,27.74706381938451,4,-0.020274212368728284
2013-03-01,28.023073231280087,4,0.017716242370105828
2013-03-08,28.64815336998477,4,0.009947337624341746
2013-03-15,28.477676968519848,4,0.02230590961761303
2013-03-22,27.974365688004397,4,-0.00595069424766248
2013-04-05,27.763299667143077,4,-0.017673888255415937
2013-04-12,29.10275710722454,4,-0.007544979686593067
2013-04-19,27.803889286539484,4,0.04824561403508776
2013-04-26,29.240761813172327,4,-0.04463040446304045
2013-05-03,30.279815184821143,4,0.051678832116788254
2013-05-10,30.304359752655373,4,0.035534415221040616
2013-05-17,30.08345864214736,4,0.0008105917319645162
2013-05-24,29.445299878457533,4,-0.007289416846652186
2013-05-31,29.379847697566262,4,-0.02121294533587159
2013-06-07,29.600748808074282,4,-0.0022228396776884374
2013-06-14,29.028042225275716,4,0.007518796992481258
2013-06-21,28.59442152687109,4,-0.019347705914870228
2013-06-28,28.512606300757014,4,-0.014937993235625613
2013-07-05,29.45348140106893,4,-0.0028612303290413976
2013-07-12,30.67252827016873,4,0.03299856527977019
2013-07-19,30.484353250106345,4,0.04138888888888892
2013-07-26,31.997934933216833,4,-0.006134969325153339
2013-08-02,32.914097976633556,4,0.049651100375738055
2013-08-09,32.78224380346728,4,0.028631942821586875
2013-08-16,31.925191677886435,4,-0.0040060090135199955
2013-08-23,32.19714091004189,4,-0.026143790849673332
2013-08-30,31.48018384345023,4,0.008518327310273355
2013-09-06,32.28779065409371,4,-0.022267724596877092
2013-09-13,33.19428809461191,4,0.025654450261779926
2013-09-20,33.39206935436134,4,0.028075548749362023
2013-09-27,33.095397464737204,4,0.005958291956305928
2013-10-04,32.90585709081067,4,-0.008884501480750151
2013-10-11,33.276696952840844,4,-0.005727091633466186
2013-10-18,33.5486461849963,4,0.011269722013523609
2013-10-25,33.15308366549745,4,0.008172362555720625
2013-11-01,34.88526813598609,4,-0.01179071481208549
2013-11-08,34.843767698041766,4,0.05224806500552859
2013-11-15,35.31687269060689,4,-0.001189626457292814
2013-11-22,35.39157347890665,4,0.013577894235350385
2013-11-29,35.69037663210567,4,0.002115158636897929
2013-12-06,36.09708092395991,4,0.008442776735459567
2013-12-13,34.818867435275195,4,0.011395348837209607
2013-12-20,35.55757523068389,4,-0.03541043918142095
2013-12-27,36.246482500559424,4,0.02121573301549451
2014-01-03,35.93107917218267,4,0.019374416433240116
2014-01-10,35.781677595583155,4,-0.008701625830089488
2014-01-17,36.06388057360446,4,-0.004158004158004269
2014-01-24,35.64887619416137,4,0.007886801206216765
2014-01-31,35.44137400443981,4,-0.011507479861910253
2014-02-07,35.06522734637383,4,-0.005820721769499881
2014-02-14,36.66176093949836,4,-0.010613207547169545
2014-02-21,36.90416656358533,4,0.04553039332538722
2014-02-28,37.58123054810411,4,0.006611947104423255
2014-03-07,38.3251650496124,4,0.01834654586636475
2014-03-14,37.037907597564356,4,0.019795373665480565
2014-03-21,39.41181095069192,4,-0.03358778625954184
2014-03-28,38.985511404883795,4,0.06409388399909699
2014-04-04,38.73474696617314,4,-0.010816542948038355
2014-04-11,37.597948177351476,4,-0.0064322469982845965
2014-04-25,38.73474696617314,4,-0.029348295209322695
2014-05-02,38.51923851785546,4,0.03023566029346414
2014-05-09,38.56972244776091,4,-0.005563698363794112
2014-05-16,37.85453344076709,4,0.001310615989515096
2014-05-23,38.91469596878146,4,-0.018542757417102873
2014-05-30,39.52891711596438,4,0.028006223605245406
2014-06-06,39.96644450847826,4,0.015783783783783756
2014-06-13,40.66480553883692,4,0.011068539804172328
2014-06-20,40.33665999445152,4,0.017473684210526086
2014-06-27,40.185208204735176,4,-0.008069522036002419
2014-07-11,41.47254841732406,4,-0.003754693366708639
2014-07-18,41.077090966398075,4,0.032035175879397304
2014-07-25,39.394293302883206,4,-0.00953540271860398
2014-08-01,39.15584119778565,4,-0.04096681687832837
2014-08-08,39.232052826414545,4,-0.006052960596709234
2014-08-15,40.27361175100963,4,0.0019463667820065478
2014-08-22,40.66313785289072,4,0.026548672566371945
2014-08-29,40.79862519267545,4,0.009671993271656909
2014-09-05,41.13734354213726,4,0.0033319450229072345
2014-09-12,40.50224663689635,4,0.008302200083021738
2014-09-19,41.28129884065853,4,-0.01543845203787586
2014-09-26,40.925644573723616,4,0.01923478988082805
2014-10-03,39.64698280450528,4,-0.008615384615384802
2014-10-10,36.192055639994784,4,-0.03124353403682989
2014-10-17,36.9795758024935,4,-0.08714224690303274
2014-10-24,40.28207970974618,4,0.021759475900795522
2014-10-31,42.347716734538544,4,0.08930615983512702
2014-11-07,43.405130523318796,4,0.05127930433771999
2014-11-14,44.027640253810425,4,0.024969794603302287
2014-11-21,44.820700595395614,4,0.014341846758350263
2014-11-28,46.40682127856601,4,0.01801278326554323
2014-12-05,47.39601482290882,4,0.035388127853881235
2014-12-12,45.28971477590298,4,0.021315692760014437
2014-12-19,46.2447981980271,4,-0.04444044620367027
2014-12-26,46.68396602159309,4,0.021088307286763586
2015-01-02,45.605233406426116,4,0.009496588604093636
2015-01-09,45.707563773082285,4,-0.023107133071513686
2015-01-16,45.438946560609864,4,0.002243829468960623
2015-01-23,46.95258323406549,4,-0.00587686567164214
2015-01-30,45.866979660168965,4,0.03331143849113283
2015-02-06,46.64787678815311,4,-0.0231212746801307
2015-02-13,49.74143079516733,4,0.01702525724976578
2015-02-20,50.21769223036646,4,0.06631714495952945
2015-02-27,50.457968269746196,4,0.009574743379625383
2015-03-06,49.4625389637444,4,0.004784688995215225
2015-03-13,49.01202138990739,4,-0.019727891156462563
2015-03-20,50.86987005154006,4,-0.009108258154059468
2015-03-27,48.70738569712236,4,0.03790597916484306
2015-04-10,49.51402668646864,4,-0.04251012145749
2015-04-17,49.19651906300255,4,0.016560958421423466
2015-04-24,46.96538441161921,4,-0.006412478336221827
2015-05-01,47.756027975165956,4,-0.04535147392290251
2015-05-08,47.2293388219414,4,0.016834602195891835
2015-05-15,48.01505542757149,4,-0.011028747062013733
2015-05-22,47.80351634144032,4,0.016636197440584866
2015-05-29,48.282717128390544,4,-0.004405682431217084
2015-06-05,46.43930509210453,4,0.010024383635870882
2015-06-12,45.77015084005691,4,-0.03817954220314734
2015-06-19,47.06528810208455,4,-0.014409221902017544
2015-06-26,45.67517410750821,4,0.028296547821165863
2015-07-10,42.31645147464986,4,-0.029535864978903037
2015-07-17,42.61865016912298,4,-0.07353497164461242
2015-07-24,42.333719971476896,4,0.007141399714344132
2015-07-31,43.44765553661493,4,-0.006685575364667851
2015-08-07,43.743217819176934,4,0.026313198223273826
2015-08-14,44.02139408511764,4,0.006802721088435382
2015-08-21,39.953066195734735,4,0.006359300476947549
2015-08-28,41.717746882796135,4,-0.09241706161137431
2015-09-04,40.44856766944163,4,0.04416884247171482
2015-09-11,41.35264053374894,4,-0.030423004792665354
2015-09-18,41.552579724893825,4,0.02235117128734143
2015-09-25,41.004920201323046,4,0.00483498002943028
2015-10-02,42.39580153102661,4,-0.013179916317991647
2015-10-09,44.221333276262534,4,0.03391986432054295
2015-10-16,45.69914468907256,4,0.04305925774041408
2015-10-23,51.271363016197455,4,0.03341851779044602
2015-10-30,49.626098215414665,4,0.12193266121362023
2015-11-06,50.422285616261426,4,-0.03208935171594762
2015-11-13,49.109888801678885,4,0.01604372355430228
2015-11-20,50.85100190902505,4,-0.02602811035918784
2015-11-27,50.35229111948368,4,0.035453411722786043
2015-12-04,51.515949628413544,4,-0.009807295251204495
2015-12-11,49.17988329845661,4,0.023110338835795163
2015-12-18,48.068720662110046,4,-0.045346467391304435
2016-01-08,44.06153572158468,4,-0.022593844511652916
2016-01-15,42.02294600293313,4,-0.08336366945758988
2016-01-22,44.00903984900138,4,-0.04626687847498001
2016-01-29,46.65428732668946,4,0.04726212783676864
2016-02-05,43.96591445031684,4,0.06010691182457384
2016-02-12,45.076520950064214,4,-0.05762327602493866
2016-02-19,46.50444359259656,4,0.025260625501202894
2016-02-26,46.98041780677401,4,0.03167774736018769
2016-03-04,48.381897437407595,4,0.010235026535253988
2016-03-11,49.41317490145874,4,0.02983114446529056
2016-03-18,50.32105164331573,4,0.021315357988704875
2016-04-01,51.07027031378022,4,0.018373171601855143
2016-04-08,51.02619862728231,4,0.014888772114205473
2016-04-15,51.94288970643888,4,-0.0008629616845011734
2016-04-22,51.722531273949315,4,0.017965106235964923
2016-04-29,50.60250819644281,4,-0.0042423213982693
2016-05-06,50.744450715927925,4,-0.021654452129851842
2016-05-13,50.67347945618536,4,0.0028050490883591017
2016-05-20,51.92434790914793,4,-0.0013986013986014845
2016-05-27,54.133328368635,4,0.024684873949579966
2016-06-03,53.69862940271184,4,0.04254228600717558
2016-06-10,54.92288363327094,4,-0.008030154047853233
2016-06-17,54.66561281670417,4,0.02279861225838431
2016-06-24,53.70750081017965,4,-0.0046842190276208395
2016-07-01,55.10031178262732,4,-0.017526777020447915
2016-07-08,56.129395048894395,4,0.02593326726131484
2016-07-15,57.531077428809894,4,0.018676541619707
2016-07-22,58.098847506750346,4,0.024972340761814538
2016-07-29,62.212876506999976,4,0.00986892829606778
2016-08-05,62.5696528597283,4,0.07081085386025321
2016-08-12,62.29315118636385,4,0.005734767025089793
2016-08-19,62.676685765546786,4,-0.004419101924447721
2016-08-26,62.212876506999976,4,0.006156930126002269
2016-09-02,62.15044064527253,4,-0.0074000284616478895
2016-09-09,59.46569859099196,4,-0.0010035842293905084
2016-09-16,61.86501956308987,4,-0.04319747416762332
2016-09-23,61.52608202799797,4,0.04034798260086969
2016-09-30,62.596411086182925,4,-0.005478662053056471
2016-10-07,63.21185029463927,4,0.01739634676717894
2016-10-14,61.08903099590578,4,0.009831860929039538
2016-10-21,62.409103501000544,4,-0.0335826160575704
2016-10-28,63.14941443291182,4,0.021608994013724514
2016-11-04,60.739203637676475,4,0.011862226668572617
2016-11-11,62.760848729167186,4,-0.03816679563665448
2016-11-18,65.23174828543361,4,0.03328402366863914
2016-11-25,66.87601962651274,4,0.03937007874015741
2016-12-02,63.54255149787694,4,0.025206611570248283
2016-12-09,64.68365783840726,4,-0.049845492408974956
2016-12-16,65.49231587500354,4,0.017958144796380138
2016-12-23,66.83109418003517,4,0.012501736352271253
2016-12-30,65.56419658936765,4,0.02044176155851285
2017-01-06,66.62443712623836,4,-0.018956708792686183
2017-01-13,67.38816971635705,4,0.016171029190078512
2017-01-20,67.1635424839692,4,0.011463250168576966
2017-01-27,70.5599062376736,4,-0.0033333333333334103
2017-02-03,69.17637866438588,4,0.05056856187290992
2017-02-10,67.9646617047744,4,-0.019607843137254943
2017-02-17,69.12212268111969,4,-0.01751633986928125
2017-02-24,69.84553579133548,4,0.017030335284726084
2017-03-03,70.40618095175275,4,0.01046572475143881
2017-03-10,72.63971892954402,4,0.008026929052304732
2017-03-17,74.33069707467345,4,0.03172360647315675
2017-03-24,72.87482819036416,4,0.02327897423129599
2017-03-31,72.84770019873106,4,-0.019586374695863773
2017-04-07,72.82057220709797,4,-0.0003722546221616163
2017-04-21,72.16950040790375,4,-0.0003723932472691205
2017-04-28,72.04288073078463,4,-0.0089407674158698
2017-05-05,72.45231867381129,4,-0.0017544762871222197
2017-05-12,73.41677249516304,4,0.005683253346804307
2017-05-19,73.06192627787323,4,0.013311565992716323
2017-05-26,73.80801319627744,4,-0.004833312678151236
2017-06-02,74.272042865041,4,0.010211706102117413
2017-06-09,73.60784353524218,4,0.006286982248520534
2017-06-16,72.51600902050433,4,-0.008942790640695475
2017-06-23,72.40682556903054,4,-0.014833127317676498
2017-06-30,69.99569101565118,4,-0.0015056461731492998
2017-07-07,71.4059772638542,4,-0.033299824076400975
2017-07-14,74.60869184041852,4,0.020148186663200063
2017-07-21,74.33573321173405,4,0.04485219164118259
2017-07-28,73.88843997134158,4,-0.003658536585365968
2017-08-04,74.54758600999065,4,-0.006017203585231612
2017-08-11,74.05322648100385,4,0.00892082765456581
2017-08-18,73.21098432050782,4,-0.006631462605919292
2017-08-25,74.135619735835,4,-0.011373470144640851
2017-09-01,75.5637694862413,4,0.01262973615105678
2017-09-08,74.50181197952891,4,0.019264015806371937
2017-09-15,77.66937488748134,4,-0.014053792100799711
2017-09-22,80.80947337715675,4,0.04251658884246723
2017-09-29,82.06368181180845,4,0.04042904290429061
2017-10-06,83.62915365359997,4,0.015520561912314657
2017-10-13,85.67983021828596,4,0.01907630522088355
2017-10-20,87.13544438696931,4,0.02452107279693494
2017-10-27,89.25935940039406,4,0.01698899455070002
2017-11-03,90.27773293956372,4,0.024374868669888583
2017-11-10,89.31948796857836,4,0.011409151331699618
2017-11-17,90.05659948472095,4,-0.010614411104306942
2017-11-24,91.49396694119899,4,0.00825252733649684
2017-12-01,89.54062142342113,4,0.015960712093308738
2017-12-08,90.31458851537087,4,-0.02134944612286005
2017-12-15,93.26303457994122,4,0.008643753858818881
2017-12-22,95.94427771990988,4,0.032646398694143874
2017-12-29,96.22990843241514,4,0.02874925903971537
2018-01-05,100.54201080184929,4,0.00297704792086817
2018-01-12,103.85901262449094,4,0.04481041746457293
2018-01-19,107.64592303867352,4,0.032991202346041026
2018-01-26,104.75276033781384,4,0.036462029808374874
2018-02-02,99.75645109020924,4,-0.02687665839253628
2018-02-09,93.11281599531048,4,-0.04769620610943481
2018-02-16,96.80063575510086,4,-0.06659855099386958
2018-02-23,99.18196660501577,4,0.03960593093840159
2018-03-02,100.27534030264204,4,0.024600363740787
2018-03-09,103.34234618327172,4,0.011023916292974167
2018-03-16,101.8968690914946,4,0.030585843651820266
2018-03-23,93.91894745034004,4,-0.013987267999641229
2018-04-06,92.15843047958582,4,-0.07829408020369166
2018-04-13,94.66021775381547,4,-0.018745067087608702
2018-04-20,92.62172441925794,4,0.02714659159461097
2018-04-27,94.984523511586,4,-0.021534847298355864
2018-05-04,97.57896957375007,4,0.025510204081633292
2018-05-11,101.82923322124556,4,0.027314408350404662
2018-05-18,103.03161043731336,4,0.043557168784029265
2018-05-25,103.98232730583206,4,0.011807780320366223
2018-06-01,107.00225147642094,4,0.009227428984982522
2018-06-08,107.87840231603624,4,0.02904266762280394
2018-06-15,108.01821362023016,4,0.008188153310104695
2018-06-22,104.74662910209221,4,0.0012960082944528661
2018-06-29,102.76130858253842,4,-0.030287341444473093
2018-07-06,105.05421397131886,4,-0.018953550453817303
2018-07-13,107.31915709926052,4,0.022312925170068
2018-07-20,107.18866654867952,4,0.021559755123768953
2018-07-27,104.95168568157663,4,-0.0012159110647906868
2018-08-03,105.76332658621445,4,-0.02086956521739136
2018-08-10,103.18579071141748,4,0.007733471829126426
2018-08-17,102.76401211372341,4,-0.024370790499822714
2018-08-24,106.5131552043372,4,-0.004087564719774894
2018-08-31,105.35092084624694,4,0.03648303538854458
2018-09-07,101.65801490199236,4,-0.010911650827173491
2018-09-14,98.75242900676668,4,-0.03505338078291831
2018-09-21,103.14829928051132,4,-0.028581965701641288
2018-09-28,100.56139054798784,4,0.0445140470766896
2018-10-05,96.80287459964752,4,-0.02507950931394798
2018-10-12,94.75021875753649,4,-0.03737533786932623
2018-10-19,92.09770002092723,4,-0.02120449264136326
2018-10-26,84.88059957149574,4,-0.02799485606884966
2018-11-02,89.83616118960512,4,-0.07836352534093216
2018-11-09,90.81900999706556,4,0.05838273578564057
2018-11-16,92.47284212500378,4,0.01094045865769
2018-11-23,89.87396306681512,4,0.018210197710717857
2018-11-30,94.36293598550465,4,-0.028104241185487933
2018-12-07,87.30343541653397,4,0.04994742376445882
2018-12-14,89.08012364540478,4,-0.07481221832749152
2018-12-21,85.44169296394065,4,0.02035072526520909
2018-12-28,88.65485252679208,4,-0.04084447273498837
2019-01-04,87.79485982026421,4,0.03760645946244878
2019-01-11,93.17217685338909,4,-0.009700458373307685
2019-01-18,93.95656580549696,4,0.06124865446716887
2019-01-25,98.67234998744655,4,0.00841870372248743
2019-02-01,97.11195389265042,4,0.0501911084288873
2019-02-08,99.54951249609373,4,-0.015813914384269268
2019-02-15,102.42506991109327,4,0.025100500049024088
2019-02-22,102.17750536543107,4,0.02888570062171203
2019-03-01,101.65381113422256,4,-0.0024170307706607996
2019-03-08,99.84468560822944,4,-0.005125337806355268
2019-03-15,105.44345302551336,4,-0.017796927688273012
2019-03-22,104.4341514162751,4,0.056074766355140415
2019-03-29,100.9968129168882,4,-0.009571970381072936
2019-04-05,108.19522816768179,4,-0.03291393143690746
2019-04-12,111.17552442892305,4,0.07127368718770644
2019-04-26,111.60400152718456,4,0.027545542550382995
2019-05-03,111.8515660728468,4,0.003854059609455174
2019-05-10,107.21449169832763,4,0.0022182407644399937
2019-05-17,101.68237627410666,4,-0.04145739337703258
2019-05-24,100.03511987412348,4,-0.05159857904085241
2019-05-31,99.32099137702093,4,-0.01620001872834531
2019-06-07,105.85288669718548,4,-0.007138777841233734
2019-06-14,102.17750536543107,4,0.06576550666283199
2019-06-21,106.94788372607604,4,-0.034721597553296846
2019-06-28,109.27118176998295,4,0.04668716801789219
2019-07-05,110.21383138615829,4,0.021723646723646572
2019-07-12,112.66091170289631,4,0.008626699198326815
2019-07-19,111.65161009365808,4,0.02220302375809924
2019-07-26,122.03027758488163,4,-0.008958755916159467
2019-08-02,116.68835345767643,4,0.0929558246631419
2019-08-09,115.52932449951038,4,-0.04377539929374885
2019-08-16,117.64622862971449,4,-0.009932687571827192
2019-08-23,115.2228044444582,4,0.018323522096011846
2019-08-30,118.53705253970988,4,-0.020599250936329527
2019-09-06,121.73635561431702,4,0.028763820766480874
2019-09-13,124.15020104785292,4,0.02698989898989912
2019-09-20,121.33404804206104,4,0.019828468014792655
2019-09-27,121.78424937291894,4,-0.022683434920144907
2019-10-04,124.65787488903307,4,0.0037104286729297
2019-10-11,124.6099811304312,4,0.02359603586597414
2019-10-18,124.0065197720472,4,-0.0003842016290146466
2019-10-25,115.43353698230658,4,-0.004842801137674102
2019-11-01,113.93150267537187,4,-0.06913332303414177
2019-11-08,115.92945430649708,4,-0.013012113690711313
2019-11-15,113.89289491438393,4,0.01753642832937974
2019-11-22,112.93735282993276,4,-0.017567230039130854
2019-11-29,116.02597370896686,4,-0.008389830508474416
2019-12-06,118.11079280231493,4,0.02734808990684523
2019-12-13,122.23217128777613,4,0.017968555028700095
2019-12-20,124.46176948482888,4,0.034894173408515305
2019-12-27,124.09499575544358,4,0.018240682248894302
2020-01-03,123.40005605766086,4,-0.0029468786351298792
2020-01-10,125.47522321076195,4,-0.005600062222913871
2020-01-17,127.11605305274885,4,0.01681658193195168
2020-01-24,125.97712410360502,4,0.013076923076923208
2020-01-31,117.29301234435628,4,-0.00895975702353824
2020-02-07,125.1190276727613,4,-0.06893403719953806
2020-02-14,128.53136479110938,4,0.06672192291752999
2020-02-21,124.94403602566656,4,0.02727272727272756
2020-02-28,110.96414777442872,4,-0.02791014295439087
2020-03-06,110.01141547357942,4,-0.11188920012449433
2020-03-13,103.08952365516406,4,-0.008585947082530243
2020-03-20,94.88435975805365,4,-0.06291975963237872
2020-03-27,97.70366962791384,4,-0.07959260656356126
2020-04-03,97.19813820297341,4,0.029713114754098324
2020-04-17,110.39056404228478,4,-0.005174129353233581
2020-04-24,110.75999085281818,4,0.13572714542908604
2020-05-01,107.5323671397368,4,0.003346543372963362
2020-05-08,112.71736597456692,4,-0.029140700430088984
2020-05-15,106.09154515727931,4,0.04821802935010511
2020-05-22,111.17852889126196,4,-0.05878260869565233
2020-05-29,116.38313074626151,4,0.047949002217295034
2020-06-05,128.8310485538876,4,0.046813012430573675
2020-06-12,121.50932052058313,4,0.10695637527370727
2020-06-19,122.40615869333729,4,-0.056832014607425374
2020-06-26,120.92122991549843,4,0.007380817939824036
2020-07-10,127.06442437621315,4,-0.012131160667814389
2020-07-17,130.33518829149259,4,0.05080327470211543
2020-07-24,126.18826738973782,4,0.025740988725493574
2020-07-31,125.89122594601864,4,-0.03181735459253143
2020-08-07,131.8230665413583,4,-0.002353954530509239
2020-08-14,135.56377799831958,4,0.04711877695021571
2020-08-21,138.50502341830497,4,0.028376759508835114
2020-08-28,141.62392795761832,4,0.02169639606843843
2020-09-04,138.64320273333783,4,0.022518349604503607
2020-09-11,134.5965227930895,4,-0.02104676284061613
2020-09-18,136.85674158898428,4,-0.02918772691677929
2020-09-25,136.52116325247587,4,0.016792549681014624
2020-10-02,139.25513969991195,4,-0.0024520409635079288
2020-10-09,148.94743165436046,4,0.02002602660497388
2020-10-16,151.12869084166505,4,0.06960096392373694
2020-10-23,148.00978630235167,4,0.014644490093433049
2020-10-30,143.7053392118049,4,-0.020637408568443205
2020-11-06,156.77488213064603,4,-0.02908217894290943
2020-11-13,155.6915511966889,4,0.09094681513244374
2020-11-20,155.86051106712253,4,-0.006910105236464847
2020-11-27,158.01723411912903,4,0.001085221832109573
2020-12-04,165.50116249775058,4,0.013837520724397478
2020-12-11,159.627322296203,4,0.04736146927479723
2020-12-18,163.0661526003239,4,-0.0354912322844102
2021-01-08,170.11277307899945,4,0.02154286781644954
2021-01-15,168.15482634515024,4,0.043213262631803584
2021-01-22,171.75267770379705,4,-0.011509698527693457
2021-01-29,165.69,4,0.021396063597139747
2021-02-05,169.93,4,-0.03529888316648366
2021-02-12,179.64,4,0.025589957148892672
2021-02-19,178.35,4,0.05714117577826161
2021-02-26,172.27,4,-0.007181028724114857
2021-03-05,167.94,4,-0.034090271937202044
2021-03-12,173.57,4,-0.02513496255877412
2021-03-19,175.98,4,0.0335238775753246
